pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,star_F,star_G,star_K,target,habitability_score,habitability_rank
2.16,195.89164,29.90721859,0.1805,811.0,1.338589,5739.0,0.00432,-0.26,False,True,False,0,0.30027039805464806,10154
2.366165385,195.89164,1.3484963,0.0935,811.0,1.338589,6346.0,0.00432,0.0,True,False,False,0,0.30023684143075374,10155
4.72,195.89164,3.855898,0.0521,811.0,1.338589,6250.0,0.00432,-0.1,True,False,False,0,0.3002309438148838,10156
1.23,195.89164,5.714932,0.054,811.0,1.338589,4807.0,0.00432,0.011,False,False,True,1,0.3002033584398232,10157
4.72,195.89164,5.08433397784,0.0935,811.0,1.338589,5692.5,0.00432,0.011,False,True,False,0,0.30019858222125434,10158
4.72,195.89164,5.0569708,0.0935,811.0,1.338589,5818.9,0.00432,0.011,False,True,False,0,0.30019858222125434,10159
2.1916,195.89164,5.2544884,0.0935,811.0,1.338589,5958.0,0.00432,0.011,False,True,False,0,0.30019858222125434,10160
4.72,195.89164,4.9427985335,0.0935,811.0,1.338589,5550.93,0.00432,0.011,False,True,False,0,0.30019858222125434,10161
4.72,195.89164,4.971298,0.0935,811.0,1.338589,5510.0,0.00432,0.011,False,True,False,0,0.30019858222125434,10162
2.25905702,195.89164,5.1396666,0.0935,811.0,1.338589,5374.0,0.00432,0.011,False,True,False,0,0.30019858222125434,10163
4.72,195.89164,5.01721460231,0.0935,811.0,1.338589,5930.0,0.00432,0.011,False,True,False,0,0.30019858222125434,10164
4.72,195.89164,4.9816784,0.0935,811.0,1.338589,5315.0,0.00432,0.011,False,True,False,0,0.30019858222125434,10165
4.72,195.89164,5.20970995776,0.0935,811.0,1.338589,5296.38,0.00432,0.011,False,True,False,0,0.30019858222125434,10166
1.92573459,195.89164,5.19768583561,0.0935,811.0,1.338589,5718.0,0.00432,0.011,False,True,False,0,0.30019858222125434,10167
1.92,195.89164,32.1340737,0.1607,811.0,1.338589,4345.0,0.00432,-0.325,False,False,True,0,0.3001974480790805,10168
2.366165385,195.89164,7.81100952,0.0935,811.0,1.338589,5410.9,0.00432,0.1412,False,True,False,0,0.300167228849458,10169
4.72,195.89164,3.1220109,0.04527,811.0,1.338589,6280.0,0.00432,-0.18,True,False,False,0,0.3001576399446217,10170
1.91,195.89164,5.747725012,0.0935,811.0,1.338589,4346.0,0.00432,-0.03,False,False,True,0,0.3000984723622074,10171
1.18700004,195.89164,4.068429947,0.0935,811.0,1.338589,5751.0,0.00432,0.21,False,True,False,1,0.3000906095007962,10172
1.6,195.89164,2.576549,0.031,811.0,1.338589,4252.0,0.00432,0.011,False,False,True,0,0.3000888338226089,10173
1.49090097,195.89164,5.329439,0.0935,811.0,1.338589,5428.0,0.00432,0.15,False,True,False,1,0.3000847444186248,10174
1.46,195.89164,19.96371318,0.0935,811.0,1.338589,5293.0,0.00432,0.08,False,True,False,1,0.3000710256323329,10175
3.09,195.89164,5.868068017,0.0935,811.0,1.338589,5989.0,0.00432,0.18,False,True,False,0,0.29994097273979686,10176
2.653,195.89164,19.25405306,0.13747,811.0,1.338589,5483.0,0.00432,0.1,False,True,False,0,0.2999172369610144,10177
4.72,195.89164,6.1349783,0.0935,811.0,1.338589,5828.7,0.00432,0.011,False,True,False,0,0.299911442387764,10178
4.72,195.89164,6.14068821452,0.0935,811.0,1.338589,5708.0,0.00432,0.011,False,True,False,0,0.299911442387764,10179
4.72,195.89164,2.4993895,0.0935,811.0,1.338589,5737.0,0.00432,0.011,False,True,False,0,0.2998987004225094,10180
4.72,195.89164,2.470621,0.0935,811.0,1.338589,5850.0,0.00432,0.011,False,True,False,0,0.2998987004225094,10181
4.72,195.89164,2.4997995981,0.0935,811.0,1.338589,5650.0,0.00432,0.011,False,True,False,0,0.2998987004225094,10182
4.72,195.89164,2.470611418,0.0935,811.0,1.338589,5854.0,0.00432,0.011,False,True,False,0,0.2998987004225094,10183
0.822,195.89164,6.73811219,0.0645,811.0,1.338589,5128.0,0.00432,-0.11,False,False,True,1,0.29980803284522295,10184
1.51,195.89164,16.22371307,0.0935,811.0,1.338589,5590.0,0.00432,0.0,False,True,False,1,0.29978026482988956,10185
3.1,195.89164,40.42805,0.19225,811.0,1.338589,5831.0,0.00432,0.011,False,True,False,0,0.29975962947136947,10186
3.5,195.89164,40.05488,0.19225,811.0,1.338589,5639.0,0.00432,0.011,False,True,False,0,0.29975962947136947,10187
2.21,195.89164,40.60709,0.19225,811.0,1.338589,5577.0,0.00432,0.011,False,True,False,0,0.29975962947136947,10188
2.7,195.89164,40.0603,0.19225,811.0,1.338589,5727.0,0.00432,0.011,False,True,False,0,0.29975962947136947,10189
3.0,195.89164,40.10999,0.19225,811.0,1.338589,5966.0,0.00432,0.011,False,True,False,0,0.29975962947136947,10190
4.72,195.89164,5.33155,0.0935,811.0,1.338589,5917.0,0.00432,0.011,False,True,False,0,0.2996711827914159,10191
4.72,195.89164,3.35524,0.0465,811.0,1.338589,6373.0,0.00432,-0.16,True,False,False,0,0.2996591727566376,10192
4.72,195.89164,3.3552464,0.0465,811.0,1.338589,6373.0,0.00432,-0.16,True,False,False,0,0.2996591727566376,10193
2.366165385,195.89164,9.6521299388,0.0935,811.0,1.338589,5734.31,0.00432,0.0168,False,True,False,0,0.29964460693940703,10194
1.38,195.89164,5.21231585,0.0935,811.0,1.338589,3920.0,0.00432,-0.07,False,False,True,0,0.29962521494874006,10195
1.86,195.89164,5.378868001,0.056,811.0,1.338589,5077.0,0.00432,0.0,False,False,True,0,0.29962129279638117,10196
4.72,195.89164,2.45524062,0.0294,811.0,1.338589,3845.25,0.00432,0.12,False,False,True,0,0.2995805650107408,10197
2.52442508,195.89164,19.60562,0.139,811.0,1.338589,5618.0,0.00432,0.007,False,True,False,0,0.29954379471754916,10198
1.26,195.89164,7.63006848,0.0935,811.0,1.338589,6062.0,0.00432,-0.06,True,False,False,1,0.29952888157380353,10199
1.54,195.89164,2.806242328,0.0935,811.0,1.338589,4315.0,0.00432,-0.16,False,False,True,0,0.2995267557372092,10200
2.857,195.89164,27.592076,0.1717,811.0,1.338589,5664.0,0.00432,-0.325,False,True,False,0,0.29950548536809163,10201
1.31,195.89164,16.33269854,0.0935,811.0,1.338589,5279.0,0.00432,-0.07,False,True,False,1,0.29948141573979714,10202
2.366165385,195.89164,7.8110476888,0.0935,811.0,1.338589,5410.9,0.00432,0.1412,False,True,False,0,0.2994642931949094,10203
2.366165385,195.89164,6.02,0.0531,811.0,1.338589,3845.25,0.00432,0.05,False,False,True,0,0.2994501293237986,10204
1.98,195.89164,16.09197176,0.1277,811.0,1.338589,5791.0,0.00432,0.21,False,True,False,0,0.29944193301136196,10205
4.72,195.89164,5.4233428,0.0935,811.0,1.338589,5790.0,0.00432,0.011,False,True,False,0,0.2994181560592997,10206
4.72,195.89164,5.4566563,0.0935,811.0,1.338589,5674.8,0.00432,0.011,False,True,False,0,0.2994181560592997,10207
1.37,195.89164,7.40611676,0.0675,811.0,1.338589,4799.0,0.00432,-0.02,False,False,True,0,0.2994150678396066,10208
4.63,195.89164,4.030468037,0.0935,811.0,1.338589,5266.0,0.00432,0.21,False,True,False,0,0.29938773410143515,10209
2.44,195.89164,18.39628156,0.1295,811.0,1.338589,5470.0,0.00432,-0.08,False,True,False,0,0.29937295173560247,10210
2.366165385,195.89164,4.7362006,0.0935,811.0,1.338589,5370.0,0.00432,0.18,False,True,False,0,0.29936661788900615,10211
2.66,195.89164,7.71468975,0.0935,811.0,1.338589,6761.0,0.00432,0.03,True,False,False,0,0.29926933872681766,10212
4.72,195.89164,4.147020258,0.0935,811.0,1.338589,5967.0,0.00432,0.14,False,True,False,0,0.29918326314279575,10213
2.26,195.89164,40.71524,0.19225,811.0,1.338589,5993.0,0.00432,0.011,False,True,False,0,0.2991831883686126,10214
2.25,195.89164,40.714955,0.19225,811.0,1.338589,5986.0,0.00432,0.011,False,True,False,0,0.2991831883686126,10215
4.72,195.89164,1.7522239,0.0234,811.0,1.338589,4591.0,0.00432,0.011,False,False,True,0,0.29916458674236107,10216
1.10479327,195.89164,8.617429733,0.0935,811.0,1.338589,5009.0,0.00432,0.16,False,False,True,1,0.2991606442615901,10217
4.72,195.89164,3.522498573,0.0935,811.0,1.338589,6258.0,0.00432,0.01,True,False,False,0,0.2991475850411177,10218
4.72,195.89164,3.52474859,0.0935,811.0,1.338589,6091.0,0.00432,0.01,True,False,False,0,0.2991475850411177,10219
2.15,195.89164,40.7151103,0.19225,811.0,1.338589,5968.0,0.00432,-0.26,False,True,False,0,0.29914202275025337,10220
2.366165385,195.89164,1.34849689,0.0935,811.0,1.338589,6346.0,0.00432,0.0,True,False,False,0,0.299114311786485,10221
1.71,195.89164,13.13745719,0.0935,811.0,1.338589,5853.0,0.00432,0.08,False,True,False,1,0.29908464609231367,10222
4.72,195.89164,3.3552479,0.04651,811.0,1.338589,6373.0,0.00432,-0.16,True,False,False,0,0.29907093746251995,10223
2.366165385,195.89164,4.611,0.057,811.0,1.338589,6200.0,0.00432,0.09,True,False,False,0,0.2990695114718011,10224
0.76,195.89164,5.775,0.0935,811.0,1.338589,3845.25,0.00432,-0.1,False,False,True,0,0.2990651425953367,10225
2.15,195.89164,5.901,0.0935,811.0,1.338589,3845.25,0.00432,-0.1,False,False,True,0,0.2990651425953367,10226
4.72,195.89164,3.1220109,0.0453,811.0,1.338589,6280.0,0.00432,-0.18,True,False,False,0,0.29904652883351057,10227
2.32,195.89164,34.2685705,0.0935,811.0,1.338589,5253.0,0.00432,-0.01,False,True,False,0,0.2990058076417772,10228
1.8,195.89164,1.3060011,0.0202,811.0,1.338589,4072.0,0.00432,0.011,False,False,True,0,0.29898181835632004,10229
2.92,195.89164,18.870227,0.129,811.0,1.338589,5404.0,0.00432,0.011,False,True,False,0,0.2989542621339644,10230
2.8,195.89164,18.396319,0.128,811.0,1.338589,5444.0,0.00432,0.011,False,True,False,0,0.2988952612868861,10231
2.4097088,195.89164,5.60577479919,0.0935,811.0,1.338589,5767.0,0.00432,0.011,False,True,False,0,0.29888131395403655,10232
4.72,195.89164,5.748916,0.072,811.0,1.338589,6850.0,0.00432,0.0,True,False,False,0,0.2988612101005259,10233
2.08,195.89164,9.59993246,0.091,811.0,1.338589,5865.0,0.00432,0.16,False,True,False,0,0.29885032527424515,10234
1.02699995,195.89164,15.61120033,0.0935,811.0,1.338589,5383.0,0.00432,0.0,False,True,False,1,0.29879401624102137,10235
2.2,195.89164,40.7150498,0.19225,811.0,1.338589,5968.0,0.00432,-0.26,False,True,False,0,0.298788487396718,10236
2.59,195.89164,4.973451411,0.0935,811.0,1.338589,5106.0,0.00432,0.04,False,False,True,0,0.2987858223669762,10237
2.366165385,195.89164,11.57887967,0.0935,811.0,1.338589,6187.46,0.00432,0.0002,True,False,False,0,0.29876053869741015,10238
2.366165385,195.89164,11.57890926,0.0935,811.0,1.338589,6187.46,0.00432,0.0002,True,False,False,0,0.29876053869741015,10239
2.366165385,195.89164,11.578870548,0.0935,811.0,1.338589,6187.46,0.00432,0.0002,True,False,False,0,0.29876053869741015,10240
4.03,195.89164,6.412515037,0.0685,811.0,1.338589,6026.0,0.00432,-0.02,True,False,False,0,0.2987365126934712,10241
3.89,195.89164,6.412512953,0.0685,811.0,1.338589,6026.0,0.00432,-0.02,True,False,False,0,0.2987365126934712,10242
1.55,195.89164,17.7835598,0.0935,811.0,1.338589,5812.0,0.00432,0.06,False,True,False,1,0.29872667520174123,10243
2.417,195.89164,3.572326,0.0935,811.0,1.338589,5387.0,0.00432,0.11,False,True,False,0,0.29869434029632896,10244
4.72,195.89164,5.92426613248,0.0935,811.0,1.338589,5310.0,0.00432,0.011,False,True,False,0,0.29868126857849747,10245
3.68,195.89164,16.32976218,0.0935,811.0,1.338589,5612.0,0.00432,-0.03,False,True,False,0,0.29867973300053546,10246
2.9641461,195.89164,25.51953069147,0.0935,811.0,1.338589,5742.22,0.00432,0.011,False,True,False,0,0.29867657838957995,10247
1.43,195.89164,1.499146953,0.0241,811.0,1.338589,4910.0,0.00432,0.355,False,False,True,1,0.2986427510937549,10248
2.366165385,195.89164,5.8176015,0.0935,811.0,1.338589,5627.0,0.00432,0.18,False,True,False,0,0.2985809727397968,10249
0.88,195.89164,27.4536,0.0935,811.0,1.338589,4903.0,0.00432,0.08,False,False,True,1,0.2985320455004861,10250
1.12,195.89164,7.06317341,0.0935,811.0,1.338589,5181.0,0.00432,-0.08,False,False,True,1,0.2984632993274577,10251
2.55,195.89164,18.64385,0.129,811.0,1.338589,5210.0,0.00432,0.011,False,True,False,0,0.2984531728093457,10252
2.367,195.89164,7.0534,0.0935,811.0,1.338589,4540.0,0.00432,0.04,False,False,True,0,0.29840064483979895,10253
1.521,195.89164,22.8,0.0935,811.0,1.338589,6072.0,0.00432,0.011,True,False,False,1,0.29835622532353306,10254
2.18229043,195.89164,5.87755477969,0.0935,811.0,1.338589,5977.0,0.00432,0.011,False,True,False,0,0.2983292521738494,10255
4.72,195.89164,5.8176452,0.0935,811.0,1.338589,5633.4,0.00432,0.011,False,True,False,0,0.2983292521738494,10256
4.72,195.89164,5.7998626,0.0935,811.0,1.338589,5852.0,0.00432,0.011,False,True,False,0,0.2983292521738494,10257
2.623,195.89164,5.859697,0.0935,811.0,1.338589,5615.0,0.00432,0.011,False,True,False,0,0.2983292521738494,10258
4.72,195.89164,5.87694378399,0.0935,811.0,1.338589,5805.0,0.00432,0.011,False,True,False,0,0.2983292521738494,10259
4.72,195.89164,5.84259,0.0935,811.0,1.338589,5707.0,0.00432,0.011,False,True,False,0,0.2983292521738494,10260
4.72,195.89164,5.8574075376,0.0935,811.0,1.338589,5982.9,0.00432,0.011,False,True,False,0,0.2983292521738494,10261
4.72,195.89164,5.4161129,0.0935,811.0,1.338589,5652.0,0.00432,0.011,False,True,False,0,0.29832303464326787,10262
2.61706334,195.89164,5.38462389661,0.0935,811.0,1.338589,5700.0,0.00432,0.011,False,True,False,0,0.29832303464326787,10263
2.25345,195.89164,5.3987355,0.0935,811.0,1.338589,5875.23,0.00432,0.011,False,True,False,0,0.29832303464326787,10264
2.366165385,195.89164,3.141439,0.0935,811.0,1.338589,6626.0,0.00432,-0.017,True,False,False,0,0.29829755405341773,10265
1.9,195.89164,18.45848,0.128,811.0,1.338589,5372.0,0.00432,0.011,False,True,False,0,0.29818097557260037,10266
2.373,195.89164,16.238467767,0.1261,811.0,1.338589,5751.0,0.00432,0.1,False,True,False,0,0.2981545011734804,10267
3.46,195.89164,40.0587473,0.19225,811.0,1.338589,5674.0,0.00432,0.0,False,True,False,0,0.2981480703618838,10268
2.39,195.89164,12.69105209,0.0935,811.0,1.338589,6056.0,0.00432,0.02,True,False,False,0,0.2981315947634394,10269
2.366165385,195.89164,30.93,0.19225,811.0,1.338589,5783.0,0.00432,0.1,False,True,False,0,0.2980709774427111,10270
1.01526302,195.89164,0.44895891195,0.0935,811.0,1.338589,3845.25,0.00432,0.011,False,False,True,0,0.2979931749850582,10271
4.72,195.89164,3.662392,0.0519,811.0,1.338589,6600.0,0.00432,0.03,True,False,False,0,0.29798579092556143,10272
4.72,195.89164,3.662392,0.0519,811.0,1.338589,6600.0,0.00432,0.03,True,False,False,0,0.29798579092556143,10273
2.87,195.89164,39.30944096,0.19225,811.0,1.338589,5607.0,0.00432,-0.04,False,True,False,0,0.2979600656589079,10274
2.082,195.89164,18.39628156,0.12794,811.0,1.338589,5266.0,0.00432,-0.08,False,True,False,0,0.29790294456160005,10275
1.93,195.89164,16.385,0.105,811.0,1.338589,4222.0,0.00432,0.011,False,False,True,0,0.29790130140580856,10276
2.366165385,195.89164,12.4128684039,0.0935,811.0,1.338589,6089.85,0.00432,-0.0093,True,False,False,0,0.29788612364908823,10277
2.366165385,195.89164,12.4128518,0.0935,811.0,1.338589,6089.85,0.00432,-0.0093,True,False,False,0,0.29788612364908823,10278
2.53,195.89164,18.5525162,0.1336,811.0,1.338589,5569.0,0.00432,-0.08,False,True,False,0,0.2978836134421742,10279
1.94,195.89164,5.33905686,0.0525,811.0,1.338589,5057.0,0.00432,-0.325,False,False,True,0,0.29788023285122767,10280
3.29206019,195.89164,13.72641,0.114,811.0,1.338589,5743.0,0.00432,0.159,False,True,False,0,0.2978714506534799,10281
4.72,195.89164,5.72149,0.055,811.0,1.338589,4430.0,0.00432,0.02,False,False,True,0,0.29784350123158465,10282
4.07,195.89164,19.672324,0.1473,811.0,1.338589,6486.0,0.00432,-0.325,True,False,False,0,0.29782721277924784,10283
3.92,195.89164,19.672266,0.1473,811.0,1.338589,6486.0,0.00432,-0.325,True,False,False,0,0.29782721277924784,10284
2.77,195.89164,30.133001,0.182,811.0,1.338589,5526.0,0.00432,0.011,False,True,False,0,0.29781773925465554,10285
4.72,195.89164,14.759287,0.0935,811.0,1.338589,5880.0,0.00432,0.07,False,True,False,0,0.29780756593112373,10286
2.366165385,195.89164,9.844,0.0935,811.0,1.338589,5500.23,0.00432,0.0182,False,True,False,0,0.29777693435247365,10287
1.72,195.89164,5.65179605,0.0935,811.0,1.338589,6106.0,0.00432,0.355,True,False,False,1,0.29773812191834814,10288
2.34,195.89164,18.8262877,0.128,811.0,1.338589,5215.0,0.00432,-0.06,False,True,False,0,0.29749106054219226,10289
2.49,195.89164,18.82634264,0.128,811.0,1.338589,5215.0,0.00432,-0.06,False,True,False,0,0.29749106054219226,10290
1.69,195.89164,4.75793986,0.0935,811.0,1.338589,6228.0,0.00432,-0.1,True,False,False,0,0.2974875904155541,10291
0.567,195.89164,7.071392,0.06702,811.0,1.338589,4909.0,0.00432,0.11,False,False,True,0,0.2974739074617608,10292
1.38,195.89164,0.961917,0.0159,811.0,1.338589,3845.25,0.00432,0.19,False,False,True,0,0.29746370000739697,10293
2.366165385,195.89164,3.1889687696,0.0935,811.0,1.338589,5566.56,0.00432,0.2204,False,True,False,0,0.29741871284732185,10294
4.72,195.89164,3.836169,0.0453,811.0,1.338589,4910.0,0.00432,0.24,False,False,True,0,0.297406230102037,10295
1.15,195.89164,5.59931973,0.0935,811.0,1.338589,6180.0,0.00432,-0.28,True,False,False,1,0.29740609801157786,10296
3.4,195.89164,6.2385593,0.07,811.0,1.338589,6103.0,0.00432,0.011,True,False,False,0,0.29737728159222776,10297
2.38,195.89164,8.27744313,0.077,811.0,1.338589,5129.0,0.00432,-0.16,False,False,True,0,0.2973738846995673,10298
4.72,195.89164,5.74813229288,0.0935,811.0,1.338589,5900.0,0.00432,0.011,False,True,False,0,0.2973600157023891,10299
4.72,195.89164,5.70428581412,0.0935,811.0,1.338589,5560.5,0.00432,0.011,False,True,False,0,0.2973600157023891,10300
3.92346,195.89164,5.6952223,0.0935,811.0,1.338589,5416.1,0.00432,0.011,False,True,False,0,0.2973600157023891,10301
4.72,195.89164,4.942782,0.0583,811.0,1.338589,5595.0,0.00432,0.355,False,True,False,0,0.29732028415228956,10302
2.63,195.89164,11.38839971,0.0935,811.0,1.338589,6155.0,0.00432,0.03,True,False,False,0,0.297316850640878,10303
1.38,195.89164,3.8867901,0.04,811.0,1.338589,4031.0,0.00432,0.011,False,False,True,0,0.2973134791578127,10304
1.14,195.89164,3.886803,0.04,811.0,1.338589,4048.0,0.00432,0.011,False,False,True,0,0.2973134791578127,10305
1.6,195.89164,3.822234,0.04,811.0,1.338589,3972.0,0.00432,0.011,False,False,True,0,0.2973134791578127,10306
4.72,195.89164,6.7901235,0.078,811.0,1.338589,6395.0,0.00432,0.011,True,False,False,0,0.2972531382726583,10307
1.13,195.89164,45.348269,0.19225,811.0,1.338589,5577.0,0.00432,0.011,False,True,False,1,0.29722174972813137,10308
1.33,195.89164,45.347,0.19225,811.0,1.338589,5889.0,0.00432,0.011,False,True,False,1,0.29722174972813137,10309
4.72,195.89164,5.7987,0.0935,811.0,1.338589,6223.0,0.00432,0.355,True,False,False,0,0.2971308762060485,10310
2.94,195.89164,15.3789014,0.1313,811.0,1.338589,5817.0,0.00432,0.18,False,True,False,0,0.29707519838146484,10311
3.497,195.89164,21.01538,0.1093,811.0,1.338589,5200.0,0.00432,-0.09,False,True,False,0,0.29706708703948526,10312
1.799,195.89164,10.68167916,0.09614,811.0,1.338589,5608.0,0.00432,0.26,False,True,False,1,0.2970539165391257,10313
1.98,195.89164,23.198681,0.0935,811.0,1.338589,5512.0,0.00432,0.05,False,True,False,0,0.29703493192395913,10314
3.58,195.89164,13.7488263,0.1194,811.0,1.338589,5871.0,0.00432,0.17,False,True,False,0,0.29702369628081454,10315
2.27,195.89164,7.2402285,0.0935,811.0,1.338589,5011.0,0.00432,-0.08,False,False,True,0,0.2970160037265944,10316
2.366165385,195.89164,6.9210327734,0.0935,811.0,1.338589,4388.39,0.00432,-0.088,False,False,True,0,0.29696927099761383,10317
2.366165385,195.89164,6.92101452,0.0935,811.0,1.338589,4388.39,0.00432,-0.088,False,False,True,0,0.29696927099761383,10318
2.366165385,195.89164,6.9209966,0.0935,811.0,1.338589,4388.39,0.00432,-0.088,False,False,True,0,0.29696927099761383,10319
2.366165385,195.89164,9.48804311,0.0935,811.0,1.338589,5524.63,0.00432,0.081,False,True,False,0,0.2969436357554851,10320
2.366165385,195.89164,9.48803557,0.0935,811.0,1.338589,5524.63,0.00432,0.081,False,True,False,0,0.2969436357554851,10321
2.366165385,195.89164,9.4880315518,0.0935,811.0,1.338589,5524.63,0.00432,0.081,False,True,False,0,0.2969436357554851,10322
2.08,195.89164,1.5184299,0.0935,811.0,1.338589,6005.0,0.00432,0.01,True,False,False,0,0.29686857968586966,10323
4.72,195.89164,6.24658,0.076,811.0,1.338589,4837.0,0.00432,0.011,False,False,True,0,0.29682943175723164,10324
0.94,195.89164,0.448959,0.0935,811.0,1.338589,3845.25,0.00432,0.011,False,False,True,0,0.29674317498505814,10325
0.722,195.89164,3.78470649,0.04974,811.0,1.338589,6069.0,0.00432,0.12,True,False,False,0,0.29671710867825896,10326
2.33320327,195.89164,1.0115335885,0.0935,811.0,1.338589,4775.0,0.00432,0.011,False,False,True,0,0.29668811115001054,10327
2.87,195.89164,21.21708973,0.0935,811.0,1.338589,5967.0,0.00432,0.04,False,True,False,0,0.296661503445007,10328
1.34851206,195.89164,0.51824246094,0.0935,811.0,1.338589,3845.25,0.00432,0.011,False,False,True,0,0.2966573586504577,10329
4.72,195.89164,2.1500085,0.0935,811.0,1.338589,5615.0,0.00432,0.011,False,True,False,0,0.29665574664019645,10330
2.6,195.89164,13.176,0.0935,811.0,1.338589,5615.0,0.00432,0.011,False,True,False,0,0.2966279127499056,10331
3.31,195.89164,21.02236,0.14,811.0,1.338589,5207.0,0.00432,0.011,False,True,False,0,0.2965849297714682,10332
1.78,195.89164,2.6281053,0.032,811.0,1.338589,4444.0,0.00432,0.011,False,False,True,0,0.2965550996099647,10333
1.96,195.89164,13.98179,0.1,811.0,1.338589,4880.0,0.00432,0.011,False,False,True,0,0.2965441359959866,10334
1.77,195.89164,3.78858982,0.0935,811.0,1.338589,6012.0,0.00432,0.08,True,False,False,1,0.29654379378361834,10335
2.581,195.89164,25.9340674,0.1776,811.0,1.338589,6097.0,0.00432,0.04,True,False,False,0,0.29648152382149895,10336
3.12,195.89164,6.0331,0.072,811.0,1.338589,5172.0,0.00432,0.011,False,False,True,0,0.29647874298799853,10337
4.72,195.89164,4.64184345361,0.0935,811.0,1.338589,5743.0,0.00432,0.011,False,True,False,0,0.29643083737966397,10338
2.22099996,195.89164,3.420650005,0.0935,811.0,1.338589,5370.0,0.00432,0.14,False,True,False,0,0.2964164011963597,10339
4.72,195.89164,3.578780551,0.0472,811.0,1.338589,5705.0,0.00432,0.355,False,True,False,0,0.2963786360092917,10340
4.72,195.89164,4.545878442,0.0935,811.0,1.338589,5058.0,0.00432,-0.325,False,False,True,0,0.2963758815170173,10341
4.72,195.89164,6.56920797691,0.0935,811.0,1.338589,5712.0,0.00432,0.011,False,True,False,0,0.29631470762307593,10342
4.72,195.89164,6.6080989,0.0935,811.0,1.338589,5993.0,0.00432,0.011,False,True,False,0,0.29631470762307593,10343
4.72,195.89164,6.7535728,0.0935,811.0,1.338589,5880.0,0.00432,0.011,False,True,False,0,0.29631470762307593,10344
4.72,195.89164,6.7713411,0.0935,811.0,1.338589,5231.0,0.00432,0.011,False,True,False,0,0.29631470762307593,10345
2.85,195.89164,9.91724268,0.0883,811.0,1.338589,5539.0,0.00432,0.14,False,True,False,0,0.2962971357990982,10346
2.7,195.89164,13.084,0.0935,811.0,1.338589,5615.0,0.00432,0.011,False,True,False,0,0.2962630177438155,10347
2.72,195.89164,13.073,0.0935,811.0,1.338589,5615.0,0.00432,0.011,False,True,False,0,0.2962630177438155,10348
3.25485,195.89164,13.0791581,0.0935,811.0,1.338589,5453.0,0.00432,0.011,False,True,False,0,0.2962630177438155,10349
1.55,195.89164,9.99113313,0.0935,811.0,1.338589,4985.0,0.00432,-0.1,False,False,True,1,0.2962498217439989,10350
3.5,195.89164,5.487108,0.059,811.0,1.338589,4918.0,0.00432,0.011,False,False,True,0,0.2962220700142197,10351
3.39,195.89164,18.49235668,0.1254,811.0,1.338589,5289.0,0.00432,-0.18,False,True,False,0,0.2962218640606367,10352
3.34,195.89164,18.49234792,0.1254,811.0,1.338589,5289.0,0.00432,-0.18,False,True,False,0,0.2962218640606367,10353
1.35917743,195.89164,0.54815729517,0.0935,811.0,1.338589,4590.0,0.00432,0.011,False,False,True,0,0.2961200997018798,10354
3.71,195.89164,9.095,0.088,811.0,1.338589,5576.0,0.00432,0.355,False,True,False,0,0.2960095193871608,10355
2.684,195.89164,6.8834055,0.07437,811.0,1.338589,6163.0,0.00432,0.1,True,False,False,0,0.2959611267290344,10356
2.34,195.89164,17.61745,0.123,811.0,1.338589,5213.0,0.00432,-0.09,False,True,False,0,0.29584128781652114,10357
4.72,195.89164,2.930289,0.0313,811.0,1.338589,3845.25,0.00432,-0.03,False,False,True,0,0.29582792765985116,10358
1.23,195.89164,2.896005211,0.0318,811.0,1.338589,3845.25,0.00432,-0.02,False,False,True,0,0.29582273490448086,10359
1.39,195.89164,12.31043,0.096,811.0,1.338589,5178.0,0.00432,0.011,False,False,True,1,0.29582062507710866,10360
3.84804999,195.89164,13.0017890096,0.0935,811.0,1.338589,5914.0,0.00432,0.011,False,True,False,0,0.29581852812000897,10361
2.7,195.89164,17.79001678,0.1304,811.0,1.338589,5569.0,0.00432,0.07,False,True,False,0,0.2958072869027043,10362
4.72,195.89164,3.8559,0.05146,811.0,1.338589,6250.0,0.00432,-0.1,True,False,False,0,0.29577807903291087,10363
2.84,195.89164,16.08821,0.133,811.0,1.338589,6495.0,0.00432,0.011,True,False,False,0,0.2957487617225138,10364
2.46,195.89164,8.27745764,0.077,811.0,1.338589,5129.0,0.00432,-0.16,False,False,True,0,0.2957430603268074,10365
4.72,195.89164,8.687721,0.0773,811.0,1.338589,4812.0,0.00432,0.22,False,False,True,0,0.29570494467807046,10366
1.19,195.89164,21.185,0.0935,811.0,1.338589,6001.0,0.00432,0.011,True,False,False,1,0.29568905018154623,10367
1.38,195.89164,4.40966548,0.0935,811.0,1.338589,5877.0,0.00432,0.22,False,True,False,1,0.2956822505361578,10368
1.35432368,195.89164,0.46288440527,0.0935,811.0,1.338589,3845.25,0.00432,0.011,False,False,True,0,0.2956259505090609,10369
2.55,195.89164,10.33974,0.0935,811.0,1.338589,5378.0,0.00432,-0.325,False,True,False,0,0.2954231086143264,10370
2.366165385,195.89164,10.3392408,0.0935,811.0,1.338589,5358.15,0.00432,-0.325,False,True,False,0,0.2954231086143264,10371
2.366165385,195.89164,10.3392924,0.0935,811.0,1.338589,5358.15,0.00432,-0.325,False,True,False,0,0.2954231086143264,10372
