pl_name,predicted_class,habitability_probability,habitability_score,actual_label,pl_rade,pl_eqt,pl_insol,st_teff,pl_orbeccen,rank
Kepler-1401 b,0,0.0,0.0,0,1.7,808.0,100.91,6038.0,0.0,7659
Kepler-1402 b,0,0.0,0.0,0,0.73,1240.0,557.99,5437.0,0.0,7660
Kepler-1402 b,0,0.0,0.0,0,0.73,1240.0,557.99,5437.0,0.0,7661
Kepler-140 c,0,0.0,0.0,0,1.54,435.0,8.47,6167.0,0.0,7662
Kepler-1305 b,0,0.0,0.0,0,1.75,733.0,68.41,5853.0,0.0,7663
Kepler-1305 b,0,0.0,0.0,0,1.75,733.0,68.41,5853.0,0.0,7664
Kepler-1305 b,0,0.0,0.0,0,1.75,733.0,68.41,5853.0,0.0,7665
Kepler-1306 b,0,0.0,0.0,0,1.76,676.0,49.43,5796.0,0.0,7666
Kepler-1306 b,0,0.0,0.0,0,1.83,678.0,49.81,5495.0,0.0,7667
Kepler-1306 b,0,0.0,0.0,0,1.76,676.0,49.43,5796.0,0.0,7668
Kepler-1306 b,0,0.0,0.0,0,1.76,676.0,49.43,5796.0,0.0,7669
Kepler-1307 b,0,0.0,0.0,0,2.39,768.0,82.38,6245.0,0.0,7670
Kepler-1307 b,0,0.0,0.0,0,2.47,768.0,82.38,6245.0,0.0,7671
Kepler-1307 b,0,0.0,0.0,0,2.47,768.0,82.38,6245.0,0.0,7672
Kepler-1307 b,0,0.0,0.0,0,2.47,768.0,82.38,6245.0,0.0,7673
Kepler-1353 b,0,0.0,0.0,0,2.03,491.0,13.7,4852.0,0.0,7674
Kepler-1308 b,0,0.0,0.0,0,0.52,586.0,27.95,3410.0,0.0,7675
Kepler-1308 b,0,0.0,0.0,0,0.52,586.0,27.95,3410.0,0.0,7676
Kepler-1308 b,0,0.0,0.0,0,0.79,662.0,45.34,3605.0,0.0,7677
Kepler-1309 b,0,0.0,0.0,0,2.66,491.0,13.77,5151.0,0.0,7678
Kepler-1309 b,0,0.0,0.0,0,2.27,491.0,13.77,5151.0,0.0,7679
Kepler-1309 b,0,0.0,0.0,0,2.27,491.0,13.77,5151.0,0.0,7680
Kepler-1309 b,0,0.0,0.0,0,2.27,491.0,13.77,5151.0,0.0,7681
Kepler-131 b,0,0.0,0.0,0,1.98,700.0,56.65,5791.0,0.0,7682
Kepler-131 b,0,0.0,0.0,0,1.98,700.0,56.65,5791.0,0.0,7683
Kepler-131 b,0,0.0,0.0,0,1.98,700.0,56.65,5791.0,0.0,7684
Kepler-131 b,0,0.0,0.0,0,2.13,718.0,62.74,5680.0,0.0,7685
Kepler-131 c,0,0.0,0.0,0,0.77,600.0,30.65,5791.0,0.0,7686
Kepler-1308 b,0,0.0,0.0,0,0.52,586.0,27.95,3410.0,0.0,7687
Kepler-130 d,0,0.0,0.0,0,1.37,448.0,9.56,5884.0,0.0,7688
Kepler-130 d,0,0.0,0.0,0,1.37,448.0,9.56,5884.0,0.0,7689
Kepler-130 d,0,0.0,0.0,0,1.37,448.0,9.56,5884.0,0.0,7690
Kepler-130 d,0,0.0,0.0,0,1.85,451.0,9.76,5903.0,0.0,7691
Kepler-1300 b,0,0.0,0.0,0,1.06,798.0,95.75,6263.0,0.0,7692
Kepler-1300 b,0,0.0,0.0,0,1.06,798.0,95.75,6263.0,0.0,7693
Kepler-1300 b,0,0.0,0.0,0,1.06,798.0,95.75,6263.0,0.0,7694
Kepler-1300 b,0,0.0,0.0,0,2.04,954.0,195.54,5979.0,0.0,7695
Kepler-1301 b,0,0.0,0.0,0,1.35,734.0,68.75,5354.0,0.0,7696
Kepler-1301 b,0,0.0,0.0,0,1.41,734.0,68.75,5354.0,0.0,7697
Kepler-1301 b,0,0.0,0.0,0,1.41,734.0,68.75,5354.0,0.0,7698
Kepler-1305 b,0,0.0,0.0,0,1.75,733.0,68.41,5853.0,0.0,7699
Kepler-1302 b,0,0.0,0.0,0,1.94,778.0,86.5,5330.0,0.0,7700
Kepler-1302 b,0,0.0,0.0,0,1.48,778.0,86.5,5330.0,0.0,7701
Kepler-1302 b,0,0.0,0.0,0,1.48,778.0,86.5,5330.0,0.0,7702
Kepler-1302 b,0,0.0,0.0,0,1.48,778.0,86.5,5330.0,0.0,7703
Kepler-1303 b,0,0.0,0.0,0,1.25,891.0,149.17,5853.0,0.0,7704
Kepler-1303 b,0,0.0,0.0,0,1.2,891.0,149.17,5853.0,0.0,7705
Kepler-1303 b,0,0.0,0.0,0,1.25,891.0,149.17,5853.0,0.0,7706
Kepler-1303 b,0,0.0,0.0,0,1.25,891.0,149.17,5853.0,0.0,7707
Kepler-1304 b,0,0.0,0.0,0,2.31,627.0,36.62,5295.0,0.0,7708
Kepler-1304 b,0,0.0,0.0,0,2.94,715.0,61.87,5392.0,0.0,7709
Kepler-1304 b,0,0.0,0.0,0,2.31,627.0,36.62,5295.0,0.0,7710
Kepler-1304 b,0,0.0,0.0,0,2.31,627.0,36.62,5295.0,0.0,7711
Kepler-1301 b,0,0.0,0.0,0,1.41,734.0,68.75,5354.0,0.0,7712
Kepler-1312 c,0,0.0,0.0,0,0.84,1565.0,1418.14,5674.0,0.0,7713
Kepler-1313 b,0,0.0,0.0,0,3.56,1432.0,994.01,5351.0,0.0,7714
Kepler-1313 b,0,0.0,0.0,0,2.25,1012.0,247.8,5397.0,0.0,7715
Kepler-1313 b,0,0.0,0.0,0,3.56,1432.0,994.01,5351.0,0.0,7716
Kepler-1313 b,0,0.0,0.0,0,3.56,1432.0,994.01,5351.0,0.0,7717
Kepler-1314 b,0,0.0,0.0,0,5.2,626.0,36.31,4141.0,0.0,7718
Kepler-1314 b,0,0.0,0.0,0,5.2,626.0,36.31,4141.0,0.0,7719
Kepler-1314 b,0,0.0,0.0,0,5.2,626.0,36.31,4141.0,0.0,7720
Kepler-1314 b,0,0.0,0.0,0,5.15,625.0,36.05,4137.0,0.0,7721
Kepler-1315 b,0,0.0,0.0,0,1.57,1540.0,1329.99,4818.0,0.0,7722
Kepler-1315 b,0,0.0,0.0,0,1.57,1540.0,1329.99,4818.0,0.0,7723
Kepler-131 c,0,0.0,0.0,0,0.77,600.0,30.65,5791.0,0.0,7724
Kepler-1315 b,0,0.0,0.0,0,1.57,1540.0,1329.99,4818.0,0.0,7725
Kepler-1315 c,0,0.0,0.0,0,1.72,777.0,86.27,4818.0,0.0,7726
Kepler-1315 c,0,0.0,0.0,0,1.72,777.0,86.27,4818.0,0.0,7727
Kepler-1315 c,0,0.0,0.0,0,1.83,777.0,86.27,4818.0,0.0,7728
Kepler-1315 c,0,0.0,0.0,0,1.72,777.0,86.27,4818.0,0.0,7729
Kepler-1316 b,0,0.0,0.0,0,2.7,384.0,5.14,5821.0,0.0,7730
Kepler-1316 b,0,0.0,0.0,0,3.39,446.0,9.37,5837.0,0.0,7731
Kepler-1316 b,0,0.0,0.0,0,2.7,384.0,5.14,5821.0,0.0,7732
Kepler-1316 b,0,0.0,0.0,0,2.7,384.0,5.14,5821.0,0.0,7733
Kepler-1317 b,0,0.0,0.0,0,1.51,1801.0,2484.47,5216.0,0.0,7734
Kepler-1317 b,0,0.0,0.0,0,1.51,1801.0,2484.47,5216.0,0.0,7735
Kepler-1317 b,0,0.0,0.0,0,1.49,1796.0,2473.19,5223.0,0.0,7736
Kepler-1315 b,0,0.0,0.0,0,1.7,1541.0,1329.99,4818.0,0.0,7737
Kepler-131 c,0,0.0,0.0,0,0.77,600.0,30.65,5791.0,0.0,7738
Kepler-131 c,0,0.0,0.0,0,0.83,615.0,33.91,5680.0,0.0,7739
Kepler-1310 b,0,0.0,0.0,0,1.25,1814.0,2561.85,5596.0,0.0,7740
Kepler-1310 b,0,0.0,0.0,0,1.4,1883.0,2982.78,5440.0,0.0,7741
Kepler-1310 b,0,0.0,0.0,0,1.25,1814.0,2561.85,5596.0,0.0,7742
Kepler-1310 b,0,0.0,0.0,0,1.25,1814.0,2561.85,5596.0,0.0,7743
Kepler-1311 b,0,0.0,0.0,0,1.5,1019.0,255.06,5616.0,0.0,7744
Kepler-1311 b,0,0.0,0.0,0,1.06,939.0,183.4,5988.0,0.0,7745
Kepler-1311 b,0,0.0,0.0,0,1.06,939.0,183.4,5988.0,0.0,7746
Kepler-1311 b,0,0.0,0.0,0,1.06,939.0,183.4,5988.0,0.0,7747
Kepler-1311 c,0,0.0,0.0,0,1.36,1671.0,1842.18,5616.0,0.0,7748
Kepler-1312 c,0,0.0,0.0,0,0.84,1565.0,1418.14,5674.0,0.0,7749
Kepler-1311 c,0,0.0,0.0,0,1.05,1539.0,1326.69,5988.0,0.0,7750
Kepler-1311 c,0,0.0,0.0,0,1.05,1539.0,1326.69,5988.0,0.0,7751
Kepler-1311 d,0,0.0,0.0,0,7.22,360.0,3.98,5988.0,0.0,7752
Kepler-1311 d,0,0.0,0.0,0,7.22,360.0,3.98,5988.0,0.0,7753
Kepler-1311 d,0,0.0,0.0,0,7.22,360.0,3.98,5988.0,0.0,7754
Kepler-1311 d,0,0.0,0.0,0,9.52,391.0,5.54,5616.0,0.0,7755
Kepler-1312 b,0,0.0,0.0,0,1.8,923.0,171.57,5674.0,0.0,7756
Kepler-1312 b,0,0.0,0.0,0,2.17,978.0,215.95,5721.0,0.0,7757
Kepler-1312 b,0,0.0,0.0,0,1.8,923.0,171.57,5674.0,0.0,7758
Kepler-1312 b,0,0.0,0.0,0,1.8,923.0,171.57,5674.0,0.0,7759
Kepler-1312 c,0,0.0,0.0,0,0.84,1565.0,1418.14,5674.0,0.0,7760
Kepler-1312 c,0,0.0,0.0,0,1.0,1659.0,1797.63,5721.0,0.0,7761
Kepler-1311 c,0,0.0,0.0,0,1.05,1539.0,1326.69,5988.0,0.0,7762
Kepler-1285 b,0,0.0,0.0,0,1.4,994.0,230.57,6141.0,0.0,7763
Kepler-1285 b,0,0.0,0.0,0,0.98,874.0,138.25,6175.0,0.0,7764
Kepler-1285 b,0,0.0,0.0,0,1.4,994.0,230.57,6141.0,0.0,7765
Kepler-1286 b,0,0.0,0.0,0,2.43,888.0,147.13,5995.0,0.0,7766
Kepler-1286 b,0,0.0,0.0,0,2.43,888.0,147.13,5995.0,0.0,7767
Kepler-1286 b,0,0.0,0.0,0,2.43,888.0,147.13,5995.0,0.0,7768
Kepler-1286 b,0,0.0,0.0,0,2.42,888.0,147.13,5995.0,0.0,7769
Kepler-1287 b,0,0.0,0.0,0,1.48,811.0,102.05,6032.0,0.0,7770
Kepler-1287 b,0,0.0,0.0,0,1.48,811.0,102.05,6032.0,0.0,7771
Kepler-1287 b,0,0.0,0.0,0,1.58,796.0,94.94,5550.0,0.0,7772
Kepler-1287 b,0,0.0,0.0,0,1.48,811.0,102.05,6032.0,0.0,7773
Kepler-130 c,0,0.0,0.0,0,2.98,663.0,45.66,5903.0,0.0,7774
Kepler-1288 b,0,0.0,0.0,0,1.88,2016.0,3906.36,6381.0,0.0,7775
Kepler-1288 b,0,0.0,0.0,0,1.88,2016.0,3906.36,6381.0,0.0,7776
Kepler-1288 b,0,0.0,0.0,0,1.84,2017.0,3906.36,6381.0,0.0,7777
Kepler-1289 b,0,0.0,0.0,0,1.15,875.0,138.65,5933.0,0.0,7778
Kepler-1289 b,0,0.0,0.0,0,1.15,875.0,138.65,5933.0,0.0,7779
Kepler-1289 b,0,0.0,0.0,0,1.15,875.0,138.65,5933.0,0.0,7780
Kepler-1289 b,0,0.0,0.0,0,1.97,1113.0,361.73,5689.0,0.0,7781
Kepler-129 b,0,0.0,0.0,0,2.3,903.0,156.86,5770.0,0.0,7782
Kepler-129 b,0,0.0,0.0,0,2.3,903.0,156.86,5770.0,0.0,7783
Kepler-129 b,0,0.0,0.0,0,2.4,910.0,161.97,5758.0,0.0,7784
Kepler-129 b,0,0.0,0.0,0,2.3,903.0,156.86,5770.0,0.0,7785
Kepler-129 c,0,0.0,0.0,0,2.4,521.0,17.39,5770.0,0.0,7786
Kepler-1288 b,0,0.0,0.0,0,1.88,2016.0,3906.36,6381.0,0.0,7787
Kepler-128 c,0,0.0,0.0,0,1.42,846.0,120.93,6072.0,0.0,7788
Kepler-128 c,0,0.0,0.0,0,1.29,843.0,119.6,6063.0,0.0,7789
Kepler-128 c,0,0.0,0.0,0,1.42,846.0,120.93,6072.0,0.0,7790
Kepler-128 c,0,0.0,0.0,0,1.42,846.0,120.93,6072.0,0.0,7791
Kepler-1280 b,0,0.0,0.0,0,4.96,757.0,77.68,5734.0,0.0,7792
Kepler-1280 b,0,0.0,0.0,0,1.66,513.0,16.37,6273.0,0.0,7793
Kepler-1280 b,0,0.0,0.0,0,1.66,513.0,16.37,6273.0,0.0,7794
Kepler-1280 b,0,0.0,0.0,0,1.66,513.0,16.37,6273.0,0.0,7795
Kepler-1281 b,0,0.0,0.0,0,1.59,1123.0,375.55,5591.0,0.0,7796
Kepler-1281 b,0,0.0,0.0,0,1.69,1123.0,375.55,5591.0,0.0,7797
Kepler-1281 b,0,0.0,0.0,0,1.69,1123.0,375.55,5591.0,0.0,7798
Kepler-1285 b,0,0.0,0.0,0,1.4,994.0,230.57,6141.0,0.0,7799
Kepler-1282 b,0,0.0,0.0,0,1.65,1383.0,865.28,5825.0,0.0,7800
Kepler-1282 b,0,0.0,0.0,0,1.65,1383.0,865.28,5825.0,0.0,7801
Kepler-1282 b,0,0.0,0.0,0,1.66,1418.0,955.16,5845.0,0.0,7802
Kepler-1282 b,0,0.0,0.0,0,1.65,1383.0,865.28,5825.0,0.0,7803
Kepler-1283 b,0,0.0,0.0,0,1.29,764.0,80.34,6058.0,0.0,7804
Kepler-1283 b,0,0.0,0.0,0,1.29,764.0,80.34,6058.0,0.0,7805
Kepler-1283 b,0,0.0,0.0,0,1.13,764.0,80.34,6058.0,0.0,7806
Kepler-1283 b,0,0.0,0.0,0,1.29,764.0,80.34,6058.0,0.0,7807
Kepler-1284 b,0,0.0,0.0,0,1.19,1710.0,2022.07,5177.0,0.0,7808
Kepler-1284 b,0,0.0,0.0,0,1.19,1710.0,2022.07,5177.0,0.0,7809
Kepler-1284 b,0,0.0,0.0,0,1.19,1710.0,2022.07,5177.0,0.0,7810
Kepler-1284 b,0,0.0,0.0,0,1.19,1703.0,1998.48,5178.0,0.0,7811
Kepler-1281 b,0,0.0,0.0,0,1.69,1123.0,375.55,5591.0,0.0,7812
Kepler-1295 b,0,0.0,0.0,0,1.5,1040.0,276.65,5561.0,0.0,7813
Kepler-1296 b,0,0.0,0.0,0,1.04,871.0,136.02,5494.0,0.0,7814
Kepler-1296 b,0,0.0,0.0,0,1.04,871.0,136.02,5494.0,0.0,7815
Kepler-1296 b,0,0.0,0.0,0,1.04,871.0,136.02,5494.0,0.0,7816
Kepler-1296 b,0,0.0,0.0,0,3.24,1285.0,645.64,5405.0,0.0,7817
Kepler-1297 b,0,0.0,0.0,0,1.27,1790.0,2432.14,5827.0,0.0,7818
Kepler-1297 b,0,0.0,0.0,0,0.98,1682.0,1890.2,6214.0,0.0,7819
Kepler-1297 b,0,0.0,0.0,0,0.98,1682.0,1890.2,6214.0,0.0,7820
Kepler-1297 b,0,0.0,0.0,0,0.98,1682.0,1890.2,6214.0,0.0,7821
Kepler-1298 b,0,0.0,0.0,0,1.04,1261.0,597.75,6461.0,0.0,7822
Kepler-1298 b,0,0.0,0.0,0,1.36,1373.0,839.5,6311.0,0.0,7823
Kepler-129 c,0,0.0,0.0,0,2.57,525.0,17.96,5758.0,0.0,7824
Kepler-1298 b,0,0.0,0.0,0,1.04,1261.0,597.75,6461.0,0.0,7825
Kepler-1299 b,0,0.0,0.0,0,2.47,585.0,27.67,5609.0,0.0,7826
Kepler-1299 b,0,0.0,0.0,0,2.42,588.0,28.29,5623.0,0.0,7827
Kepler-1299 b,0,0.0,0.0,0,2.47,585.0,27.67,5609.0,0.0,7828
Kepler-1299 b,0,0.0,0.0,0,2.47,585.0,27.67,5609.0,0.0,7829
Kepler-130 b,0,0.0,0.0,0,1.03,977.0,215.58,5884.0,0.0,7830
Kepler-130 b,0,0.0,0.0,0,1.03,977.0,215.58,5884.0,0.0,7831
Kepler-130 b,0,0.0,0.0,0,1.03,977.0,215.58,5884.0,0.0,7832
Kepler-130 b,0,0.0,0.0,0,1.02,982.0,220.05,5903.0,0.0,7833
Kepler-130 c,0,0.0,0.0,0,2.85,660.0,44.75,5884.0,0.0,7834
Kepler-130 c,0,0.0,0.0,0,2.85,660.0,44.75,5884.0,0.0,7835
Kepler-130 c,0,0.0,0.0,0,2.85,660.0,44.75,5884.0,0.0,7836
Kepler-1298 b,0,0.0,0.0,0,1.04,1261.0,597.75,6461.0,0.0,7837
Kepler-129 c,0,0.0,0.0,0,2.4,521.0,17.39,5770.0,0.0,7838
Kepler-129 c,0,0.0,0.0,0,2.4,521.0,17.39,5770.0,0.0,7839
Kepler-1290 b,0,0.0,0.0,0,1.52,1098.0,343.6,5999.0,0.0,7840
Kepler-1290 b,0,0.0,0.0,0,1.52,1098.0,343.6,5999.0,0.0,7841
Kepler-1290 b,0,0.0,0.0,0,1.49,1098.0,343.6,5999.0,0.0,7842
Kepler-1290 b,0,0.0,0.0,0,1.52,1098.0,343.6,5999.0,0.0,7843
Kepler-1291 b,0,0.0,0.0,0,1.57,741.0,71.1,5354.0,0.0,7844
Kepler-1291 b,0,0.0,0.0,0,1.43,739.0,70.63,5352.0,0.0,7845
Kepler-1291 b,0,0.0,0.0,0,1.57,741.0,71.1,5354.0,0.0,7846
Kepler-1291 b,0,0.0,0.0,0,1.57,741.0,71.1,5354.0,0.0,7847
Kepler-1292 b,0,0.0,0.0,0,1.71,1195.0,482.56,5812.0,0.0,7848
Kepler-1295 b,0,0.0,0.0,0,1.5,1040.0,276.65,5561.0,0.0,7849
Kepler-1292 b,0,0.0,0.0,0,1.9,1198.0,486.72,5825.0,0.0,7850
Kepler-1292 b,0,0.0,0.0,0,1.9,1198.0,486.72,5825.0,0.0,7851
Kepler-1293 b,0,0.0,0.0,0,0.92,1183.0,462.81,6187.0,0.0,7852
Kepler-1293 b,0,0.0,0.0,0,0.9,1214.0,513.18,6528.0,0.0,7853
Kepler-1293 b,0,0.0,0.0,0,0.9,1214.0,513.18,6528.0,0.0,7854
Kepler-1293 b,0,0.0,0.0,0,0.9,1214.0,513.18,6528.0,0.0,7855
Kepler-1294 b,0,0.0,0.0,0,3.52,401.0,6.09,5800.0,0.0,7856
Kepler-1294 b,0,0.0,0.0,0,3.02,375.0,4.69,6032.0,0.0,7857
Kepler-1294 b,0,0.0,0.0,0,3.02,375.0,4.69,6032.0,0.0,7858
Kepler-1294 b,0,0.0,0.0,0,3.02,375.0,4.69,6032.0,0.0,7859
Kepler-1295 b,0,0.0,0.0,0,1.5,1040.0,276.65,5561.0,0.0,7860
Kepler-1295 b,0,0.0,0.0,0,1.37,1029.0,264.63,5547.0,0.0,7861
Kepler-1292 b,0,0.0,0.0,0,1.9,1198.0,486.72,5825.0,0.0,7862
Kepler-1339 b,0,0.0,0.0,0,1.08,1967.0,3537.74,5738.0,0.0,7863
Kepler-1339 b,0,0.0,0.0,0,0.74,1642.0,1715.26,5779.0,0.0,7864
Kepler-134 b,0,0.0,0.0,0,2.58,1306.0,687.55,6068.0,0.0,7865
Kepler-134 b,0,0.0,0.0,0,1.94,1105.0,351.52,5923.0,0.0,7866
Kepler-134 b,0,0.0,0.0,0,2.58,1306.0,687.55,6068.0,0.0,7867
Kepler-134 b,0,0.0,0.0,0,2.58,1306.0,687.55,6068.0,0.0,7868
Kepler-134 c,0,0.0,0.0,0,1.63,1054.0,292.12,6068.0,0.0,7869
Kepler-134 c,0,0.0,0.0,0,1.63,1054.0,292.12,6068.0,0.0,7870
Kepler-134 c,0,0.0,0.0,0,1.28,892.0,149.4,5923.0,0.0,7871
Kepler-134 c,0,0.0,0.0,0,1.63,1054.0,292.12,6068.0,0.0,7872
Kepler-1340 b,0,0.0,0.0,0,0.98,2070.0,4339.54,5957.0,0.0,7873
Kepler-1317 b,0,0.0,0.0,0,1.51,1801.0,2484.47,5216.0,0.0,7874
Kepler-1340 b,0,0.0,0.0,0,0.98,2070.0,4339.54,5957.0,0.0,7875
Kepler-1340 b,0,0.0,0.0,0,1.11,2174.0,5246.66,5884.0,0.0,7876
Kepler-1341 b,0,0.0,0.0,0,2.51,241.0,0.8,4523.0,0.0,7877
Kepler-1341 b,0,0.0,0.0,0,2.7,241.0,0.8,4530.0,0.0,7878
Kepler-1341 b,0,0.0,0.0,0,2.7,241.0,0.8,4530.0,0.0,7879
Kepler-1341 b,0,0.0,0.0,0,2.7,241.0,0.8,4530.0,0.0,7880
Kepler-1342 b,0,0.0,0.0,0,1.64,1282.0,638.56,5417.0,0.0,7881
Kepler-1342 b,0,0.0,0.0,0,1.7,1283.0,638.56,5417.0,0.0,7882
Kepler-1342 b,0,0.0,0.0,0,1.64,1282.0,638.56,5417.0,0.0,7883
Kepler-1342 b,0,0.0,0.0,0,1.64,1282.0,638.56,5417.0,0.0,7884
Kepler-1343 b,0,0.0,0.0,0,2.11,1298.0,671.28,6208.0,0.0,7885
Kepler-1343 b,0,0.0,0.0,0,1.88,1294.0,661.69,6198.0,0.0,7886
Kepler-1340 b,0,0.0,0.0,0,0.98,2070.0,4339.54,5957.0,0.0,7887
Kepler-1334 b,0,0.0,0.0,0,2.31,710.0,60.08,5896.0,0.0,7888
Kepler-1334 b,0,0.0,0.0,0,2.31,710.0,60.08,5896.0,0.0,7889
Kepler-1334 b,0,0.0,0.0,0,2.18,710.0,60.08,5896.0,0.0,7890
Kepler-1335 b,0,0.0,0.0,0,1.61,809.0,101.27,5032.0,0.0,7891
Kepler-1335 b,0,0.0,0.0,0,1.61,809.0,101.27,5032.0,0.0,7892
Kepler-1335 b,0,0.0,0.0,0,1.55,809.0,101.27,5032.0,0.0,7893
Kepler-1335 b,0,0.0,0.0,0,1.61,809.0,101.27,5032.0,0.0,7894
Kepler-1336 b,0,0.0,0.0,0,1.3,592.0,28.95,5717.0,0.0,7895
Kepler-1336 b,0,0.0,0.0,0,1.3,592.0,28.95,5717.0,0.0,7896
Kepler-1336 b,0,0.0,0.0,0,1.3,592.0,28.95,5717.0,0.0,7897
Kepler-1336 b,0,0.0,0.0,0,2.61,793.0,93.34,5416.0,0.0,7898
Kepler-1339 b,0,0.0,0.0,0,1.08,1967.0,3537.74,5738.0,0.0,7899
Kepler-1336 c,0,0.0,0.0,0,1.03,941.0,185.07,5717.0,0.0,7900
Kepler-1336 c,0,0.0,0.0,0,1.03,941.0,185.07,5717.0,0.0,7901
Kepler-1336 c,0,0.0,0.0,0,1.03,941.0,185.07,5717.0,0.0,7902
Kepler-1337 b,0,0.0,0.0,0,2.42,437.0,8.64,4583.0,0.0,7903
Kepler-1337 b,0,0.0,0.0,0,2.47,437.0,8.64,4583.0,0.0,7904
Kepler-1337 b,0,0.0,0.0,0,2.42,437.0,8.64,4583.0,0.0,7905
Kepler-1337 b,0,0.0,0.0,0,2.42,437.0,8.64,4583.0,0.0,7906
Kepler-1338 b,0,0.0,0.0,0,0.92,2021.0,3940.07,6002.0,0.0,7907
Kepler-1338 b,0,0.0,0.0,0,0.92,2021.0,3940.07,6002.0,0.0,7908
Kepler-1338 b,0,0.0,0.0,0,0.92,2021.0,3940.07,6002.0,0.0,7909
Kepler-1338 b,0,0.0,0.0,0,1.05,2124.0,4811.82,5874.0,0.0,7910
Kepler-1339 b,0,0.0,0.0,0,1.08,1967.0,3537.74,5738.0,0.0,7911
Kepler-1336 c,0,0.0,0.0,0,2.17,1260.0,596.37,5416.0,0.0,7912
Kepler-135 b,0,0.0,0.0,0,1.72,1183.0,462.88,6388.0,0.0,7913
Kepler-135 b,0,0.0,0.0,0,2.33,1209.0,504.79,6204.0,0.0,7914
Kepler-135 b,0,0.0,0.0,0,1.72,1183.0,462.88,6388.0,0.0,7915
Kepler-135 b,0,0.0,0.0,0,1.72,1183.0,462.88,6388.0,0.0,7916
Kepler-135 c,0,0.0,0.0,0,1.07,954.0,196.08,6388.0,0.0,7917
Kepler-135 c,0,0.0,0.0,0,1.07,954.0,196.08,6388.0,0.0,7918
Kepler-135 c,0,0.0,0.0,0,1.32,975.0,213.39,6204.0,0.0,7919
Kepler-135 c,0,0.0,0.0,0,1.07,954.0,196.08,6388.0,0.0,7920
Kepler-1350 b,0,0.0,0.0,0,2.13,535.0,19.34,3698.0,0.0,7921
Kepler-1350 b,0,0.0,0.0,0,2.13,535.0,19.34,3698.0,0.0,7922
Kepler-1350 b,0,0.0,0.0,0,1.93,535.0,19.34,3698.0,0.0,7923
Kepler-1343 b,0,0.0,0.0,0,2.11,1298.0,671.28,6208.0,0.0,7924
Kepler-1350 c,0,0.0,0.0,0,1.48,730.0,66.95,3698.0,0.0,7925
Kepler-1350 c,0,0.0,0.0,0,1.48,730.0,66.95,3698.0,0.0,7926
Kepler-1350 c,0,0.0,0.0,0,1.48,730.0,66.95,3698.0,0.0,7927
Kepler-1350 c,0,0.0,0.0,0,1.4,730.0,66.95,3698.0,0.0,7928
Kepler-1351 b,0,0.0,0.0,0,0.6,1210.0,507.47,4374.0,0.0,7929
Kepler-1351 b,0,0.0,0.0,0,0.6,1212.0,507.47,4374.0,0.0,7930
Kepler-1351 b,0,0.0,0.0,0,0.6,1210.0,507.47,4374.0,0.0,7931
Kepler-1351 b,0,0.0,0.0,0,0.6,1210.0,507.47,4374.0,0.0,7932
Kepler-1352 b,0,0.0,0.0,0,0.78,1701.0,1977.35,6324.0,0.0,7933
Kepler-1352 b,0,0.0,0.0,0,0.81,1714.0,2041.7,6324.0,0.0,7934
Kepler-1352 b,0,0.0,0.0,0,0.81,1714.0,2041.7,6324.0,0.0,7935
Kepler-1352 b,0,0.0,0.0,0,0.81,1714.0,2041.7,6324.0,0.0,7936
Kepler-1350 b,0,0.0,0.0,0,2.13,535.0,19.34,3698.0,0.0,7937
Kepler-1343 b,0,0.0,0.0,0,2.11,1298.0,671.28,6208.0,0.0,7938
Kepler-1344 b,0,0.0,0.0,0,1.79,1219.0,522.81,6237.0,0.0,7939
Kepler-1344 b,0,0.0,0.0,0,1.78,1219.0,522.81,6237.0,0.0,7940
Kepler-1344 b,0,0.0,0.0,0,1.79,1219.0,522.81,6237.0,0.0,7941
Kepler-1344 b,0,0.0,0.0,0,1.79,1219.0,522.81,6237.0,0.0,7942
Kepler-1345 b,0,0.0,0.0,0,2.17,693.0,54.56,6763.0,0.0,7943
Kepler-1345 b,0,0.0,0.0,0,2.31,693.0,54.56,6763.0,0.0,7944
Kepler-1345 b,0,0.0,0.0,0,2.17,693.0,54.56,6763.0,0.0,7945
Kepler-1345 b,0,0.0,0.0,0,2.17,693.0,54.56,6763.0,0.0,7946
Kepler-1346 b,0,0.0,0.0,0,1.19,1236.0,552.42,6177.0,0.0,7947
Kepler-1346 b,0,0.0,0.0,0,1.19,1236.0,552.42,6177.0,0.0,7948
Kepler-1349 b,0,0.0,0.0,0,0.69,1678.0,1875.33,5998.0,0.0,7949
Kepler-1346 b,0,0.0,0.0,0,1.19,1236.0,552.42,6177.0,0.0,7950
Kepler-1347 b,0,0.0,0.0,0,0.99,617.0,34.32,5153.0,0.0,7951
Kepler-1347 b,0,0.0,0.0,0,0.98,617.0,34.32,5153.0,0.0,7952
Kepler-1347 b,0,0.0,0.0,0,0.99,617.0,34.32,5153.0,0.0,7953
Kepler-1347 b,0,0.0,0.0,0,0.99,617.0,34.32,5153.0,0.0,7954
Kepler-1348 b,0,0.0,0.0,0,1.94,636.0,38.62,5912.0,0.0,7955
Kepler-1348 b,0,0.0,0.0,0,1.48,570.0,24.89,5977.0,0.0,7956
Kepler-1348 b,0,0.0,0.0,0,1.48,570.0,24.89,5977.0,0.0,7957
Kepler-1348 b,0,0.0,0.0,0,1.48,570.0,24.89,5977.0,0.0,7958
