pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum,pl_rade_original,pl_bmasse_original,pl_orbper_original,pl_eqt_original,pl_dens_original,st_teff_original,st_rad_original,st_mass_original,st_lum_original,habitable
Kepler-31 c,0.012323892923135352,-0.1227152091663114,-0.005421383998264796,-0.12737739287788846,-0.01982812812908841,0.6496370516311986,0.04544095041071404,0.3107417072157994,0.04710786240144971,5.204,188.15536,42.63416177,798.0,1.325,6088.0,1.211,1.038,-0.08612,0
Kepler-31 c,0.01394819977724341,1.357035410330898,-0.005421385172695041,-0.12737739287788846,-0.01982812812908841,0.9145068085369011,0.05073083133826523,0.8872078915120114,0.04710786240144971,5.3,1493.7,42.6318,798.0,1.325,6340.0,1.22,1.21,-0.08612,0
Kepler-31 c,0.008703042227519487,-0.1227152091663114,-0.005421383998264796,-0.7621978453525282,-0.01982812812908841,1.0879334350823016,0.017228252130440658,0.8034192019340739,0.04710786240144971,4.99,188.15536,42.63416177,615.0,1.325,6505.0,1.163,1.185,-0.08612,0
Kepler-31 c,0.003965480569704321,-0.3025408237439583,-0.0054213850732416444,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,0.017228252130440658,0.8201769398496611,0.04710786240144971,4.71,29.5,42.632,798.0,1.325,5610.0,1.163,1.19,-0.08612,0
Kepler-31 c,0.012594610732153363,-0.1227152091663114,-0.0054213839402287665,-0.7621978453525282,-0.01982812812908841,0.5939303170438881,0.07247811959597589,0.04261790056639815,0.04710786240144971,5.22,188.15536,42.63427848,615.0,1.325,6035.0,1.257,0.958,-0.08612,0
TOI-4898 b,-0.016751707361290745,-0.1227152091663114,-0.005441209502074904,-0.5818117058515376,-0.01982812812908841,-1.7236800558810093,-0.29017260621503776,0.04596944814951567,0.04710786240144971,3.48557,188.15536,2.7652293,667.0,1.325,3830.0,0.64,0.959,-0.08612,0
TOI-4898 b,-0.012788645667267817,-0.1227152091663114,-0.005441209514306841,-0.12737739287788846,-0.01982812812908841,-1.3331338036054068,-0.2905581797582015,0.04596944814951567,0.04710786240144971,3.7197954,188.15536,2.76520470167,798.0,1.325,4201.57,0.639344,0.959,-0.08612,0
Kepler-255 d,-0.05119327301771506,-0.1227152091663114,-0.005442064606035738,3.0363179768317914,-0.01982812812908841,-0.1323593735189709,-0.07093642999541365,-0.2623729294972954,0.04710786240144971,1.45,188.15536,1.04562195,1710.0,1.325,5344.0,1.013,0.867,-0.08612,0
Kepler-255 d,-0.05254686206280511,-0.1227152091663114,-0.0054420646056836715,2.751862910695614,-0.01982812812908841,0.10413148086112067,-0.14499476298113112,0.21354682730539107,0.04710786240144971,1.37,188.15536,1.045622658,1628.0,1.325,5569.0,0.887,1.009,-0.08612,0
Kepler-255 d,-0.053392855215986385,-0.1227152091663114,-0.0054420646056836715,-0.12737739287788846,-0.01982812812908841,-0.04091624315866882,-0.1608644057637849,-0.15177185925441739,0.04710786240144971,1.32,188.15536,1.045622658,798.0,1.325,5431.0,0.86,0.9,-0.08612,0
Kepler-255 d,-0.05334209562679552,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.1449722190859091,-0.122071945628409,0.04596944814951567,0.04710786240144971,1.323,188.15536,10.3039,798.0,1.325,5332.0,0.926,0.959,-0.08612,0
Kepler-255 d,-0.05254686206280511,-0.1227152091663114,-0.0054420646056836715,2.751862910695614,-0.01982812812908841,0.10413148086112067,-0.14499476298113112,0.21354682730539107,0.04710786240144971,1.37,188.15536,1.045622658,1628.0,1.325,5569.0,0.887,1.009,-0.08612,0
Kepler-255 d,-0.05406964973853141,-0.1227152091663114,-0.005442064601038204,2.5194423078770303,-0.01982812812908841,-0.007281988313500241,-0.19613027861412657,-0.22550590608300275,0.04710786240144971,1.28,188.15536,1.045632,1561.0,1.325,5463.0,0.8,0.878,-0.08612,0
Kepler-255 d,-0.03664219078299707,-0.1227152091663114,-0.005442064606035738,-0.12737739287788846,-0.01982812812908841,-0.35630044655995935,-0.06391264365272052,-0.285833762579118,-0.22069896390594107,2.31,188.15536,1.04562195,798.0,1.325,5130.94,1.02495,0.86,-0.18311,0
Kepler-255 d,-0.05254686206280511,-0.1227152091663114,-0.0054420646056836715,2.751862910695614,-0.01982812812908841,0.10413148086112067,-0.14499476298113112,0.21354682730539107,0.04710786240144971,1.37,188.15536,1.045622658,1628.0,1.325,5569.0,0.887,1.009,-0.08612,0
Kepler-255 d,-0.03664219078299707,-0.1227152091663114,-0.005442064613755409,-0.12737739287788846,-0.01982812812908841,-0.35630044655995935,-0.06391264365272052,-0.285833762579118,-0.22069896390594107,2.31,188.15536,1.0456064258,798.0,1.325,5130.94,1.02495,0.86,-0.18311,0
Kepler-1666 c,-0.024967485269095417,-0.1227152091663114,-0.0054223375782044185,-0.8662667719877151,-0.01982812812908841,0.8903321878669362,-0.03743385078758894,0.6525995606937853,0.04710786240144971,3.0,188.15536,40.71652,585.0,1.325,6317.0,1.07,1.14,-0.08612,0
Kepler-1666 c,-0.03004344418818309,-0.1227152091663114,-0.005422338055083456,-0.8905495215359253,-0.01982812812908841,0.8693107785887059,-0.060356668140311126,0.46491289603920516,0.04710786240144971,2.7,188.15536,40.715561,578.0,1.325,6297.0,1.031,1.084,-0.08612,0
Kepler-1666 c,-0.020980362007008344,-0.1227152091663114,-0.005422337985963345,-0.12737739287788846,-0.01982812812908841,0.8651064967330597,0.007153967786193089,0.9542388431743617,1.0259737041813561,3.23564749,188.15536,40.7157,798.0,1.325,6293.0,1.14586,1.23,0.26839,0
Kepler-1666 c,-0.025475081161004182,-0.1227152091663114,-0.005422338065376882,-0.8905495215359253,-0.01982812812908841,0.8693107785887059,-0.060356668140311126,0.46491289603920516,0.04710786240144971,2.97,188.15536,40.7155403,578.0,1.325,6297.0,1.031,1.084,-0.08612,0
Kepler-1666 c,-0.03664219078299707,-0.1227152091663114,-0.005422338055083456,-0.12737739287788846,-0.01982812812908841,0.8651064967330597,0.007153967786193089,0.9542388431743617,1.0259737041813561,2.31,188.15536,40.715561,798.0,1.325,6293.0,1.14586,1.23,0.26839,0
Kepler-1666 c,-0.025475081161004182,-0.1227152091663114,-0.005422338065376882,-0.8905495215359253,-0.01982812812908841,0.8693107785887059,-0.060356668140311126,0.46491289603920516,0.04710786240144971,2.97,188.15536,40.7155403,578.0,1.325,6297.0,1.031,1.084,-0.08612,0
Kepler-1666 c,-0.03664219078299707,-0.1227152091663114,-0.005422337919995907,-0.12737739287788846,-0.01982812812908841,0.8651064967330597,0.007153967786193089,0.9542388431743617,1.0259737041813561,2.31,188.15536,40.71583266,798.0,1.325,6293.0,1.14586,1.23,0.26839,0
Kepler-1666 c,-0.025475081161004182,-0.1227152091663114,-0.005422338065376882,-0.8905495215359253,-0.01982812812908841,0.8693107785887059,-0.060356668140311126,0.46491289603920516,0.04710786240144971,2.97,188.15536,40.7155403,578.0,1.325,6297.0,1.031,1.084,-0.08612,0
TOI-4914 b,0.14203156316888904,-0.07868731586949844,-0.00543731324583533,0.20564317235470944,-0.06289509104622415,0.35218411034423897,-0.07857736911298761,0.2839293265508593,0.3098341179241658,12.87,227.0,10.60057,894.0,0.59,5805.0,1.0,1.03,0.00903,0
TOI-4914 b,0.13755456740225372,-0.1227152091663114,-0.005437314089050956,-0.9044253784206169,-0.01982812812908841,0.357334355617405,-0.0550667872127598,0.04596944814951567,0.04710786240144971,12.6054,188.15536,10.5988743,574.0,1.325,5809.9,1.04,0.959,-0.08612,0
Kepler-42 c,-0.0185379373049177,-0.1227152091663114,-0.005442359154157628,-0.3632669599176453,-0.01982812812908841,-2.382701236753531,-0.5722995890177712,-2.698948022423727,0.04710786240144971,3.38,188.15536,0.45328799,730.0,1.325,3203.0,0.16,0.14,-0.08612,0
Kepler-42 c,-0.060160800441436624,-0.1227152091663114,-0.0054423591544823435,-0.3528600672541266,-0.01982812812908841,-2.5245957493815863,-0.5664219435427144,-2.7324634982549023,0.04710786240144971,0.92,188.15536,0.453287337,733.0,1.325,3068.0,0.17,0.13,-0.08612,0
Kepler-42 c,-0.06337557442352548,-0.1227152091663114,-0.00544235915449577,-0.12737739287788846,-0.01982812812908841,-2.3248923612383976,-0.5634831208051858,-2.685541832091257,-6.648421748653977,0.73,188.15536,0.45328731,798.0,1.325,3258.0,0.175,0.144,-2.511,0
Kepler-42 c,-0.03664219078299707,-0.1227152091663114,-0.00544235915444306,-0.12737739287788846,-0.01982812812908841,-2.2208363853111575,-0.562565032581982,-2.6772869703940385,-6.473666680739812,2.31,188.15536,0.453287416,798.0,1.325,3357.0,0.176562,0.146463,-2.44771,0
Kepler-42 c,-0.06075299564866352,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-2.3427605591248932,-0.5552544171401061,-2.688893379674375,-6.673272366622494,0.885,188.15536,10.3039,798.0,1.325,3241.0,0.189,0.143,-2.52,0
Kepler-42 c,-0.060160800441436624,-0.1227152091663114,-0.0054423591544823435,-0.3528600672541266,-0.01982812812908841,-2.5245957493815863,-0.5664219435427144,-2.7324634982549023,0.04710786240144971,0.92,188.15536,0.453287337,733.0,1.325,3068.0,0.17,0.13,-0.08612,0
Kepler-42 c,-0.060719155922536266,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-2.3816501662896195,-0.5640708853526916,0.04596944814951567,0.04710786240144971,0.887,188.15536,10.3039,798.0,1.325,3204.0,0.174,0.959,-0.08612,0
Kepler-42 c,-0.06286797853161671,-0.1227152091663114,-0.00544235915444306,-0.36673592413881817,-0.01982812812908841,-2.289155965465406,-0.5793527635878396,-2.725760403088667,0.04710786240144971,0.76,188.15536,0.453287416,729.0,1.325,3292.0,0.148,0.132,-0.08612,0
Kepler-42 c,-0.02175271128700656,-0.1227152091663114,-0.0054423591544012885,2.391090631693633,-0.01982812812908841,-1.3473968298006858,-0.26607425976730426,-1.1002598252766735,0.04710786240144971,3.19,188.15536,0.4532875,1524.0,1.325,4188.0,0.681,0.617,-0.08612,0
Kepler-42 c,-0.03664219078299707,-0.26758907375750407,-0.005442359154441071,-0.12737739287788846,5.64479587189009,0.14722536988149293,-0.5640708853526916,-2.725760403088667,0.04710786240144971,2.31,60.337,0.45328742,798.0,98.0,5610.0,0.174,0.132,-0.08612,0
Kepler-42 c,-0.06337557442352548,-0.1227152091663114,-0.005442359155599703,-0.3979566021293742,-0.01982812812908841,-2.5245957493815863,-0.5664219435427144,-2.7324634982549023,-6.949390344050467,0.73,188.15536,0.45328509,720.0,1.325,3068.0,0.17,0.13,-2.62,0
TOI-4930 b,0.02377999380625496,-0.1227152091663114,-0.005439213628244051,1.1596083331772555,-0.01982812812908841,0.3511330398803274,0.015464958487923508,0.04596944814951567,0.04710786240144971,5.88108,188.15536,6.7789159,1169.0,1.325,5804.0,1.16,0.959,-0.08612,0
TOI-4930 b,0.04157448266133124,-0.1227152091663114,-0.0054392124415089445,-0.12737739287788846,-0.01982812812908841,0.16269712711027073,0.015030012722769315,0.04596944814951567,0.04710786240144971,6.93277225,188.15536,6.78130241498,798.0,1.325,5624.72,1.15926,0.959,-0.08612,0
Kepler-750 c,-0.03579619762981579,-0.1227152091663114,-0.005440551248042408,2.436187166568881,-0.01982812812908841,0.4488825930240986,0.42690014174191,0.8670986060133062,0.04710786240144971,2.36,188.15536,4.08897299,1537.0,1.325,5897.0,1.86,1.204,-0.08612,0
Kepler-750 c,-0.04831689629689872,-0.1227152091663114,-0.005440551239474498,-0.12737739287788846,-0.01982812812908841,0.7253141250328279,0.056608476813322185,0.6861150365249604,0.04710786240144971,1.62,188.15536,4.08899022,798.0,1.325,6160.0,1.23,1.15,-0.08612,0
Kepler-750 c,-0.03664219078299707,-0.1227152091663114,-0.0054405512434577055,-0.12737739287788846,-0.01982812812908841,0.5839661690460074,0.134822305149905,0.5855686090314357,1.233945764780105,2.31,188.15536,4.0889822098,798.0,1.325,6025.52,1.36307,1.12,0.34371,0
Kepler-750 c,-0.04899369081944374,-0.1227152091663114,-0.005440551239474498,1.766677071882512,-0.01982812812908841,1.0774227304431865,0.02016707486796907,0.8201769398496611,0.04710786240144971,1.58,188.15536,4.08899022,1344.0,1.325,6495.0,1.168,1.19,-0.08612,0
Kepler-750 c,-0.03664219078299707,-0.1227152091663114,-0.005440551248042408,-0.12737739287788846,-0.01982812812908841,0.5839661690460074,0.134822305149905,0.5855686090314357,1.233945764780105,2.31,188.15536,4.08897299,798.0,1.325,6025.52,1.36307,1.12,0.34371,0
Kepler-750 c,-0.04457760655983746,-0.1227152091663114,-0.005440551239474498,-0.12737739287788846,-0.01982812812908841,0.502487186683586,0.1347811616315796,0.19008599422356884,0.04710786240144971,1.841,188.15536,4.08899022,798.0,1.325,5948.0,1.363,1.002,-0.08612,0
Kepler-750 c,-0.04899369081944374,-0.1227152091663114,-0.005440551239474498,1.766677071882512,-0.01982812812908841,1.0774227304431865,0.02016707486796907,0.8201769398496611,0.04710786240144971,1.58,188.15536,4.08899022,1344.0,1.325,6495.0,1.168,1.19,-0.08612,0
Kepler-750 c,-0.053562053846622645,-0.1227152091663114,-0.005440551224665887,1.3295875800147274,-0.01982812812908841,0.8125529735374839,-0.06682207816287371,0.5855686090314357,0.04710786240144971,1.31,188.15536,4.08902,1218.0,1.325,6243.0,1.02,1.12,-0.08612,0
Kepler-750 c,-0.04899369081944374,-0.1227152091663114,-0.005440551239474498,1.766677071882512,-0.01982812812908841,1.0774227304431865,0.02016707486796907,0.8201769398496611,0.04710786240144971,1.58,188.15536,4.08899022,1344.0,1.325,6495.0,1.168,1.19,-0.08612,0
Kepler-750 c,-0.045660477795909496,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.502487186683586,0.15829174353180742,0.04596944814951567,0.04710786240144971,1.777,188.15536,10.3039,798.0,1.325,5948.0,1.403,0.959,-0.08612,0
TOI-4940 b,0.03857568497849612,-0.1227152091663114,-0.005429722059109312,-0.6641996061043939,-0.01982812812908841,-0.05384440986478068,0.024357836091684723,0.04596944814951567,0.04710786240144971,6.75553691,188.15536,25.8663868915,643.25,1.325,5418.7,1.17513,0.959,-0.08612,0
TOI-4940 b,0.03611322039059293,-0.23510141251089317,-0.005429721350947172,-0.6650668471596871,-0.01982812812908841,0.035811900706872,0.017228252130440658,0.223601470054744,0.4164984926045917,6.61,89.0,25.867811,643.0,1.325,5504.0,1.163,1.012,0.04766,0
Kepler-758 c,-0.03664219078299707,-0.1227152091663114,-0.005440218582377333,-0.12737739287788846,-0.01982812812908841,1.021715995855876,0.23568270150188222,1.1888471739925879,1.8389202533247937,2.31,188.15536,4.75796103,798.0,1.325,6442.0,1.53467,1.3,0.56281,0
Kepler-758 c,-0.04780930040498995,-0.1227152091663114,-0.005440218592904476,1.9748149251528857,-0.01982812812908841,1.2844836118337555,0.12772798706151126,1.0581368182510043,0.04710786240144971,1.65,188.15536,4.75793986,1404.0,1.325,6692.0,1.351,1.261,-0.08612,0
Kepler-758 c,-0.04780930040498995,-0.1227152091663114,-0.005440218592904476,1.9748149251528857,-0.01982812812908841,1.2844836118337555,0.12772798706151126,1.0581368182510043,0.04710786240144971,1.65,188.15536,4.75793986,1404.0,1.325,6692.0,1.351,1.261,-0.08612,0
Kepler-758 c,-0.04713250588244493,-0.1227152091663114,-0.005440218592904476,-0.12737739287788846,-0.01982812812908841,0.7967869165788111,0.16828374083940417,0.7196305123561356,0.04710786240144971,1.69,188.15536,4.75793986,798.0,1.325,6228.0,1.42,1.16,-0.08612,0
Kepler-758 c,-0.03664219078299707,-0.1227152091663114,-0.005440218566482343,-0.12737739287788846,-0.01982812812908841,1.021715995855876,0.23568270150188222,1.1888471739925879,1.8389202533247937,2.31,188.15536,4.7579929947,798.0,1.325,6442.0,1.53467,1.3,0.56281,0
Kepler-758 c,-0.04696330725180867,-0.1227152091663114,-0.005440218582377333,1.8638080700753532,-0.01982812812908841,0.5792153305491269,0.1906187936446206,0.04932099573263318,0.04710786240144971,1.7,188.15536,4.75796103,1372.0,1.325,6021.0,1.458,0.96,-0.08612,0
Kepler-758 c,-0.04466220587515559,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.9355282178151315,0.2570361875127641,0.04596944814951567,0.04710786240144971,1.836,188.15536,10.3039,798.0,1.325,6360.0,1.571,0.959,-0.08612,0
Kepler-758 c,-0.04780930040498995,-0.1227152091663114,-0.005440218592904476,1.9748149251528857,-0.01982812812908841,1.2844836118337555,0.12772798706151126,1.0581368182510043,0.04710786240144971,1.65,188.15536,4.75793986,1404.0,1.325,6692.0,1.351,1.261,-0.08612,0
Kepler-758 c,-0.04430688875081945,-0.1227152091663114,-0.005440218592904476,-0.12737739287788846,-0.01982812812908841,0.9355282178151315,0.2258846664949623,0.6190840848626101,0.04710786240144971,1.857,188.15536,4.75793986,798.0,1.325,6360.0,1.518,1.13,-0.08612,0
Kepler-758 c,-0.051531670278987585,-0.1227152091663114,-0.005440218614714605,1.742394322334302,-0.01982812812908841,1.2697686253389942,0.06248612228837914,1.0883007464990624,0.04710786240144971,1.43,188.15536,4.757896,1337.0,1.325,6678.0,1.24,1.27,-0.08612,0
Kepler-760 c,-0.04171814970208475,-0.1227152091663114,-0.005441357814394503,1.8152425709789326,-0.01982812812908841,-0.04932480686996096,-0.008633387959809936,-0.08809245517518459,0.04710786240144971,2.01,188.15536,2.46697439,1358.0,1.325,5423.0,1.119,0.919,-0.08612,0
Kepler-760 c,-0.04171814970208475,-0.1227152091663114,-0.005441357814394503,1.8152425709789326,-0.01982812812908841,-0.04932480686996096,-0.008633387959809936,-0.08809245517518459,0.04710786240144971,2.01,188.15536,2.46697439,1358.0,1.325,5423.0,1.119,0.919,-0.08612,0
Kepler-760 c,-0.03664219078299707,-0.1227152091663114,-0.005441357816383571,-0.12737739287788846,-0.01982812812908841,-0.3236541979508672,-0.13394596501711908,-0.2523182867479429,-0.4881468368426755,2.31,188.15536,2.46697039,798.0,1.325,5162.0,0.905798,0.87,-0.27997,0
Kepler-760 c,-0.03579619762981579,-0.1227152091663114,-0.005441357821052908,1.6487322883626336,-0.01982812812908841,-0.26164104058008764,0.02134260396298046,0.25041385071968414,0.04710786240144971,2.36,188.15536,2.466961,1310.0,1.325,5221.0,1.17,1.02,-0.08612,0
Kepler-760 c,-0.049349007943779874,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,-0.2427217722296803,-0.15968887666877352,0.04596944814951567,0.04710786240144971,1.559,188.15536,10.3039,798.0,1.325,5239.0,0.862,0.959,-0.08612,0
Kepler-760 c,-0.050025802466324897,-0.1227152091663114,-0.005441357814394503,-0.12737739287788846,-0.01982812812908841,-0.2427217722296803,-0.16850534488135893,-0.05122543176089192,0.04710786240144971,1.519,188.15536,2.46697439,798.0,1.325,5239.0,0.847,0.93,-0.08612,0
Kepler-760 c,-0.04171814970208475,-0.1227152091663114,-0.005441357814394503,1.8152425709789326,-0.01982812812908841,-0.04932480686996096,-0.008633387959809936,-0.08809245517518459,0.04710786240144971,2.01,188.15536,2.46697439,1358.0,1.325,5423.0,1.119,0.919,-0.08612,0
Kepler-760 c,-0.03664219078299707,-0.1227152091663114,-0.0054413578125045905,-0.12737739287788846,-0.01982812812908841,-0.3236541979508672,-0.13394596501711908,-0.2523182867479429,-0.4881468368426755,2.31,188.15536,2.4669781906,798.0,1.325,5162.0,0.905798,0.87,-0.27997,0
Kepler-760 c,-0.0506856771258063,-0.1227152091663114,-0.005441357814394503,-0.12737739287788846,-0.01982812812908841,-0.15548292372502429,-0.16674205123884187,-0.18528733508559256,0.04710786240144971,1.48,188.15536,2.46697439,798.0,1.325,5322.0,0.85,0.89,-0.08612,0
Kepler-760 c,-0.04933208808071625,-0.1227152091663114,-0.005441357816383571,1.0555394065420687,-0.01982812812908841,-0.41614839877508075,-0.15910111212126782,-0.456762689318111,0.04710786240144971,1.56,188.15536,2.46697039,1139.0,1.325,5074.0,0.863,0.809,-0.08612,0
TOI-4961 b,0.13308244032621494,0.3124512186564782,-0.005438865409032411,0.29236727788403183,0.00038697691364876664,-0.09452083681815625,-0.13030064929348875,-0.11155328825700721,-0.2710628829888033,12.34108775,572.0911326,7.479182,919.0,1.67,5380.0,0.912,0.912,-0.20135,0
TOI-4961 b,0.1518439024009528,-0.1227152091663114,-0.005438865331756565,-0.022371845902984994,-0.01982812812908841,-0.4119441169194347,-0.09661351201774737,0.04596944814951567,0.04710786240144971,13.44993018,188.15536,7.47933740112,828.27,1.325,5078.0,0.969314,0.959,-0.08612,0
Kepler-24 b,-0.028351457881820537,-0.1227152091663114,-0.0054385343023192236,0.5629464871355176,-0.01982812812908841,0.6023388807551803,-0.008045623412304175,0.25041385071968414,0.04710786240144971,2.8,188.15536,8.145035,997.0,1.325,6043.0,1.12,1.02,-0.08612,0
Kepler-24 b,-0.021414314025734047,-0.1227152091663114,-0.005438534260688031,-0.12737739287788846,-0.01982812812908841,0.5066914685392321,-0.01392326888736113,0.1163519473949835,0.04710786240144971,3.21,188.15536,8.14511872,798.0,1.325,5952.0,1.11,0.98,-0.08612,0
Kepler-24 b,-0.023309338688860114,-0.1227152091663114,-0.005438534260688031,-0.12737739287788846,-0.01982812812908841,0.5802664010130384,-0.02920514712250921,0.33755408788073954,0.04710786240144971,3.098,188.15536,8.14511872,798.0,1.325,6022.0,1.084,1.046,-0.08612,0
Kepler-24 b,-0.03664219078299707,-0.1227152091663114,-0.005438534240255331,-0.12737739287788846,-0.01982812812908841,0.5554401166554485,-0.02527300229969619,0.5520531332002605,0.6776232638582256,2.31,188.15536,8.14515981,798.0,1.325,5998.38,1.09069,1.11,0.14223,0
Kepler-24 b,-0.017691944151736416,-0.1227152091663114,-0.005438534240255331,0.746801590857681,-0.01982812812908841,0.4478315225601871,0.06248612228837914,-0.20539662058429764,0.04710786240144971,3.43,188.15536,8.14515981,1050.0,1.325,5896.0,1.24,0.884,-0.08612,0
Kepler-24 b,-0.023106300332096607,-0.1227152091663114,-0.005438534260688031,0.549070630250826,-0.01982812812908841,0.5970835284356226,-0.026854088932486427,0.06607873364822076,0.04710786240144971,3.11,188.15536,8.14511872,993.0,1.325,6038.0,1.088,0.965,-0.08612,0
Kepler-24 b,-0.023106300332096607,-0.1227152091663114,-0.005438534260688031,0.549070630250826,-0.01982812812908841,0.5970835284356226,-0.026854088932486427,0.06607873364822076,0.04710786240144971,3.11,188.15536,8.14511872,993.0,1.325,6038.0,1.088,0.965,-0.08612,0
Kepler-24 b,-0.03664219078299707,-0.1227152091663114,-0.005438534229136441,-0.12737739287788846,-0.01982812812908841,0.5554401166554485,-0.02527300229969619,0.5520531332002605,0.6776232638582256,2.31,188.15536,8.14518217,798.0,1.325,5998.38,1.09069,1.11,0.14223,0
Kepler-24 b,-0.04154895107144849,-0.2982337689089054,-0.005438534319723567,-0.12737739287788846,-0.01982812812908841,0.14722536988149293,-0.026854088932486427,0.08283647156380834,0.04710786240144971,2.02,33.3,8.145,798.0,1.325,5610.0,1.088,0.97,-0.08612,0
Kepler-24 b,-0.023106300332096607,-0.1227152091663114,-0.005438534260688031,0.549070630250826,-0.01982812812908841,0.5970835284356226,-0.026854088932486427,0.06607873364822076,0.04710786240144971,3.11,188.15536,8.14511872,993.0,1.325,6038.0,1.088,0.965,-0.08612,0
Kepler-24 b,-0.03664219078299707,-0.3263429688850401,-0.005438534230787368,-0.12737739287788846,0.09941169436937582,0.14722536988149293,-0.04213596716763451,0.33755408788073954,0.04710786240144971,2.31,8.5,8.14517885,798.0,3.36,5610.0,1.062,1.046,-0.08612,0
Kepler-24 b,-0.023800014717705254,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.5802664010130384,-0.0133355043398555,0.04596944814951567,0.04710786240144971,3.069,188.15536,10.3039,798.0,1.325,6022.0,1.111,0.959,-0.08612,0
Kepler-24 b,-0.03511940310727077,0.24037477256928866,-0.005438534170543472,-0.12737739287788846,-0.01982812812908841,0.34692875802468137,-0.03743385078758894,0.2839293265508593,0.46161617011632244,2.4,508.5,8.1453,798.0,1.325,5800.0,1.07,1.03,0.064,0
Kepler-24 b,-0.035999235986579295,-0.3233506992101613,-0.005438536806058488,-0.12737739287788846,0.17714164438956143,0.5865728237965074,-0.020388678909923845,0.3844757540443848,0.04710786240144971,2.348,11.14,8.14,798.0,4.686574,6028.0,1.099,1.06,-0.08612,0
Kepler-15 b,0.10633065210463907,-0.09822774359484371,-0.005440126677010976,-0.12737739287788846,-0.04297295854033822,0.0473736758098987,-0.08327948549303318,0.2437107555534491,0.04467802420008357,10.76,209.76,4.942782,798.0,0.93,5515.0,0.992,1.018,-0.087,0
Kepler-15 b,-0.03664219078299707,-0.1227152091663114,-0.005440126676305355,-0.12737739287788846,-0.01982812812908841,0.08513863757823985,0.11283991107319197,0.1163519473949835,0.77371232000316,2.31,188.15536,4.942783419,798.0,1.325,5550.93,1.32567,0.98,0.17703,0
Kepler-15 b,0.15010233785023844,-0.1227152091663114,-0.005437460770031514,-0.12737739287788846,-0.01982812812908841,0.20188103400489185,0.05602071226581656,0.04596944814951567,0.04710786240144971,13.347,188.15536,10.3039,798.0,1.325,5662.0,1.229,0.959,-0.08612,0
Kepler-15 b,0.12680368641162604,-0.1227152091663114,-0.005440126676379446,0.9098429092528071,-0.01982812812908841,0.3322137715299201,-0.025678559837475037,0.6090294421132579,0.04710786240144971,11.97,188.15536,4.94278327,1097.0,1.325,5786.0,1.09,1.127,-0.08612,0
Kepler-15 b,0.10649985073527532,-0.1227152091663114,-0.0054401266763153,0.6011050935684195,-0.01982812812908841,0.04632260534598718,-0.09150818915811292,0.193437541806686,0.04710786240144971,10.77,188.15536,4.942783399,1008.0,1.325,5514.0,0.978,1.003,-0.08612,0
Kepler-15 b,0.10649985073527532,-0.1227152091663114,-0.0054401266763153,0.6011050935684195,-0.01982812812908841,0.04632260534598718,-0.09150818915811292,0.193437541806686,0.04710786240144971,10.77,188.15536,4.942783399,1008.0,1.325,5514.0,0.978,1.003,-0.08612,0
Kepler-15 b,0.1499331392196022,-0.1227152091663114,-0.0054401266763153,-0.12737739287788846,-0.01982812812908841,0.20188103400489185,0.04485318586320828,0.34760873063009173,0.04710786240144971,13.337,188.15536,4.942783399,798.0,1.325,5662.0,1.21,1.049,-0.08612,0
Kepler-15 b,0.10396187127573148,-0.1227152091663114,-0.005440126676305355,0.6011050935684195,-0.01982812812908841,0.04632260534598718,-0.09150818915811292,0.193437541806686,0.04710786240144971,10.62,188.15536,4.942783419,1008.0,1.325,5514.0,0.978,1.003,-0.08612,0
Kepler-15 b,0.10649985073527532,-0.1227152091663114,-0.0054401266763153,0.6011050935684195,-0.01982812812908841,0.04632260534598718,-0.09150818915811292,0.193437541806686,0.04710786240144971,10.77,188.15536,4.942783399,1008.0,1.325,5514.0,0.978,1.003,-0.08612,0
Kepler-15 b,0.1834936211112417,-0.1227152091663114,-0.005440126668789412,1.2224312752226962,-0.01982812812908841,0.08513863757823985,0.11283991107319197,0.04596944814951567,0.04710786240144971,15.32049607,188.15536,4.9427985335,1187.11,1.325,5550.93,1.32567,0.959,-0.08612,0
Kepler-15 b,0.16873789194837874,-0.08525027001489412,-0.005440126677010976,1.4440633993134329,-0.07379366941709115,0.13145931292282015,0.07012706140595311,0.45150670570673507,0.04710786240144971,14.448401,221.20968,4.942782,1251.0,0.404,5595.0,1.253,1.08,-0.08612,0
Kepler-15 b,-0.03664219078299707,-0.1227152091663114,-0.005440126676349611,-0.12737739287788846,-0.01982812812908841,0.08513863757823985,0.11283991107319197,0.1163519473949835,0.77371232000316,2.31,188.15536,4.94278333,798.0,1.325,5550.93,1.32567,0.98,0.17703,0
