pl_rade,pl_masse,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,habitable
-0.036334637,-0.113895617,-0.00543915,-0.019109172,-0.127374504,-0.019457094,0.269991516,0.167673341,0.064576127,0
-0.036334637,-0.113895617,-0.005486469,-0.019109172,-0.127374504,-0.019457094,-0.212603382,-0.745712233,0.064576127,0
0.137822166,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.34164316,0.045651808,0.064576127,0
-0.051244175,-0.113895617,-0.005489618,-0.019109172,-0.127374504,-0.019457094,-0.185207165,0.045651808,-0.467604248,0
-0.04806124,-0.113895617,-0.005489262,-0.019109172,-0.127374504,-0.019457094,-1.702536102,0.045651808,0.064576127,0
-0.044860715,-0.113895617,-0.005489844,-0.019109172,0.625916579,-0.019457094,-0.983912259,0.045651808,0.064576127,0
-0.031141428,-0.347152351,-0.005474698,-0.018679182,-2.017925876,0.058312174,-2.127177464,-4.188660412,0.064576127,0
-0.031292198,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.692525477,0.045651808,0.064576127,0
-0.036334637,-0.334871169,-0.005485824,0.002295395,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005062114,-0.006342802,-0.127374504,-0.019457094,-0.705735287,2.876730376,0.363062309,0
-0.01221134,-0.113895617,-0.005421946,-0.015527347,-0.953902221,-0.019457094,0.800002943,0.045651808,0.064576127,0
0.13075027,0.157607054,-0.00548768,-0.019417489,0.97814991,-0.040756588,0.187802865,0.139929733,0.750706703,0
-0.033486748,-0.113895617,-0.005488292,-0.019403461,-0.127374504,-0.019457094,0.391167091,0.045651808,0.064576127,0
-0.041025279,-0.113895617,-0.005458238,-0.017476479,-1.264286047,-0.019457094,0.698847681,0.045651808,-1.132137493,0
-0.048228763,-0.113895617,-0.005488512,-0.019464741,0.158597111,-0.019457094,-0.576130107,0.045651808,2.079773194,0
-0.036334637,-0.113895617,-0.005480052,-0.019109172,-0.127374504,-0.019457094,0.566840063,1.017964582,0.684253378,0
-0.035161977,-0.113895617,-0.005488649,-0.019469909,0.252758496,-0.019457094,-0.288469829,0.045651808,0.861462244,0
-0.050152074,-0.113895617,-0.005490119,-0.019109172,-0.127374504,-0.019457094,-1.743630428,0.045651808,-1.464404116,0
-0.020922531,-0.113895617,-0.005474463,-0.018452521,-1.341010138,-0.019457094,-0.351691868,0.045651808,-0.578359788,0
-0.023267852,-0.113895617,-0.005477018,-0.018545548,-0.939952386,-0.019457094,0.409080002,0.045651808,-1.464404116,0
-0.009028405,-0.113895617,-0.00548554,-0.019130288,-0.263385394,-0.019457094,0.104560514,0.045651808,2.079773194,0
-0.026953355,-0.113895617,-0.005476225,-0.018494605,-1.055038523,-0.019457094,0.055036583,0.045651808,-0.024582084,0
-0.023267852,-0.113895617,-0.005473351,-0.018127666,-0.552844468,-0.019457094,1.116113138,0.045651808,1.249106637,0
-0.020755008,-0.113895617,-0.005476371,-0.01853152,-1.103862945,-0.019457094,0.040284774,0.045651808,-0.79987087,0
-0.036334637,-0.113895617,-0.00541345,-0.015468283,-0.127374504,-0.019457094,-0.943871634,0.045651808,-0.7444931,0
-0.036334637,-0.113895617,-0.005490149,-0.019109172,-0.127374504,-0.019457094,-0.258966211,-0.799577343,0.064576127,0
-0.030907398,-0.113895617,-0.005485402,-0.019109172,-0.563306844,-0.019457094,-0.549892961,0.045651808,0.064576127,0
-0.056437385,-0.113895617,-0.005488017,-0.019372453,0.95025024,-0.019457094,0.934876626,0.045651808,-1.685915198,0
-0.036334637,-0.113895617,-0.005488857,-0.019109172,-0.127374504,-0.019457094,-0.481297048,-0.794934764,0.064576127,0
-0.036334637,-0.113895617,-0.000498914,0.055896517,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005487286,-0.019410844,-0.127374504,-0.019457094,-2.122962662,0.045651808,-0.855248641,0
-0.036334637,-0.113895617,-0.003581745,0.018685821,-0.127374504,-0.019457094,-0.641459547,2.430874935,1.63675103,0
-0.033319225,-0.113895617,-0.005478147,-0.018562529,-0.483095294,-0.019457094,0.501805659,0.045651808,0.41844008,0
-0.036334637,-0.113895617,-0.005482862,-0.018904439,-0.127374504,-0.019457094,0.458603932,0.045651808,0.529195621,0
-0.051244175,-0.113895617,-0.005489679,-0.019588038,1.567530433,-0.019457094,0.353233867,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005022237,-0.005899818,-0.127374504,-0.019457094,0.009727455,0.045651808,1.525995489,0
-0.036334637,-0.113895617,-0.005488502,-0.019109172,-0.127374504,-0.019457094,0.489161251,0.045651808,0.041871241,0
-0.036334637,-0.113895617,-0.005476413,-0.019109172,-0.127374504,-0.019457094,0.660914457,0.607264096,0.064576127,0
-0.036334637,-0.113895617,-0.004863222,-0.002872757,-0.127374504,-0.019457094,0.577672106,0.508930905,-0.522982018,0
-0.052584358,-0.113895617,-0.00548744,-0.019288285,0.964200075,-0.019457094,0.968595047,0.045651808,0.196928998,0
-0.050574084,-0.113895617,-0.005465725,-0.019109172,-0.127374504,-0.019457094,-0.190475669,0.045651808,0.252306768,0
-0.036334637,-0.353765295,-0.005487442,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.027288401,-0.113895617,-0.00548833,-0.019413798,0.775877304,-0.019457094,0.349019065,0.045651808,0.639951162,0
-0.050071515,-0.113895617,-0.005490588,-0.019748989,3.025288177,-0.019457094,-0.326403053,0.045651808,0.639951162,0
-0.02779097,-0.113895617,-0.005484144,-0.019104447,-0.967852055,-0.019457094,-0.709950089,0.045651808,-0.467604248,0
-0.020755008,-0.113895617,-0.005475575,-0.018428157,-0.674905523,-0.019457094,0.759962318,0.045651808,-1.575159657,0
-0.050406561,-0.113895617,-0.0054906,-0.019750466,4.137787509,-0.019457094,-0.456008233,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005461154,-0.017708307,-1.193141889,-0.019457094,0.167782553,0.045651808,-0.689115329,0
-0.043035553,-0.113895617,-0.005487299,-0.01933849,0.015611303,-0.019457094,0.272098917,0.045651808,-2.571959525,0
-0.036334637,-0.113895617,-0.005488348,-0.019109172,-0.127374504,-0.019457094,-1.6983213,-2.894303641,0.064576127,0
-0.0579423,-0.113895617,-0.005487486,-0.019109172,-0.127374504,-0.019457094,0.594531316,0.045651808,-2.350448443,0
-0.043203076,-0.113895617,-0.0054881,-0.019109172,-0.127374504,-0.019457094,-0.035581673,0.045651808,0.030795687,0
-0.045883443,-0.113895617,-0.005486949,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005489295,-0.019109172,-0.127374504,-0.019457094,0.34164316,0.045651808,1.027595555,0
-0.042884365,-0.113895617,-0.005480957,-0.019109172,-1.309518386,-0.019457094,-1.065047209,0.045651808,0.064576127,0
-0.022095191,-0.113895617,-0.005487998,-0.019426349,-0.263385394,-0.019457094,-0.48445815,0.045651808,-1.796670739,0
-0.034542142,-0.113895617,-0.005482606,-0.018924669,-0.127374504,-0.019457094,0.088755004,0.045651808,0.363062309,0
-0.05442711,-0.113895617,-0.005488568,-0.019464003,0.741002717,-0.019457094,0.161460349,0.045651808,-0.79987087,0
-0.051579221,-0.113895617,-0.005486956,-0.019109172,-0.127374504,-0.019457094,-0.857036163,-1.639213025,1.354878178,0
-0.039852618,-0.113895617,-0.005472388,-0.018530044,-1.88156624,-0.019457094,-1.657226974,0.045651808,-1.021381952,0
-0.001154829,-0.113895617,-0.005486549,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.057107477,-0.113895617,-0.005485414,-0.019131026,0.367844634,-0.019457094,0.539738882,0.045651808,-0.578359788,0
-0.003332627,-0.113895617,-0.005484916,-0.019042429,1.065336377,-0.019457094,0.86006388,0.045651808,-0.79987087,0
-0.036334637,-0.113895617,-0.00549006,-0.019109172,-0.127374504,-0.019457094,0.489161251,0.604663133,0.064576127,0
-0.039735352,-0.113895617,-0.00548807,-0.019390763,-0.127374504,-0.019457094,0.024479264,0.045651808,-0.246093166,0
-0.021257577,-0.113895617,-0.005469589,-0.01810404,-1.257311129,-0.019457094,0.226789789,0.045651808,0.064576127,0
-0.047893717,-0.113895617,-0.0054831,-0.019005514,-0.702805193,-0.019457094,0.187802865,0.045651808,-3.014981689,0
-0.036334637,-0.113895617,-0.005481163,-0.018815769,-0.716755028,-0.019457094,0.327945051,0.045651808,-0.910626411,0
0.059869759,-0.113895617,-0.005486776,-0.019109172,-0.127374504,-0.019457094,-0.674124267,0.045651808,1.58137326,0
-0.061463072,-0.113895617,-0.005488012,-0.019422657,-0.040188036,-0.019457094,-0.151488745,0.045651808,-2.239692902,0
-0.036334637,-0.299901971,-0.005485824,-0.014538015,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.00549003,-0.019109172,-0.127374504,-0.019457094,0.13090303,-0.047675228,0.064576127,0
-0.015561798,-0.113895617,-0.005475575,-0.019109172,-0.127374504,-0.019457094,0.588209112,0.045651808,0.252306768,0
-0.036334637,-0.113895617,-0.005490015,-0.019109172,-0.127374504,-0.019457094,0.026439147,-0.322398474,0.429515634,0
-0.004505287,-0.113895617,-0.005486681,-0.019292715,-0.249435559,-0.019457094,-0.231569994,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.00341436,0.018169005,-0.127374504,-0.019457094,0.372200479,0.825269563,0.252306768,0
-0.048228763,-0.113895617,-0.005484979,-0.019164988,-0.633056018,-0.019457094,-0.071407495,0.045651808,-3.12573723,0
-0.040355187,-0.113895617,-0.005481716,-0.019031354,-1.567694955,-0.019457094,-1.507601482,0.045651808,-2.571959525,0
-0.041075535,-0.113895617,-0.005476371,-0.018555884,-0.127374504,-0.019457094,0.194125069,-0.142037056,-1.464404116,0
-0.045380874,-0.113895617,-0.005483747,-0.018997392,-0.259897936,-0.019457094,0.509181563,0.045651808,-0.79987087,0
-0.036334637,-0.113895617,-0.005489762,-0.019109172,-0.127374504,-0.019457094,0.631410839,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005486248,-0.019109172,-0.127374504,-0.019457094,0.572403602,1.819844345,0.064576127,0
-0.015892656,-0.113895617,-0.005488784,-0.019109172,0.999074662,-0.019457094,-0.559270896,0.045651808,0.064576127,0
-0.064646007,-0.113895617,-0.005485838,-0.019285332,-0.127374504,-0.019457094,-1.47177566,0.045651808,0.064576127,0
-0.044375736,-0.113895617,-0.005479735,-0.018670322,-0.545869551,-0.019457094,0.731512401,0.045651808,-0.79987087,0
-0.032816657,-0.113895617,-0.005487192,-0.019109172,-0.127374504,-0.019457094,0.075056895,0.045651808,0.41844008,0
0.174877728,0.239541318,-0.005490256,-0.019109172,-0.127374504,-0.019457094,0.025532965,0.045651808,0.086173457,0
-0.036334637,-0.113895617,-0.005489578,-0.019109172,-0.127374504,-0.019457094,0.29264608,0.861906788,1.268488856,0
-0.036837206,-0.113895617,-0.00548292,-0.018925776,-0.528432257,-0.019457094,0.302656236,0.045651808,0.196928998,0
-0.036334637,-0.113895617,-0.005478935,-0.019109172,-0.127374504,-0.019457094,0.576618405,1.473888267,0.064576127,0
-0.027221392,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.34164316,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005484865,-0.019109172,-0.127374504,-0.019457094,-0.639352146,-1.153196474,0.064576127,0
-0.036334637,-0.136803088,-0.005485824,-0.008779217,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
0.277215267,0.809512943,-0.005489978,-0.019566627,5.783868024,-0.019457094,1.922194136,0.045651808,-0.467604248,0
-0.029466199,-0.113895617,-0.005487709,-0.01933849,0.608479285,-0.019457094,0.586101711,0.045651808,-0.024582084,0
-0.029298676,-0.113895617,-0.005483149,-0.018900674,0.423643973,-0.019457094,0.850580574,0.045651808,-0.246093166,0
0.124036706,-0.113895617,-0.005489166,-0.019109172,1.271096442,-0.019457094,0.572403602,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005487463,-0.019109172,-0.127374504,-0.019457094,0.726201749,1.208394245,-0.423302031,0
0.205044078,-0.113895617,-0.005489879,-0.019109172,7.684533025,-0.019457094,0.680934769,0.045651808,0.064576127,0
0.02481122,-0.113895617,-0.005489155,-0.019516422,1.316433405,-0.019457094,0.17937326,0.045651808,1.304484407,0
-0.036334637,-0.113895617,-0.00548292,-0.019109172,-0.127374504,-0.019457094,0.278421121,0.131092052,0.252306768,0
-0.045213351,-0.113895617,-0.005488007,-0.019373929,0.62242912,-0.019457094,0.516557468,0.045651808,-0.024582084,0
-0.054929679,-0.113895617,-0.005489444,-0.01954374,1.822114919,-0.019457094,0.734673503,0.045651808,-0.135337625,0
-0.043420856,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-0.830071964,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005131234,-0.008070442,-0.127374504,-0.019457094,0.475463143,0.045651808,-0.7444931,0
-0.037674821,-0.113895617,-0.005369142,-0.015040064,-2.226824653,-0.019457094,-0.959677144,0.045651808,0.064576127,0
-0.054092064,-0.113895617,-0.005485592,-0.019119951,0.308557836,-0.019457094,0.578725806,0.045651808,0.750706703,0
-0.036334637,-0.113895617,-0.005444495,-0.019109172,-0.127374504,-0.019457094,0.135117832,-0.165445725,0.064576127,0
-0.036334637,-0.113895617,-0.005490317,-0.019109172,-0.127374504,-0.019457094,0.452281728,0.833939441,0.916840014,0
-0.034659408,-0.113895617,-0.00548071,-0.018849731,-1.006214101,-0.019457094,-0.317973447,0.045651808,0.064576127,0
-0.061965641,-0.113895617,-0.005488867,-0.019109172,-0.127374504,-0.019457094,-0.932280927,0.045651808,-1.630537427,0
-0.036334637,-0.113895617,-0.005486637,-0.019275734,-0.476120376,-0.019457094,-0.51712287,0.045651808,1.027595555,0
-0.061798118,-0.113895617,-0.005490538,-0.019743083,2.477757159,-0.019457094,-0.380141786,0.045651808,0.064576127,0
-0.057274999,-0.113895617,-0.005486787,-0.019292715,0.064435725,-0.019457094,-0.007131755,0.045651808,0.064576127,0
-0.037942857,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.056090284,0.045651808,0.064576127,0
-0.036334637,1.079233082,-0.000617067,0.039210768,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.061798118,-0.113895617,-0.005487597,-0.019376144,-0.16573655,-0.019457094,-0.324295651,0.045651808,-0.578359788,0
-0.028293538,-0.113895617,-0.005481043,-0.018831273,-0.845791,-0.019457094,0.094023507,0.045651808,-1.021381952,0
0.16653559,-0.113895617,-0.005489318,-0.019109172,-0.127374504,-0.019457094,0.508127863,0.045651808,0.307684539,0
-0.021592623,-0.113895617,-0.005486145,-0.019159082,0.667766084,-0.019457094,1.026548583,0.045651808,-0.246093166,0
-0.062300686,-0.113895617,-0.005488169,-0.019580655,-0.127374504,-0.019457094,-2.085029438,0.045651808,0.064576127,0
-0.044710782,-0.113895617,-0.005489568,-0.019109172,-0.127374504,-0.019457094,-0.000809552,0.045651808,-0.024582084,0
-0.036334637,-0.113895617,-0.005485824,-0.000229617,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.033654271,-0.113895617,-0.005436934,-0.016696088,-1.721143139,-0.019457094,0.182534362,0.045651808,-1.575159657,0
-0.03415684,-0.113895617,-0.005484072,-0.019130288,-1.089913111,-0.019457094,-0.988127061,0.045651808,-1.021381952,0
-0.049401423,-0.113895617,-0.005488603,-0.019442592,0.92235057,-0.019457094,0.551329589,0.045651808,-0.246093166,0
-0.057492779,-0.113895617,-0.005488556,-0.019448867,-0.127374504,-0.019457094,-0.049279781,0.045651808,1.304484407,0
-0.047391149,-0.113895617,-0.005487913,-0.019382789,0.817726808,-0.019457094,0.465979837,0.045651808,-1.132137493,0
-0.049401423,-0.113895617,-0.005486233,-0.019109172,-0.127374504,-0.019457094,0.907480409,0.045651808,0.307684539,0
-0.036334637,5.644119218,-0.005209659,-0.019109172,-0.127374504,-0.019457094,-1.519192189,-2.518142828,0.363062309,0
-0.036334637,-0.113895617,-0.005485278,-0.019109172,-0.127374504,-0.019457094,0.542552263,1.530578079,-0.495293133,0
-0.036334637,-0.113895617,-0.00548597,-0.019109172,-0.127374504,-0.019457094,0.372200479,0.679391883,0.064576127,0
-0.04169537,-0.113895617,-0.005482063,-0.019109172,-0.127374504,-0.019457094,0.630357138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005483599,-0.019109172,-0.127374504,-0.019457094,-0.137790636,0.190690468,1.138351096,0
-0.036334637,-0.113895617,-0.005480892,-0.019109172,-0.127374504,-0.019457094,-1.841624588,-3.347402624,0.064576127,0
-0.036334637,-0.113895617,-0.005485676,-0.019109172,-0.127374504,-0.019457094,0.58399431,1.65525651,0.064576127,0
-0.034977702,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-1.982820475,0.045651808,0.064576127,0
-0.047558671,-0.113895617,-0.005488911,-0.019521591,-0.127374504,-0.019457094,-0.851145977,0.045651808,0.064576127,0
-0.043621883,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.046606978,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005426827,-0.019109172,-0.127374504,-0.019457094,0.31003214,-0.11890806,0.064576127,0
-0.033637519,-0.349442063,-0.005474697,-0.019109172,-1.926903203,0.035677835,-2.13560707,0.045651808,0.086173457,0
-0.042700508,-0.113895617,-0.005484037,-0.019109172,-0.127374504,-0.019457094,-1.639314063,0.045651808,-0.301470936,0
-0.036334637,-0.113895617,-0.00548758,-0.019109172,-0.127374504,-0.019457094,0.362274619,0.36406005,-0.466496692,0
-0.053982373,-0.113895617,-0.005490492,-0.019109172,-0.642367533,-0.019457094,-2.505455998,0.045651808,0.064576127,0
-0.036334637,-0.018154382,-0.005479953,-0.019109172,-0.127374504,-0.019457094,-0.010292857,0.045651808,1.58137326,0
-0.036334637,-0.113895617,-0.005483937,-0.019109172,-0.127374504,-0.019457094,0.488486883,1.274788726,-0.4886478,0
-0.047558671,-0.113895617,-0.005485939,-0.019124381,0.768902386,-0.019457094,0.624034934,0.045651808,1.304484407,0
-0.005763183,-0.322802546,-0.005489332,-0.019522329,2.742804021,0.012463128,0.401704097,0.045651808,1.027595555,0
-0.058782706,-0.113895617,-0.005489737,-0.019627907,0.685203377,-0.019457094,-0.569807903,0.045651808,-2.239692902,0
-0.036334637,-0.113895617,-0.005385407,-0.019109172,-0.127374504,-0.019457094,1.024293663,1.859977488,-0.098788296,0
-0.036334637,-0.113895617,-0.005215515,-0.009739017,-0.127374504,-0.019457094,0.479677945,0.045651808,1.415239948,0
-0.038009866,-0.113895617,-0.005468825,-0.018000677,-1.271260964,-0.019457094,0.423831811,0.045651808,0.064576127,0
-0.008224295,-0.113895617,-0.005470825,-0.017925222,-0.127374504,-0.019457094,0.851634275,0.045651808,0.806084473,0
-0.036334637,0.56014904,-0.005485824,0.022008204,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.033319225,-0.113895617,-0.005480466,-0.018741938,-0.218048431,-0.019457094,0.494429754,0.045651808,-0.356848707,0
-0.036334637,-0.113895617,-0.005483653,-0.019109172,-0.127374504,-0.019457094,0.346911663,1.296771061,0.064576127,0
-0.037071738,-0.113895617,-0.005480824,-0.018726433,-0.127374504,-0.019457094,0.931715524,0.045651808,-1.076759723,0
-0.043789406,-0.113895617,-0.005488562,-0.019455746,-0.127374504,0.23446154,0.144601138,0.045651808,0.064576127,0
-0.043471113,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-1.953316857,-3.941876545,0.064576127,0
-0.036334637,-0.113895617,-0.005482338,-0.019109172,-0.127374504,-0.019457094,0.188624751,0.128379219,1.179330646,0
-0.036334637,-0.113895617,-0.005489364,-0.019645995,-0.127374504,-0.019457094,-2.191453204,-4.994986984,0.064576127,0
0.189893307,-0.113895617,-0.005488181,-0.019109172,2.261534718,-0.019457094,0.977972983,0.045651808,0.064576127,0
-0.036334637,0.941828483,-0.005485824,0.004657979,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.030303813,-0.113895617,-0.005486027,-0.019180123,-0.127374504,-0.019457094,0.053982882,0.045651808,1.802884341,0
-0.008492332,-0.113895617,-0.005482923,-0.018916769,-0.127374504,-0.019457094,0.530255576,0.045651808,-0.910626411,0
-0.036334637,-0.113895617,-0.005486067,-0.019109172,-0.127374504,-0.019457094,0.344804262,1.315760889,1.138351096,0
-0.049903992,-0.113895617,-0.005488533,-0.019109172,-0.127374504,-0.019457094,-2.389548926,0.045651808,2.744306439,0
-0.034324363,-0.34511883,-0.005485715,-0.019142101,0.085360478,0.112286367,0.296334032,0.045651808,1.63675103,0
-0.051076652,-0.113895617,-0.005488104,-0.019471386,-0.650493312,-0.019457094,-1.136698853,0.045651808,-3.12573723,0
-0.036334637,-0.113895617,-0.005488225,-0.019421919,0.911888194,-0.019457094,0.167782553,0.045651808,-0.689115329,0
-0.036334637,-0.113895617,-0.005484405,-0.019109172,-0.127374504,-0.019457094,-0.627023848,0.045651808,-0.993693067,0
-0.036334637,-0.113895617,-0.005301116,-0.012212347,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.031811519,-0.113895617,-0.00547819,-0.01855367,-0.563306844,-0.019457094,0.865332383,0.045651808,-1.021381952,0
-0.036334637,-0.113895617,-0.005488073,-0.019384265,-0.127374504,-0.019457094,0.231246943,0.045651808,1.095710213,0
-0.036334637,-0.113895617,-0.004703222,0.000104837,-0.127374504,-0.019457094,0.442798422,0.579436586,-0.135337625,0
-0.036334637,-0.113895617,-0.005484725,-0.019109172,-0.127374504,-0.019457094,0.823184357,0.893789563,0.064576127,0
-0.035011207,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.506020461,0.045651808,0.064576127,0
-0.041360324,-0.113895617,-0.005486106,-0.019221099,-0.287797605,-0.019457094,0.094023507,0.045651808,-1.021381952,0
-0.02779097,-0.113895617,-0.005481073,-0.019109172,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.053924542,-0.113895617,-0.005457001,-0.017569506,-1.239873836,-0.019457094,0.547114787,0.045651808,-3.12573723,0
-0.043035553,-0.113895617,-0.005479013,-0.018704284,-0.98180189,-0.019457094,0.061358787,0.045651808,-1.132137493,0
-0.019822173,-0.113895617,-0.0054797,-0.019109172,-0.127374504,-0.019457094,0.032908869,0.045651808,0.806084473,0
0.161733379,-0.065803767,-0.005488844,-0.019466218,-0.127374504,-0.075752759,0.120366023,0.045651808,0.141551228,0
-0.054594633,-0.113895617,-0.005489557,-0.019624954,-0.395908826,-0.019457094,-1.55291061,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005489317,-0.019109172,-0.127374504,-0.019457094,-0.391732493,-1.165390237,0.064576127,0
-0.00723591,-0.113895617,-0.005475163,-0.018404405,-0.127374504,-0.058008539,0.144601138,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005030951,-0.004275542,-0.127374504,-0.019457094,-0.566646801,0.045651808,0.064576127,0
0.24059893,0.198825834,-0.005489326,-0.019537095,3.185711278,-0.079815332,0.963326544,0.045651808,-2.682715066,0
-0.036334637,-0.113895617,-0.005482478,-0.019109172,-0.127374504,-0.019457094,0.45544283,1.390098097,0.064576127,0
-0.035564032,-0.113895617,-0.00548827,-0.019401763,-0.127374504,-0.019457094,0.433315117,0.045651808,0.529195621,0
-0.036334637,-0.113895617,-0.005469589,-0.019109172,-0.127374504,-0.019457094,-0.018164001,0.059887187,0.505936957,0
-0.031241941,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-0.487619252,0.045651808,0.064576127,0
-0.044710782,-0.113895617,-0.005476684,-0.01850568,-0.577256679,-0.019457094,-0.713111191,0.045651808,3.187328603,0
-0.029131153,-0.113895617,-0.00545988,-0.017465404,-1.187561955,-0.019457094,0.641947845,0.045651808,0.750706703,0
0.261856118,0.356365619,-0.005490377,-0.019684757,-0.127374504,-0.082717171,0.868493485,0.045651808,0.064576127,0
-0.038177389,-0.113895617,-0.005488601,-0.019463264,0.685203377,-0.019457094,0.04976808,0.045651808,0.196928998,0
-0.014389138,-0.113895617,-0.005469803,-0.017950472,-0.434270872,-0.019457094,0.703062483,0.045651808,0.750706703,0
-0.054259587,-0.113895617,-0.005484386,-0.01906384,-0.524944798,-0.019457094,0.134064132,0.045651808,0.064576127,0
-0.044710782,-0.113895617,-0.005457359,-0.017461713,-1.25382367,-0.019457094,0.470194639,0.045651808,0.064576127,0
-0.036334637,-0.113895617,-0.005433643,-0.019109172,-0.127374504,-0.019457094,-0.026098367,-0.513583256,0.064576127,0
-0.050909129,-0.113895617,-0.005486248,-0.019185661,0.40620668,-0.019457094,0.788412236,0.045651808,-0.246093166,0
-0.036334637,-0.113895617,-0.005430813,-0.019109172,-0.127374504,-0.019457094,-0.324295651,-0.820524886,0.064576127,0
-0.061798118,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,-0.481297048,0.045651808,0.064576127,0
-0.05442711,-0.113895617,-0.005490656,-0.019763017,-0.127374504,-0.019457094,-0.280040224,0.045651808,1.249106637,0
0.163611143,-0.014912919,-0.00548941,-0.019524544,-0.127374504,-0.07285092,0.404865199,1.474755255,1.415239948,0
-0.051880762,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.170943655,0.045651808,0.064576127,0
-0.053086927,-0.113895617,-0.005488644,-0.01944333,1.30248357,-0.019457094,0.688310674,0.045651808,-0.024582084,0
-0.036334637,-0.072755204,-0.005485824,-0.008705386,-0.127374504,-0.019457094,0.144601138,0.045651808,0.064576127,0
-0.0353295,-0.113895617,-0.005400204,-0.015091746,-1.483995946,-0.019457094,0.918017416,0.045651808,-1.685915198,0
-0.03650216,-0.113895617,-0.005444495,-0.019109172,-0.127374504,-0.019457094,0.285797025,0.045651808,-0.135337625,0
0.265504191,-0.113895617,-0.005490052,-0.019109172,0.739084614,-0.019457094,-1.18095428,0.045651808,0.064576127,0
0.161425433,-0.113895617,-0.005490317,-0.019109172,3.561171084,-0.019457094,0.466222188,0.045651808,0.064576127,0
-0.042030416,-0.113895617,-0.005477999,-0.01848796,-0.127374504,-0.019457094,0.736780904,0.045651808,0.064576127,0
-0.006582571,-0.113895617,-0.005489332,-0.019524175,-0.127374504,-0.019457094,0.370093078,0.045651808,1.082973325,0
-0.036334637,-0.113895617,-0.005488754,-0.019109172,-0.127374504,-0.019457094,-0.397000996,-0.835543351,0.363062309,0
-0.023527295,-0.343197394,-0.005480378,-0.018761134,-0.746084556,0.025811584,0.039231073,-0.04322842,0.678715601,0
0.002480419,-0.113895617,-0.005454603,-0.019109172,-0.127374504,-0.019457094,-0.470760042,0.045651808,2.744306439,0
-0.054259587,-0.113895617,-0.00548534,-0.019227744,-0.974826973,-0.019457094,-0.961784545,0.045651808,-1.685915198,0
-0.045548397,-0.113895617,-0.005481086,-0.018788451,-0.566794303,-0.019457094,0.320569147,0.045651808,0.064576127,0
-0.055516009,-0.113895617,-0.005485824,-0.019109172,-0.127374504,-0.019457094,0.330052453,0.045651808,0.064576127,0
0.006048655,-0.113895617,-0.005389542,-0.015077718,-1.871103864,-0.019457094,0.254186006,0.045651808,-1.575159657,0
-0.043370599,-0.113895617,-0.005487406,-0.019303052,1.246684231,-0.019457094,0.964380244,0.045651808,-1.132137493,0
-0.036334637,-0.113895617,-0.005472298,-0.019109172,-0.127374504,-0.019457094,-0.712531656,-1.447384994,1.179330646,0
