pl_name,predicted_class,habitability_probability,habitability_score,actual_label,pl_rade,pl_eqt,pl_insol,st_teff,rank
Kepler-491 b,0,5.851192e-05,0.005851192,0,9.16,1118.0,369.43,5649.0,7217
Kepler-491 b,0,5.851192e-05,0.005851192,0,9.0,1111.0,360.46,5574.0,7218
Kepler-493 b,0,5.851192e-05,0.005851192,0,10.96,1438.0,1011.87,6311.0,7219
Kepler-493 b,0,5.851192e-05,0.005851192,0,16.72086292,1590.58,1512.6541,6052.0,7220
Kepler-493 b,0,5.851192e-05,0.005851192,0,11.42,1433.0,995.65,6299.0,7221
Kepler-323 c,0,5.851192e-05,0.005851192,0,1.93,1493.0,1174.24,6277.0,7222
Kepler-76 b,0,5.851192e-05,0.005851192,0,13.67,2013.0,3878.74,6308.0,7223
KELT-24 b,0,5.851192e-05,0.005851192,0,15.8043,1482.0,802.858,6403.9,7224
HAT-P-24 b,0,5.851192e-05,0.005851192,0,15.4971874,1529.96,1294.929,6373.0,7225
Kepler-111 b,0,5.851192e-05,0.005851192,0,1.75,1311.0,698.74,5906.0,7226
Kepler-111 b,0,5.851192e-05,0.005851192,0,1.75,1311.0,698.74,5906.0,7227
Kepler-76 b,0,5.851192e-05,0.005851192,0,13.43,1997.0,3765.46,6309.0,7228
Kepler-490 b,0,5.851192e-05,0.005851192,0,15.04668793,1487.05,1155.6464,6007.22,7229
Kepler-1446 b,0,5.851192e-05,0.005851192,0,1.86,2304.0,6665.5,4854.0,7230
Kepler-490 b,0,5.851192e-05,0.005851192,0,12.13,1422.0,967.13,6418.0,7231
Kepler-490 b,0,5.851192e-05,0.005851192,0,12.13,1422.0,967.13,6418.0,7232
Kepler-7 b,0,5.851192e-05,0.005851192,0,17.29,1499.0,1194.1,6027.0,7233
Kepler-135 b,0,5.851192e-05,0.005851192,0,2.33,1209.0,504.79,6204.0,7234
Kepler-1446 b,0,5.851192e-05,0.005851192,0,1.86,2304.0,6665.5,4854.0,7235
Kepler-76 b,0,5.851192e-05,0.005851192,0,10.7011777,1991.47,3717.1992,6136.25,7236
Kepler-664 b,0,5.851192e-05,0.005851192,0,2.75,1406.0,926.16,6031.0,7237
Kepler-664 b,0,5.851192e-05,0.005851192,0,2.71,1407.0,926.16,6031.0,7238
KELT-15 b,0,5.851192e-05,0.005851192,0,16.02696187,1616.26,1612.7618,6003.0,7239
Kepler-135 b,0,5.851192e-05,0.005851192,0,1.72,1183.0,462.88,6388.0,7240
Kepler-43 b,0,5.851192e-05,0.005851192,0,12.1,1475.0,1120.06,6022.0,7241
HAT-P-34 b,0,5.851192e-05,0.005851192,0,14.5502,1271.0,433.78,6509.0,7242
Kepler-1446 b,0,5.851192e-05,0.005851192,0,1.86,2304.0,6665.5,4854.0,7243
Kepler-526 b,0,5.851192e-05,0.005851192,0,2.18,1125.0,379.14,5716.0,7244
KELT-18 b,0,5.851192e-05,0.005851192,0,17.59813,2085.0,3152.0,6670.0,7245
Kepler-814 b,0,5.851192e-05,0.005851192,0,2.04,1164.0,433.72,6110.0,7246
HAT-P-14 b,0,5.851192e-05,0.005851192,0,14.3694,1581.0,1038.78,6727.6,7247
Kepler-814 b,0,5.851192e-05,0.005851192,0,1.78,1093.0,337.87,6341.0,7248
Kepler-1344 b,0,5.851192e-05,0.005851192,0,1.79,1219.0,522.81,6237.0,7249
Kepler-814 b,0,5.851192e-05,0.005851192,0,1.78,1093.0,337.87,6341.0,7250
Kepler-320 b,0,5.851192e-05,0.005851192,0,2.39,1292.0,659.25,6426.0,7251
KELT-18 b,0,5.851192e-05,0.005851192,0,18.1267,2281.0,4494.25,6840.0,7252
HAT-P-16 b,0,5.851192e-05,0.005851192,0,15.4018,1761.0,1597.59,6140.0,7253
Kepler-1344 b,0,5.851192e-05,0.005851192,0,1.78,1219.0,522.81,6237.0,7254
Kepler-1225 b,0,5.851192e-05,0.005851192,0,3.76,1453.0,1054.63,5814.0,7255
Kepler-529 b,0,5.851192e-05,0.005851192,0,2.1,1662.0,1808.41,6078.0,7256
Kepler-536 b,0,5.851192e-05,0.005851192,0,6.18,1876.0,2925.17,5311.0,7257
KELT-17 b,0,5.851192e-05,0.005851192,0,17.06130004,1937.72,3331.8707,7511.0,7258
WASP-101 b,0,5.851192e-05,0.005851192,0,15.85259012,1465.19,1089.171,6400.0,7259
KELT-16 b,0,5.851192e-05,0.005851192,0,17.13312582,2332.23,6992.0328,6430.0,7260
TOI-954 b,0,5.851192e-05,0.005851192,0,9.550068,1526.0,1393.0,5710.0,7261
KELT-19 A b,0,5.851192e-05,0.005851192,0,18.7958,1722.0,1460.67,7346.0,7262
Kepler-1344 b,0,5.851192e-05,0.005851192,0,1.79,1219.0,522.81,6237.0,7263
KELT-12 b,0,5.851192e-05,0.005851192,0,19.95202,1800.0,1749.0,6279.0,7264
Kepler-111 b,0,5.851192e-05,0.005851192,0,1.75,1311.0,698.74,5906.0,7265
Kepler-43 b,0,5.851192e-05,0.005851192,0,12.1,1475.0,1120.06,6022.0,7266
KELT-3 b,0,5.851192e-05,0.005851192,0,16.72,1790.0,1704.57,6518.0,7267
Kepler-1061 b,0,5.851192e-05,0.005851192,0,2.24,1553.0,1374.41,6419.0,7268
Kepler-1061 b,0,5.851192e-05,0.005851192,0,2.24,1553.0,1374.41,6419.0,7269
KELT-4 A b,0,5.851192e-05,0.005851192,0,19.044091,1823.0,1840.0,6206.0,7270
Kepler-135 b,0,5.851192e-05,0.005851192,0,1.72,1183.0,462.88,6388.0,7271
Kepler-1344 b,0,5.851192e-05,0.005851192,0,1.79,1219.0,522.81,6237.0,7272
Kepler-1967 b,0,5.851192e-05,0.005851192,0,1.85,1087.0,329.68,4970.0,7273
K2-100 b,0,5.851192e-05,0.005851192,0,3.57,1720.0,2100.0,6044.0,7274
Kepler-1933 b,0,5.851192e-05,0.005851192,0,2.24,1490.0,1164.87,5759.0,7275
KELT-4 A b,0,5.851192e-05,0.005851192,0,18.81822184,1694.81,1949.8717,6317.0,7276
TOI-128.01,0,5.851192e-05,0.005851192,0,2.3216,1178.0,320.012,6086.0,7277
TOI-1295 b,0,5.851192e-05,0.005851192,0,15.69257298,2360.0,1800.0,6280.0,7278
Kepler-1967 b,0,5.851192e-05,0.005851192,0,2.59,1086.0,329.68,4970.0,7279
Kepler-526 b,0,5.851192e-05,0.005851192,0,2.18,1125.0,379.14,5716.0,7280
Kepler-526 b,0,5.851192e-05,0.005851192,0,2.18,1125.0,379.14,5716.0,7281
Kepler-1967 b,0,5.851192e-05,0.005851192,0,1.85,1087.0,329.68,4970.0,7282
Kepler-1967 b,0,5.851192e-05,0.005851192,0,1.85,1087.0,329.68,4970.0,7283
Kepler-491 b,0,5.851192e-05,0.005851192,0,9.16,1118.0,369.43,5649.0,7284
Kepler-696 b,0,5.851192e-05,0.005851192,0,6.73,1265.0,605.98,6067.0,7285
Kepler-491 b,0,5.851192e-05,0.005851192,0,9.16,1118.0,369.43,5649.0,7286
Kepler-323 c,0,5.851192e-05,0.005851192,0,1.93,1493.0,1174.24,6277.0,7287
KELT-21 b,0,5.851192e-05,0.005851192,0,17.777474,2051.0,2950.0,7598.0,7288
TOI-128.01,0,5.851192e-05,0.005851192,0,2.21898,1344.51,182.406,6086.0,7289
Kepler-535 b,0,5.851192e-05,0.005851192,0,2.37,1247.0,570.65,6045.0,7290
Kepler-1061 b,0,5.851192e-05,0.005851192,0,2.24,1553.0,1374.41,6419.0,7291
Kepler-7 b,0,5.851192e-05,0.005851192,0,17.29,1499.0,1194.1,6027.0,7292
KELT-21 b,0,5.851192e-05,0.005851192,0,19.3662,2344.0,5011.92,8324.0,7293
TOI-1333 b,0,5.851192e-05,0.005851192,0,15.2105,1609.0,1112.85,6696.0,7294
TOI-1408 b,0,5.851192e-05,0.005851192,0,8.3621,1293.0,465.179,6594.0,7295
TOI-3071 b,0,5.851192e-05,0.005851192,0,7.13535,1985.0,2579.61,6296.0,7296
TOI-2886 b,0,5.851192e-05,0.005851192,0,18.6498,1890.0,2118.49,6141.0,7297
TOI-2886 b,0,5.851192e-05,0.005851192,0,18.6405349,1978.0,2560.0,6240.0,7298
Kepler-1288 b,0,5.851192e-05,0.005851192,0,1.88,2016.0,3906.36,6381.0,7299
Kepler-535 b,0,5.851192e-05,0.005851192,0,2.05,1169.0,441.7,6173.0,7300
Kepler-535 b,0,5.851192e-05,0.005851192,0,2.05,1169.0,441.7,6173.0,7301
KELT-20 b,0,5.851192e-05,0.005851192,0,19.514869,2262.0,4362.5,8720.0,7302
KELT-2 A b,0,5.851192e-05,0.005851192,0,15.0368,2080.0,3108.45,6327.0,7303
Kepler-814 b,0,5.851192e-05,0.005851192,0,1.78,1093.0,337.87,6341.0,7304
TOI-1295 b,0,5.851192e-05,0.005851192,0,14.96857787,1671.12,1843.133,6470.0,7305
KELT-19 A b,0,5.851192e-05,0.005851192,0,21.40919,1935.0,2340.0,7500.0,7306
Kepler-536 b,0,5.851192e-05,0.005851192,0,6.18,1876.0,2925.17,5311.0,7307
Kepler-762 b,0,5.851192e-05,0.005851192,0,13.01,1321.0,720.53,6302.0,7308
Kepler-760 c,0,5.851192e-05,0.005851192,0,2.01,1358.0,804.95,5423.0,7309
Kepler-1848 b,0,5.851192e-05,0.005851192,0,2.43,1142.0,402.08,4991.0,7310
Kepler-323 b,0,5.851192e-05,0.005851192,0,1.7,1915.0,3180.75,6277.0,7311
KELT-20 b,0,5.851192e-05,0.005851192,0,21.2912,2084.33,3453.07,8894.8,7312
Kepler-323 b,0,5.851192e-05,0.005851192,0,1.7,1915.0,3180.75,6277.0,7313
Kepler-535 b,0,5.851192e-05,0.005851192,0,2.05,1169.0,441.7,6173.0,7314
Kepler-323 b,0,5.851192e-05,0.005851192,0,1.7,1915.0,3180.75,6277.0,7315
Kepler-323 c,0,5.851192e-05,0.005851192,0,1.93,1493.0,1174.24,6277.0,7316
Kepler-536 b,0,5.851192e-05,0.005851192,0,6.18,1876.0,2925.17,5311.0,7317
Kepler-1002 b,0,5.851192e-05,0.005851192,0,1.63,1428.0,981.68,6099.0,7318
Kepler-696 b,0,5.851192e-05,0.005851192,0,6.21,1234.0,547.9,6073.0,7319
Kepler-372 b,0,5.851192e-05,0.005851192,0,1.83,1081.0,322.19,6056.0,7320
Kepler-1613 b,0,5.851192e-05,0.005851192,0,2.34,1927.0,3261.65,6302.0,7321
Kepler-608 b,0,5.851192e-05,0.005851192,0,3.89,1069.0,308.76,6026.0,7322
Kepler-319 b,0,5.851192e-05,0.005851192,0,3.24,1447.0,1035.22,5903.0,7323
TOI-640 b,0,5.851192e-05,0.005851192,0,19.7788,1622.0,1150.12,6442.0,7324
HAT-P-2 b,0,5.851192e-05,0.005851192,0,13.2583,1372.0,588.518,6412.8,7325
TOI-628 b,0,5.851192e-05,0.005851192,0,12.1343,1586.0,1052.9,6174.0,7326
Kepler-257 b,0,5.851192e-05,0.005851192,0,2.74,1237.0,553.53,5188.0,7327
Kepler-43 b,0,5.851192e-05,0.005851192,0,12.08990794,1509.61,1227.3844,6041.0,7328
KELT-7 b,0,5.851192e-05,0.005851192,0,17.805,1808.0,1775.39,6767.9,7329
HAT-P-60 b,0,5.851192e-05,0.005851192,0,18.28184752,1772.0,1634.0,6212.0,7330
HAT-P-1 b,0,5.851192e-05,0.005851192,0,14.5331,1118.0,259.687,6051.2,7331
TOI-778 b,0,5.851192e-05,0.005851192,0,15.2453,1450.0,734.672,6780.0,7332
HAT-P-30 b,0,5.851192e-05,0.005851192,0,15.99522635,1578.69,1467.9573,6304.0,7333
HAT-P-31 b,0,5.851192e-05,0.005851192,0,13.63145276,1333.32,746.9025,6115.0,7334
HAT-P-32 b,0,5.851192e-05,0.005851192,0,22.19382,1835.7,1841.0,6001.0,7335
Kepler-76 b,0,5.851192e-05,0.005851192,0,13.67,2013.0,3878.74,6308.0,7336
HAT-P-29 b,0,5.851192e-05,0.005851192,0,11.64707573,1164.22,434.1769,6086.0,7337
HAT-P-29 b,0,5.851192e-05,0.005851192,0,11.926376,1271.0,433.0,6115.0,7338
HAT-P-33 b,0,5.851192e-05,0.005851192,0,19.6131,1789.0,1701.38,6642.3,7339
Kepler-664 b,0,5.851192e-05,0.005851192,0,2.71,1407.0,926.16,6031.0,7340
Kepler-696 b,0,5.851192e-05,0.005851192,0,6.73,1265.0,605.98,6067.0,7341
KELT-24 b,0,5.851192e-05,0.005851192,0,14.257848,1459.0,750.9,6509.0,7342
Kepler-664 b,0,5.851192e-05,0.005851192,0,2.71,1407.0,926.16,6031.0,7343
Kepler-696 b,0,5.851192e-05,0.005851192,0,6.73,1265.0,605.98,6067.0,7344
Kepler-762 b,0,5.851192e-05,0.005851192,0,12.05,1302.0,679.75,6322.0,7345
Kepler-758 e,0,5.851192e-05,0.005851192,0,1.74,1144.0,405.75,6021.0,7346
Kepler-760 c,0,5.851192e-05,0.005851192,0,2.01,1358.0,804.95,5423.0,7347
Kepler-43 b,0,5.851192e-05,0.005851192,0,12.14,1489.0,1162.54,6063.0,7348
Kepler-1250 b,0,5.851192e-05,0.005851192,0,2.19,1444.0,1027.73,6173.0,7349
Kepler-1250 b,0,5.851192e-05,0.005851192,0,2.19,1444.0,1027.73,6173.0,7350
Kepler-1250 b,0,5.851192e-05,0.005851192,0,2.07,1431.0,993.79,6147.0,7351
Kepler-1848 b,0,5.851192e-05,0.005851192,0,2.43,1142.0,402.08,4991.0,7352
Kepler-7 b,0,5.851192e-05,0.005851192,0,17.29,1499.0,1194.1,6027.0,7353
Kepler-24 b,0,5.851192e-05,0.005851192,0,3.11,993.0,229.68,6038.0,7354
Kepler-24 b,0,5.851192e-05,0.005851192,0,3.11,993.0,229.68,6038.0,7355
Kepler-7 b,0,5.851192e-05,0.005851192,0,16.66,1496.0,1182.79,6036.0,7356
Kepler-760 c,0,5.851192e-05,0.005851192,0,2.01,1358.0,804.95,5423.0,7357
Kepler-1250 b,0,5.851192e-05,0.005851192,0,2.19,1444.0,1027.73,6173.0,7358
WASP-33 b,0,5.851192e-05,0.005851192,0,18.21793114,2510.79,9392.0471,7398.5,7359
Kepler-823 b,0,5.851192e-05,0.005851192,0,1.95,1204.0,496.73,5739.0,7360
NGTS-2 b,0,5.851192e-05,0.005851192,0,18.5483,1599.0,1085.35,6540.6,7361
Kepler-363 b,0,5.851192e-05,0.005851192,0,1.74,1655.0,1774.42,5759.0,7362
Kepler-112 b,0,5.851192e-05,0.005851192,0,2.72,914.0,164.66,5763.0,7363
WASP-17 b,0,5.851192e-05,0.005851192,0,21.2315,1670.0,1292.19,6650.0,7364
WASP-171 b,0,5.851192e-05,0.005851192,0,11.3749,1639.0,1200.24,6090.0,7365
WASP-172 b,0,5.851192e-05,0.005851192,0,20.3433,1735.0,1506.5,6942.0,7366
WASP-173 A b,0,5.851192e-05,0.005851192,0,12.98116186,1679.41,1879.9348,6286.0,7367
Kepler-112 b,0,5.851192e-05,0.005851192,0,2.72,914.0,164.66,5763.0,7368
Kepler-188 b,0,5.851192e-05,0.005851192,0,1.66,1562.0,1406.24,6020.0,7369
Kepler-188 b,0,5.851192e-05,0.005851192,0,1.66,1562.0,1406.24,6020.0,7370
Kepler-188 b,0,5.851192e-05,0.005851192,0,1.66,1562.0,1406.24,6020.0,7371
Kepler-506 b,0,5.851192e-05,0.005851192,0,2.67,1086.0,329.27,6184.0,7372
TOI-1107 b,0,5.851192e-05,0.005851192,0,14.57167491,1728.0,532.0,6311.0,7373
TOI-1107 b,0,5.851192e-05,0.005851192,0,13.89817396,1617.83,1619.0081,6501.0,7374
Kepler-825 c,0,5.851192e-05,0.005851192,0,1.77,981.0,218.9,6224.0,7375
WASP-166 b,0,5.851192e-05,0.005851192,0,7.06167,1270.0,440.0,6050.0,7376
Kepler-823 b,0,5.851192e-05,0.005851192,0,1.95,1204.0,496.73,5739.0,7377
Kepler-823 b,0,5.851192e-05,0.005851192,0,1.95,1204.0,496.73,5739.0,7378
Kepler-824 b,0,5.851192e-05,0.005851192,0,1.88,1266.0,607.73,6235.0,7379
Kepler-824 b,0,5.851192e-05,0.005851192,0,1.88,1266.0,607.73,6235.0,7380
Kepler-825 c,0,5.851192e-05,0.005851192,0,1.71,981.0,218.9,6224.0,7381
Kepler-825 c,0,5.851192e-05,0.005851192,0,1.71,981.0,218.9,6224.0,7382
Kepler-824 b,0,5.851192e-05,0.005851192,0,1.88,1266.0,607.73,6235.0,7383
WASP-194 b,0,5.851192e-05,0.005851192,0,13.8362,1269.0,430.956,6405.0,7384
Kepler-360 c,0,5.851192e-05,0.005851192,0,2.11,998.0,234.86,6052.0,7385
Kepler-188 c,0,5.851192e-05,0.005851192,0,3.08,1094.0,338.58,6020.0,7386
WASP-166 b,0,5.851192e-05,0.005851192,0,7.30242,1248.0,402.866,6313.0,7387
Kepler-14 b,0,5.851192e-05,0.005851192,0,12.21,1445.0,1029.51,6378.0,7388
WASP-141 b,0,5.851192e-05,0.005851192,0,13.382013,1455.81,1061.5542,6030.0,7389
WASP-142 b,0,5.851192e-05,0.005851192,0,17.62674047,1909.34,3140.9238,6010.0,7390
Kepler-1403 b,0,5.851192e-05,0.005851192,0,2.24,1251.0,578.43,6449.0,7391
WASP-124 b,0,5.851192e-05,0.005851192,0,14.9864072,1481.0,748.0,6258.0,7392
WASP-116 b,0,5.851192e-05,0.005851192,0,13.67495645,1414.0,663.0,6250.0,7393
WASP-116 b,0,5.851192e-05,0.005851192,0,15.5423,1389.0,619.404,6110.0,7394
WASP-131 b,0,5.851192e-05,0.005851192,0,17.10380871,1432.57,995.3724,6030.0,7395
Kepler-1017 b,0,5.851192e-05,0.005851192,0,3.08,1047.0,284.24,5579.0,7396
Kepler-363 c,0,5.851192e-05,0.005851192,0,2.35,1295.0,663.99,5759.0,7397
Kepler-363 c,0,5.851192e-05,0.005851192,0,2.35,1295.0,663.99,5759.0,7398
Kepler-363 c,0,5.851192e-05,0.005851192,0,2.35,1295.0,663.99,5759.0,7399
WASP-93 b,0,5.851192e-05,0.005851192,0,18.27853749,1809.04,2531.1336,6695.0,7400
Kepler-14 b,0,5.851192e-05,0.005851192,0,9.86,1434.0,998.97,6372.0,7401
Kepler-14 b,0,5.851192e-05,0.005851192,0,9.75484809,1192.26,477.529,6378.0,7402
Kepler-1017 b,0,5.851192e-05,0.005851192,0,3.08,1047.0,284.24,5579.0,7403
Kepler-14 b,0,5.851192e-05,0.005851192,0,12.21,1445.0,1029.51,6378.0,7404
Kepler-348 b,0,5.851192e-05,0.005851192,0,1.68,1196.0,483.95,6388.0,7405
Kepler-341 c,0,5.851192e-05,0.005851192,0,1.73,948.0,190.85,6008.0,7406
Kepler-341 c,0,5.851192e-05,0.005851192,0,1.73,948.0,190.85,6008.0,7407
Kepler-825 c,0,5.851192e-05,0.005851192,0,1.71,981.0,218.9,6224.0,7408
WASP-173 A b,0,5.851192e-05,0.005851192,0,14.403565,1842.0,1920.0,5767.0,7409
WASP-184 b,0,5.851192e-05,0.005851192,0,14.829,1416.0,669.018,6116.0,7410
Kepler-514 b,0,5.851192e-05,0.005851192,0,2.03,1248.0,574.71,6085.0,7411
NGTS-8 b,0,5.851192e-05,0.005851192,0,12.21781,1345.0,503.0,5241.0,7412
Qatar-7 b,0,5.851192e-05,0.005851192,0,17.71639788,1869.41,2886.2922,6161.0,7413
Kepler-139 d,0,5.851192e-05,0.005851192,0,2.11,972.0,210.72,5620.0,7414
WASP-161 b,0,5.851192e-05,0.005851192,0,12.811887,1557.0,990.0,6400.0,7415
WASP-99 b,0,5.851192e-05,0.005851192,0,12.74428382,1368.47,828.8268,6180.0,7416
Kepler-412 b,0,5.851192e-05,0.005851192,0,12.53,1681.0,1887.96,6195.0,7417
Kepler-412 b,0,5.851192e-05,0.005851192,0,13.25,1647.0,1743.61,5742.0,7418
Kepler-412 b,0,5.851192e-05,0.005851192,0,12.53,1681.0,1887.96,6195.0,7419
WASP-96 b,0,5.851192e-05,0.005851192,0,13.78704626,1350.0,517.0,5678.0,7420
WASP-72 b,0,5.851192e-05,0.005851192,0,18.2508,1864.0,2007.96,6250.0,7421
Kepler-360 c,0,5.851192e-05,0.005851192,0,2.11,998.0,234.86,6052.0,7422
WASP-55 b,0,5.851192e-05,0.005851192,0,14.72860064,1342.0,504.0,6096.0,7423
WASP-192 b,0,5.851192e-05,0.005851192,0,12.863,1297.0,471.142,6017.0,7424
WASP-193 b,0,5.851192e-05,0.005851192,0,14.78464554,1250.0,402.0,6080.0,7425
WASP-195 b,0,5.851192e-05,0.005851192,0,9.11036,1372.0,588.998,6328.9,7426
WASP-197 b,0,5.851192e-05,0.005851192,0,14.44837612,1665.0,1276.0,6050.0,7427
WASP-197 b,0,5.851192e-05,0.005851192,0,14.3194419,1589.4,1508.1656,6238.0,7428
XO-6 b,0,5.851192e-05,0.005851192,0,17.8182,1367.0,580.386,6724.0,7429
Qatar-3 b,0,5.851192e-05,0.005851192,0,14.71764298,1839.33,2704.9556,6207.39,7430
WASP-76 b,0,5.851192e-05,0.005851192,0,20.68056939,2231.0,4130.0,6366.0,7431
WASP-76 b,0,5.851192e-05,0.005851192,0,21.95555489,2159.43,5139.0266,6278.2,7432
WASP-78 b,0,5.851192e-05,0.005851192,0,18.78740193,2124.3,4812.6238,6291.0,7433
WASP-79 b,0,5.851192e-05,0.005851192,0,17.28055672,1624.53,1645.9887,6600.0,7434
WASP-22 b,0,5.851192e-05,0.005851192,0,13.474905,1372.12,837.7034,6153.0,7435
WASP-193 b,0,5.851192e-05,0.005851192,0,16.40994774,1254.0,413.0,6078.0,7436
WASP-193 b,0,5.851192e-05,0.005851192,0,13.46147557,1094.47,339.1013,6132.0,7437
XO-4 b,0,5.851192e-05,0.005851192,0,15.3479,1608.0,1112.27,6304.0,7438
WASP-88 b,0,5.851192e-05,0.005851192,0,18.45046895,1584.47,1489.5543,6282.4,7439
WASP-90 b,0,5.851192e-05,0.005851192,0,16.70837291,1638.77,1704.4939,6228.0,7440
WASP-92 b,0,5.851192e-05,0.005851192,0,14.23187097,1618.64,1622.2528,6046.76,7441
NGTS-9 b,0,5.851192e-05,0.005851192,0,11.99363,1448.0,729.0,6330.0,7442
WASP-76 b,0,5.851192e-05,0.005851192,0,20.78145022,2228.0,4104.0,6329.0,7443
WASP-187 b,0,5.851192e-05,0.005851192,0,18.0411,1760.0,1594.76,6064.0,7444
XO-7 b,0,5.851192e-05,0.005851192,0,15.5276,1373.0,591.067,6082.0,7445
WASP-24 b,0,5.851192e-05,0.005851192,0,15.4992,1540.0,934.465,6090.0,7446
WASP-26 b,0,5.851192e-05,0.005851192,0,13.80446613,1509.04,1225.5264,6034.0,7447
WASP-28 b,0,5.851192e-05,0.005851192,0,14.2632,1430.0,695.65,6134.0,7448
WASP-7 b,0,5.851192e-05,0.005851192,0,13.0889,1386.0,612.686,6562.0,7449
EPIC 246851721 b,0,5.851192e-05,0.005851192,0,13.70374653,1406.03,923.6302,6513.0,7450
WASP-87 b,0,5.851192e-05,0.005851192,0,14.86959617,2049.54,4170.0965,6271.0,7451
Kepler-360 c,0,5.851192e-05,0.005851192,0,2.11,998.0,234.86,6052.0,7452
WASP-55 b,0,5.851192e-05,0.005851192,0,14.64677635,1188.54,471.6016,6070.0,7453
Kepler-1658 b,0,5.851192e-05,0.005851192,0,12.94,2034.0,4055.29,6244.0,7454
Kepler-1658 b,0,5.851192e-05,0.005851192,0,13.1,2035.0,4055.29,6244.0,7455
Kepler-1658 b,0,5.851192e-05,0.005851192,0,13.1,2035.0,4055.29,6244.0,7456
Kepler-1658 b,0,5.851192e-05,0.005851192,0,13.1,2035.0,4055.29,6244.0,7457
WASP-188 b,0,5.851192e-05,0.005851192,0,12.6677,1475.0,786.234,6728.0,7458
WASP-54 b,0,5.851192e-05,0.005851192,0,17.00865915,1622.82,1639.1072,6097.47,7459
CoRoT-5 b,0,5.851192e-05,0.005851192,0,18.38267405,1350.57,786.2949,6100.0,7460
EPIC 246851721 b,0,5.851192e-05,0.005851192,0,11.780659,1401.0,642.0,6202.0,7461
Kepler-25 b,0,5.851192e-05,0.005851192,0,2.97282834,1255.46,587.1291,6212.0,7462
Kepler-25 b,0,5.851192e-05,0.005851192,0,2.53,1185.0,465.61,6267.0,7463
WASP-195 b,0,5.851192e-05,0.005851192,0,10.31226224,1522.0,890.0,6300.0,7464
CoRoT-11 b,0,5.851192e-05,0.005851192,0,21.74555811,1681.79,1890.649,6343.0,7465
WASP-82 b,0,5.851192e-05,0.005851192,0,18.4904,2151.0,3557.29,6441.6,7466
BD-14 3065 b,0,5.851192e-05,0.005851192,0,20.7112,1404.0,646.761,6736.9,7467
pi Men c,0,5.851192e-05,0.005851192,0,2.042,1169.8,309.0,6037.0,7468
WASP-71 b,0,5.851192e-05,0.005851192,0,14.91382302,1945.35,3384.6097,6059.0,7469
WASP-60 b,0,5.851192e-05,0.005851192,0,13.83954023,1406.74,925.4935,6001.0,7470
WASP-61 b,0,5.851192e-05,0.005851192,0,14.52229131,1455.98,1062.0298,6244.5,7471
WASP-73 b,0,5.851192e-05,0.005851192,0,13.62377318,1755.08,2242.3605,6036.0,7472
CoRoT-19 b,0,5.851192e-05,0.005851192,0,13.49322275,1470.09,1103.809,6090.0,7473
TOI-907.01,0,5.851192e-05,0.005851192,0,9.6158851,1846.6,1729.6714,6272.0,7474
Kepler-770 d,0,5.851192e-05,0.005851192,0,7.62,1941.0,3354.56,4941.0,7475
Kepler-524 b,0,5.851192e-05,0.005851192,0,2.16,1062.0,300.47,6049.0,7476
Kepler-524 b,0,5.851192e-05,0.005851192,0,2.16,1062.0,300.47,6049.0,7477
Kepler-524 b,0,5.851192e-05,0.005851192,0,2.16,1062.0,300.47,6049.0,7478
Kepler-526 b,0,5.851192e-05,0.005851192,0,1.91,1099.0,344.32,5914.0,7479
Kepler-1239 b,0,5.851192e-05,0.005851192,0,2.07,1192.0,477.92,6343.0,7480
K2-100 b,0,5.851192e-05,0.005851192,0,3.88,1841.0,1915.0,5945.0,7481
K2-100 b,0,5.851192e-05,0.005851192,0,3.45,1094.0,990.0,6120.0,7482
Kepler-1933 b,0,5.851192e-05,0.005851192,0,2.24,1490.0,1164.87,5759.0,7483
Kepler-1933 b,0,5.851192e-05,0.005851192,0,2.24,1490.0,1164.87,5759.0,7484
K2-100 b,0,5.851192e-05,0.005851192,0,3.44449,1461.0,757.167,6115.5,7485
HR 858 c,0,5.851192e-05,0.005851192,0,2.39177347,1198.74,488.0089,6308.31,7486
WASP-163 b,0,5.851192e-05,0.005851192,0,14.81603494,1780.2,2373.5414,6472.0,7487
TOI-2803 A b,0,5.851192e-05,0.005851192,0,18.11371281,1893.0,2150.0,6280.0,7488
Kepler-730 b,0,5.851192e-05,0.005851192,0,10.3,1073.0,313.64,6116.0,7489
Kepler-257 b,0,5.851192e-05,0.005851192,0,2.67,1237.0,553.53,5188.0,7490
Kepler-257 b,0,5.851192e-05,0.005851192,0,2.67,1237.0,553.53,5188.0,7491
Kepler-1870 b,0,5.851192e-05,0.005851192,0,2.03,1178.0,455.32,5587.0,7492
Kepler-1239 b,0,5.851192e-05,0.005851192,0,2.07,1192.0,477.92,6343.0,7493
Kepler-1239 b,0,5.851192e-05,0.005851192,0,1.92,1183.0,462.91,6321.0,7494
TOI-2583 A b,0,5.851192e-05,0.005851192,0,13.7321,1440.0,713.859,6050.0,7495
Kepler-257 b,0,5.851192e-05,0.005851192,0,2.67,1237.0,553.53,5188.0,7496
TOI-2796 b,0,5.851192e-05,0.005851192,0,17.26183028,1205.0,352.0,5764.0,7497
TOI-2803 A b,0,5.851192e-05,0.005851192,0,17.4523,1882.0,2085.59,6384.0,7498
TOI-2641 b,0,5.851192e-05,0.005851192,0,18.10250383,1387.0,602.0,6100.0,7499
