pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_met,st_logg,disc_year,pl_density,escape_velocity_factor,tidal_heating_indicator,flux_variation,st_type_category,pl_type_category,stellar_compatibility_index,habitability_score_index,hz_conservative,habitable_candidate,hz_optimistic,st_type_category_F,st_type_category_G,st_type_category_K,st_type_category_M,st_type_category_Other,pl_type_category_jupiter,pl_type_category_neptune,pl_type_category_rocky,pl_type_category_super_earth
Kepler-129 b,15.79196594,0.1328,2.4,6.070649487582173,0.0,161.97,910.0,5758.0,1.704,1.251,0.3,4.072,2014,0.4391384177938494,1.5904204747464026,0.0,0.0,G,super_earth,0.9333333333333332,0.30333333333333334,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-129 b,15.79193725,0.1305,2.3,5.5610825538851305,0.0,156.86,903.0,5770.0,1.641,1.197,0.29,4.082,2014,0.4570627561342263,1.5549475810939921,0.0,0.0,G,super_earth,0.9349999999999999,0.3169166666666667,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-129 c,82.2000105,0.3919,2.4,6.070649487582173,0.0,17.39,521.0,5770.0,1.641,1.197,0.29,4.082,2014,0.4391384177938494,1.5904204747464026,0.0,0.0,G,super_earth,0.9349999999999999,0.3035833333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-129 c,82.2001239,0.3988,2.57,6.989759516702606,0.0,17.96,525.0,5758.0,1.704,1.251,0.3,4.072,2014,0.4117777384531463,1.64916669403344,0.0,0.0,G,neptune,0.9333333333333332,0.29,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-129 c,82.2000105,0.3919,2.4,6.070649487582173,0.0,17.39,521.0,5770.0,1.641,1.197,0.29,4.082,2014,0.4391384177938494,1.5904204747464026,0.0,0.0,G,super_earth,0.9349999999999999,0.3035833333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-129 c,82.2000105,0.3919,2.4,6.070649487582173,0.0,17.39,521.0,5770.0,1.641,1.197,0.29,4.082,2014,0.4391384177938494,1.5904204747464026,0.0,0.0,G,super_earth,0.9349999999999999,0.3035833333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1290 b,4.69500134,0.0557,1.52,2.3691785455392678,0.0,343.6,1098.0,5999.0,0.959,1.045,-0.06,4.494,2016,0.6746321397807817,1.2484670983848627,0.0,0.0,G,super_earth,0.9733333333333333,0.42666666666666664,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1290 b,4.69500134,0.0557,1.52,2.3691785455392678,0.0,343.6,1098.0,5999.0,0.959,1.045,-0.06,4.494,2016,0.6746321397807817,1.2484670983848627,0.0,0.0,G,super_earth,0.9733333333333333,0.42666666666666664,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1290 b,4.69505576,0.0557,1.49,4.373097831276698,0.0,343.6,1098.0,5999.0,0.959,1.045,-0.06,4.494,2016,1.3219967512427482,1.7131739513061788,0.0,0.0,G,rocky,0.9733333333333333,0.43066666666666664,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1290 b,4.69500134,0.0557,1.52,2.3691785455392678,0.0,343.6,1098.0,5999.0,0.959,1.045,-0.06,4.494,2016,0.6746321397807817,1.2484670983848627,0.0,0.0,G,super_earth,0.9733333333333333,0.42666666666666664,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1291 b,8.63043276,0.0778,1.57,2.5325223335609333,0.0,71.1,741.0,5354.0,0.765,0.848,-0.18,4.596,2016,0.6544166294936147,1.270067537589561,0.0,0.0,G,super_earth,0.9533333333333333,0.4169999999999999,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1291 b,8.63050092,0.0779,1.43,3.756153557657528,0.0,70.63,739.0,5352.0,0.764,0.857,-0.18,4.599,2016,1.284503305565416,1.6207038006837395,0.0,0.0,G,rocky,0.9533333333333333,0.43566666666666665,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1291 b,8.63043276,0.0778,1.57,2.5325223335609333,0.0,71.1,741.0,5354.0,0.765,0.848,-0.18,4.596,2016,0.6544166294936147,1.270067537589561,0.0,0.0,G,super_earth,0.9533333333333333,0.4169999999999999,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1291 b,8.63043276,0.0778,1.57,2.5325223335609333,0.0,71.1,741.0,5354.0,0.765,0.848,-0.18,4.596,2016,0.6544166294936147,1.270067537589561,0.0,0.0,G,super_earth,0.9533333333333333,0.4169999999999999,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1292 b,3.27645723,0.0443,1.71,3.0197569356391916,0.0,482.56,1195.0,5812.0,0.963,1.079,0.21,4.504,2016,0.603925901454797,1.3288866499607752,0.0,0.0,G,super_earth,0.9483333333333333,0.3975833333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1292 b,3.27646405,0.0444,1.9,3.751737273039491,0.0,486.72,1198.0,5825.0,0.965,1.083,0.21,4.504,2016,0.546980211844218,1.4052041007475131,0.0,0.0,G,super_earth,0.9483333333333333,0.37224999999999997,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1292 b,3.27646405,0.0444,1.9,3.751737273039491,0.0,486.72,1198.0,5825.0,0.965,1.083,0.21,4.504,2016,0.546980211844218,1.4052041007475131,0.0,0.0,G,super_earth,0.9483333333333333,0.37224999999999997,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1292 b,3.27646405,0.0444,1.9,3.751737273039491,0.0,486.72,1198.0,5825.0,0.965,1.083,0.21,4.504,2016,0.546980211844218,1.4052041007475131,0.0,0.0,G,super_earth,0.9483333333333333,0.37224999999999997,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1293 b,5.57654782,0.0659,0.92,0.7345391721452563,0.0,462.81,1183.0,6187.0,1.238,1.23,0.26,4.341,2016,0.9433035723489462,0.8935391114193872,0.0,0.0,F,rocky,0.8566666666666666,0.4678333333333333,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1293 b,5.57654784,0.065,0.9,0.6771693376126355,0.0,513.18,1214.0,6528.0,1.155,1.177,-0.16,4.384,2016,0.928901697685371,0.86741591818755,0.0,0.0,F,rocky,0.8733333333333334,0.4676666666666667,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1293 b,5.57654784,0.065,0.9,0.6771693376126355,0.0,513.18,1214.0,6528.0,1.155,1.177,-0.16,4.384,2016,0.928901697685371,0.86741591818755,0.0,0.0,F,rocky,0.8733333333333334,0.4676666666666667,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1293 b,5.57654784,0.065,0.9,0.6771693376126355,0.0,513.18,1214.0,6528.0,1.155,1.177,-0.16,4.384,2016,0.928901697685371,0.86741591818755,0.0,0.0,F,rocky,0.8733333333333334,0.4676666666666667,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1294 b,115.6863392,0.4684,3.52,13.362197506428704,0.0,6.09,401.0,5800.0,1.149,1.021,0.14,4.327,2016,0.30637258176117066,1.9483528522969369,0.0,0.0,G,neptune,0.96,0.294,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1294 b,115.6862258,0.4671,3.02,9.745728365568167,0.0,4.69,375.0,6032.0,0.929,1.014,-0.18,4.508,2016,0.3538290395930761,1.7964026198780414,0.0,0.0,F,neptune,0.87,0.313,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1294 b,115.6862258,0.4671,3.02,9.745728365568167,0.0,4.69,375.0,6032.0,0.929,1.014,-0.18,4.508,2016,0.3538290395930761,1.7964026198780414,0.0,0.0,F,neptune,0.87,0.313,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1294 b,115.6862258,0.4671,3.02,9.745728365568167,0.0,4.69,375.0,6032.0,0.929,1.014,-0.18,4.508,2016,0.3538290395930761,1.7964026198780414,0.0,0.0,F,neptune,0.87,0.313,0,0,0,True,False,False,False,False,False,True,False,False
Kepler-1295 b,3.81371974,0.0465,1.5,2.3054090499070603,0.0,276.65,1040.0,5561.0,0.836,0.919,-0.06,4.557,2016,0.6830841629354253,1.2397335869470936,0.0,0.0,G,super_earth,0.9733333333333333,0.42933333333333334,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1295 b,3.81371423,0.0464,1.37,3.205280921059518,0.0,264.63,1029.0,5547.0,0.82,0.918,-0.1,4.571,2016,1.2465347702394487,1.5295820050793032,0.0,0.0,G,rocky,0.9666666666666667,0.44566666666666666,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1295 b,3.81371974,0.0465,1.5,2.3054090499070603,0.0,276.65,1040.0,5561.0,0.836,0.919,-0.06,4.557,2016,0.6830841629354253,1.2397335869470936,0.0,0.0,G,super_earth,0.9733333333333333,0.42933333333333334,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1295 b,3.81371974,0.0465,1.5,2.3054090499070603,0.0,276.65,1040.0,5561.0,0.836,0.919,-0.06,4.557,2016,0.6830841629354253,1.2397335869470936,0.0,0.0,G,super_earth,0.9733333333333333,0.42933333333333334,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1296 b,8.3839865,0.0758,1.04,1.1561744170466812,0.0,136.02,871.0,5494.0,0.979,0.825,-0.12,4.373,2016,1.0278348467429672,1.0543747769352194,0.0,0.0,G,rocky,0.9633333333333333,0.48916666666666664,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1296 b,8.3839865,0.0758,1.04,1.1561744170466812,0.0,136.02,871.0,5494.0,0.979,0.825,-0.12,4.373,2016,1.0278348467429672,1.0543747769352194,0.0,0.0,G,rocky,0.9633333333333333,0.48916666666666664,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1296 b,8.3839865,0.0758,1.04,1.1561744170466812,0.0,136.02,871.0,5494.0,0.979,0.825,-0.12,4.373,2016,1.0278348467429672,1.0543747769352194,0.0,0.0,G,rocky,0.9633333333333333,0.48916666666666664,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1296 b,8.38395796,0.0896,3.24,11.264780171443496,0.0,645.64,1285.0,5405.0,2.605,1.365,0.08,3.741,2016,0.3311979884480208,1.8646136338480268,0.0,0.0,G,neptune,0.9700000000000001,0.2955,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1297 b,1.68189051,0.0283,1.27,2.4214403080479405,0.0,2432.14,1790.0,5827.0,1.374,1.068,0.16,4.191,2016,1.1821228295918977,1.380813496403034,0.0,0.0,G,rocky,0.9566666666666667,0.4575,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1297 b,1.68189002,0.0275,0.98,0.9279754353495195,0.0,1890.2,1682.0,6214.0,1.035,0.975,-0.36,4.398,2016,0.9859576317579406,0.9730949129146272,0.0,0.0,F,rocky,0.84,0.4733333333333334,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1297 b,1.68189002,0.0275,0.98,0.9279754353495195,0.0,1890.2,1682.0,6214.0,1.035,0.975,-0.36,4.398,2016,0.9859576317579406,0.9730949129146272,0.0,0.0,F,rocky,0.84,0.4733333333333334,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1297 b,1.68189002,0.0275,0.98,0.9279754353495195,0.0,1890.2,1682.0,6214.0,1.035,0.975,-0.36,4.398,2016,0.9859576317579406,0.9730949129146272,0.0,0.0,F,rocky,0.84,0.4733333333333334,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1298 b,7.12811928,0.0781,1.04,1.1561744170466812,0.0,597.75,1261.0,6461.0,1.529,1.253,-0.1,4.166,2016,1.0278348467429672,1.0543747769352194,0.0,0.0,F,rocky,0.8833333333333333,0.47716666666666663,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1298 b,7.12815163,0.082,1.36,3.1195644386133887,0.0,839.5,1373.0,6311.0,1.994,1.443,0.18,3.998,2016,1.2401586188004832,1.5145287654360924,0.0,0.0,F,rocky,0.87,0.4325,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1298 b,7.12811928,0.0781,1.04,1.1561744170466812,0.0,597.75,1261.0,6461.0,1.529,1.253,-0.1,4.166,2016,1.0278348467429672,1.0543747769352194,0.0,0.0,F,rocky,0.8833333333333333,0.47716666666666663,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1298 b,7.12811928,0.0781,1.04,1.1561744170466812,0.0,597.75,1261.0,6461.0,1.529,1.253,-0.1,4.166,2016,1.0278348467429672,1.0543747769352194,0.0,0.0,F,rocky,0.8833333333333333,0.47716666666666663,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1299 b,19.9400874,0.1351,2.47,6.441035958615096,0.0,27.67,585.0,5609.0,0.755,0.827,-0.42,4.599,2016,0.427429865402821,1.6148395789786896,0.0,0.0,G,super_earth,0.9133333333333334,0.291,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1299 b,19.9401211,0.1357,2.42,6.1753226536197,0.0,28.29,588.0,5623.0,0.763,0.853,-0.4,4.596,2016,0.43572608095485427,1.5974311316936352,0.0,0.0,G,super_earth,0.9166666666666666,0.29816666666666664,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1299 b,19.9400874,0.1351,2.47,6.441035958615096,0.0,27.67,585.0,5609.0,0.755,0.827,-0.42,4.599,2016,0.427429865402821,1.6148395789786896,0.0,0.0,G,super_earth,0.9133333333333334,0.291,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1299 b,19.9400874,0.1351,2.47,6.441035958615096,0.0,27.67,585.0,5609.0,0.755,0.827,-0.42,4.599,2016,0.427429865402821,1.6148395789786896,0.0,0.0,G,super_earth,0.9133333333333334,0.291,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-130 b,8.45746707,0.0795,1.03,1.1155723240058217,0.0,215.58,977.0,5884.0,1.127,0.934,-0.22,4.305,2014,1.0209067077191483,1.0407112597734514,0.0,0.0,G,rocky,0.9466666666666667,0.488,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-130 b,8.45746707,0.0795,1.03,1.1155723240058217,0.0,215.58,977.0,5884.0,1.127,0.934,-0.22,4.305,2014,1.0209067077191483,1.0407112597734514,0.0,0.0,G,rocky,0.9466666666666667,0.488,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-130 b,8.45746707,0.0795,1.03,1.1155723240058217,0.0,215.58,977.0,5884.0,1.127,0.934,-0.22,4.305,2014,1.0209067077191483,1.0407112597734514,0.0,0.0,G,rocky,0.9466666666666667,0.488,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-130 b,8.45744892,0.0799,1.02,1.0760207231593046,0.0,220.05,982.0,5903.0,1.137,0.95,-0.16,4.304,2014,1.013958359868475,1.0270940938429942,0.0,0.0,G,rocky,0.9566666666666667,0.49083333333333334,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-130 c,27.50867519,0.1745,2.85,8.64928906213888,0.0,44.75,660.0,5884.0,1.127,0.934,-0.22,4.305,2014,0.3736335201498493,1.7420787202124797,0.0,0.0,G,neptune,0.9466666666666667,0.292,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-130 c,27.50867519,0.1745,2.85,8.64928906213888,0.0,44.75,660.0,5884.0,1.127,0.934,-0.22,4.305,2014,0.3736335201498493,1.7420787202124797,0.0,0.0,G,neptune,0.9466666666666667,0.292,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-130 c,27.50867519,0.1745,2.85,8.64928906213888,0.0,44.75,660.0,5884.0,1.127,0.934,-0.22,4.305,2014,0.3736335201498493,1.7420787202124797,0.0,0.0,G,neptune,0.9466666666666667,0.292,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-130 c,27.50871575,0.1754,2.98,9.481684582588246,0.0,45.66,663.0,5903.0,1.137,0.95,-0.16,4.304,2014,0.35829167040469206,1.7837526033230693,0.0,0.0,G,neptune,0.9566666666666667,0.2935,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-130 d,87.5174361,0.3775,1.37,3.205280921059518,0.0,9.56,448.0,5884.0,1.127,0.934,-0.22,4.305,2014,1.2465347702394487,1.5295820050793032,0.0,0.0,G,rocky,0.9466666666666667,0.44266666666666665,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-130 d,87.5174361,0.3775,1.37,3.205280921059518,0.0,9.56,448.0,5884.0,1.127,0.934,-0.22,4.305,2014,1.2465347702394487,1.5295820050793032,0.0,0.0,G,rocky,0.9466666666666667,0.44266666666666665,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-130 d,87.5174361,0.3775,1.37,3.205280921059518,0.0,9.56,448.0,5884.0,1.127,0.934,-0.22,4.305,2014,1.2465347702394487,1.5295820050793032,0.0,0.0,G,rocky,0.9466666666666667,0.44266666666666665,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-130 d,87.5177787,0.3794,1.85,3.5511887852861777,0.0,9.76,451.0,5903.0,1.137,0.95,-0.16,4.304,2014,0.5608653047655503,1.3854824089681168,0.0,0.0,G,super_earth,0.9566666666666667,0.38016666666666665,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1300 b,22.2419092,0.1577,1.06,1.2405997847581895,0.0,95.75,798.0,6263.0,1.315,1.054,-0.22,4.224,2016,1.041631501808699,1.0818397087518346,0.0,0.0,F,rocky,0.8633333333333333,0.4714999999999999,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1300 b,22.2419092,0.1577,1.06,1.2405997847581895,0.0,95.75,798.0,6263.0,1.315,1.054,-0.22,4.224,2016,1.041631501808699,1.0818397087518346,0.0,0.0,F,rocky,0.8633333333333333,0.4714999999999999,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1300 b,22.2419092,0.1577,1.06,1.2405997847581895,0.0,95.75,798.0,6263.0,1.315,1.054,-0.22,4.224,2016,1.041631501808699,1.0818397087518346,0.0,0.0,F,rocky,0.8633333333333333,0.4714999999999999,0,0,0,True,False,False,False,False,False,False,True,False
Kepler-1300 b,22.2420032,0.1655,2.04,4.3434831883671485,0.0,195.54,954.0,5979.0,2.164,1.219,-0.12,3.854,2016,0.5116201522659963,1.4591636048333205,0.0,0.0,G,super_earth,0.9633333333333333,0.35583333333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1301 b,9.08233411,0.0815,1.35,3.035532894306893,0.0,68.75,734.0,5354.0,0.788,0.884,-0.08,4.587,2016,1.2337683866511782,1.4995142162286332,0.0,0.0,G,rocky,0.9700000000000001,0.44883333333333336,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1301 b,9.08237046,0.0815,1.41,3.5654201684825355,0.0,68.75,734.0,5354.0,0.788,0.884,-0.08,4.587,2016,1.271901205250152,1.5901782246521383,0.0,0.0,G,rocky,0.9700000000000001,0.44083333333333335,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1301 b,9.08237046,0.0815,1.41,3.5654201684825355,0.0,68.75,734.0,5354.0,0.788,0.884,-0.08,4.587,2016,1.271901205250152,1.5901782246521383,0.0,0.0,G,rocky,0.9700000000000001,0.44083333333333335,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1301 b,9.08237046,0.0815,1.41,3.5654201684825355,0.0,68.75,734.0,5354.0,0.788,0.884,-0.08,4.587,2016,1.271901205250152,1.5901782246521383,0.0,0.0,G,rocky,0.9700000000000001,0.44083333333333335,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1302 b,8.83929462,0.0795,1.94,3.916260422137013,0.0,86.5,778.0,5330.0,0.87,0.855,0.04,4.491,2016,0.5363723401120957,1.4208064397538052,0.0,0.0,G,super_earth,0.9766666666666666,0.37116666666666664,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1302 b,8.83922659,0.0795,1.48,4.265484291918566,0.0,86.5,778.0,5330.0,0.87,0.855,0.04,4.491,2016,1.3157797575904209,1.6976701626128845,0.0,0.0,G,rocky,0.9766666666666666,0.4325,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1302 b,8.83922659,0.0795,1.48,4.265484291918566,0.0,86.5,778.0,5330.0,0.87,0.855,0.04,4.491,2016,1.3157797575904209,1.6976701626128845,0.0,0.0,G,rocky,0.9766666666666666,0.4325,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1302 b,8.83922659,0.0795,1.48,4.265484291918566,0.0,86.5,778.0,5330.0,0.87,0.855,0.04,4.491,2016,1.3157797575904209,1.6976701626128845,0.0,0.0,G,rocky,0.9766666666666666,0.4325,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1303 b,7.56127224,0.0751,1.25,2.2833214058169466,0.0,149.17,891.0,5853.0,0.895,0.99,-0.1,4.529,2016,1.1690605597782766,1.3515387987969703,0.0,0.0,G,rocky,0.9666666666666667,0.46166666666666667,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1303 b,7.56126152,0.0751,1.2,1.9632274165996795,0.0,149.17,891.0,5853.0,0.895,0.99,-0.1,4.529,2016,1.1361269771988887,1.2790710876125688,0.0,0.0,G,rocky,0.9666666666666667,0.4683333333333334,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1303 b,7.56127224,0.0751,1.25,2.2833214058169466,0.0,149.17,891.0,5853.0,0.895,0.99,-0.1,4.529,2016,1.1690605597782766,1.3515387987969703,0.0,0.0,G,rocky,0.9666666666666667,0.46166666666666667,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1303 b,7.56127224,0.0751,1.25,2.2833214058169466,0.0,149.17,891.0,5853.0,0.895,0.99,-0.1,4.529,2016,1.1690605597782766,1.3515387987969703,0.0,0.0,G,rocky,0.9666666666666667,0.46166666666666667,0,0,0,False,True,False,False,False,False,False,True,False
Kepler-1304 b,16.1288853,0.1138,2.31,5.611005295499289,0.0,36.62,627.0,5295.0,0.821,0.756,-0.24,4.487,2016,0.4552026051663693,1.5585270679164553,0.0,0.0,G,super_earth,0.9433333333333334,0.3168333333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1304 b,16.1289679,0.1202,2.94,9.2213711160664,0.0,61.87,715.0,5392.0,1.087,0.888,0.18,4.314,2016,0.36287204264168715,1.7710225260503287,0.0,0.0,G,neptune,0.9533333333333333,0.293,0,0,0,False,True,False,False,False,False,True,False,False
Kepler-1304 b,16.1288853,0.1138,2.31,5.611005295499289,0.0,36.62,627.0,5295.0,0.821,0.756,-0.24,4.487,2016,0.4552026051663693,1.5585270679164553,0.0,0.0,G,super_earth,0.9433333333333334,0.3168333333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1304 b,16.1288853,0.1138,2.31,5.611005295499289,0.0,36.62,627.0,5295.0,0.821,0.756,-0.24,4.487,2016,0.4552026051663693,1.5585270679164553,0.0,0.0,G,super_earth,0.9433333333333334,0.3168333333333333,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1305 b,13.5631157,0.1109,1.75,3.1670752348486326,0.0,68.41,733.0,5853.0,0.895,0.99,-0.1,4.529,2016,0.5909411516918731,1.3452721944113621,0.0,0.0,G,super_earth,0.9666666666666667,0.395,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1305 b,13.5630972,0.1109,1.75,3.1670752348486326,0.0,68.41,733.0,5853.0,0.895,0.99,-0.1,4.529,2016,0.5909411516918731,1.3452721944113621,0.0,0.0,G,super_earth,0.9666666666666667,0.395,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1305 b,13.5630972,0.1109,1.75,3.1670752348486326,0.0,68.41,733.0,5853.0,0.895,0.99,-0.1,4.529,2016,0.5909411516918731,1.3452721944113621,0.0,0.0,G,super_earth,0.9666666666666667,0.395,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1305 b,13.5630972,0.1109,1.75,3.1670752348486326,0.0,68.41,733.0,5853.0,0.895,0.99,-0.1,4.529,2016,0.5909411516918731,1.3452721944113621,0.0,0.0,G,super_earth,0.9666666666666667,0.395,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1306 b,16.29595382,0.1245,1.76,3.2044691558136433,0.0,49.43,676.0,5796.0,0.871,0.966,-0.12,4.544,2016,0.5877844496570739,1.3493409914687065,0.0,0.0,G,super_earth,0.9633333333333333,0.39316666666666666,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1306 b,16.2959916,0.123,1.83,3.4725558940581105,0.0,49.81,678.0,5495.0,0.961,0.932,0.16,4.442,2016,0.5666253178081491,1.3775236937373203,0.0,0.0,G,super_earth,0.9566666666666667,0.38283333333333336,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1306 b,16.29595382,0.1245,1.76,3.2044691558136433,0.0,49.43,676.0,5796.0,0.871,0.966,-0.12,4.544,2016,0.5877844496570739,1.3493409914687065,0.0,0.0,G,super_earth,0.9633333333333333,0.39316666666666666,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1306 b,16.29595382,0.1245,1.76,3.2044691558136433,0.0,49.43,676.0,5796.0,0.871,0.966,-0.12,4.544,2016,0.5877844496570739,1.3493409914687065,0.0,0.0,G,super_earth,0.9633333333333333,0.39316666666666666,0,0,0,False,True,False,False,False,False,False,False,True
Kepler-1307 b,18.0161227,0.1369,2.39,6.018658138199888,0.0,82.38,768.0,6245.0,1.065,1.049,-0.16,4.406,2016,0.4408653565993094,1.5869048501504164,0.0,0.0,F,super_earth,0.8733333333333334,0.29566666666666663,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1307 b,18.01621096,0.1369,2.47,6.441035958615096,0.0,82.38,768.0,6245.0,1.065,1.049,-0.16,4.406,2016,0.427429865402821,1.6148395789786896,0.0,0.0,F,super_earth,0.8733333333333334,0.285,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1307 b,18.01621096,0.1369,2.47,6.441035958615096,0.0,82.38,768.0,6245.0,1.065,1.049,-0.16,4.406,2016,0.427429865402821,1.6148395789786896,0.0,0.0,F,super_earth,0.8733333333333334,0.285,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1307 b,18.01621096,0.1369,2.47,6.441035958615096,0.0,82.38,768.0,6245.0,1.065,1.049,-0.16,4.406,2016,0.427429865402821,1.6148395789786896,0.0,0.0,F,super_earth,0.8733333333333334,0.285,0,0,0,True,False,False,False,False,False,False,False,True
Kepler-1308 b,2.104338119,0.0227,0.52,0.08896360464995855,0.0,27.95,586.0,3410.0,0.345,0.35,0.0,4.906,2016,0.6327065647044161,0.4136228416034034,0.0,0.0,M,rocky,0.7999999999999999,0.40599999999999997,0,0,0,False,False,False,True,False,False,False,True,False
Kepler-1308 b,2.104338119,0.0227,0.52,0.08896360464995855,0.0,27.95,586.0,3410.0,0.345,0.35,0.0,4.906,2016,0.6327065647044161,0.4136228416034034,0.0,0.0,M,rocky,0.7999999999999999,0.40599999999999997,0,0,0,False,False,False,True,False,False,False,True,False
Kepler-1308 b,2.104338119,0.0227,0.52,0.08896360464995855,0.0,27.95,586.0,3410.0,0.345,0.35,0.0,4.906,2016,0.6327065647044161,0.4136228416034034,0.0,0.0,M,rocky,0.7999999999999999,0.40599999999999997,0,0,0,False,False,False,True,False,False,False,True,False
Kepler-1308 b,2.10433534,0.025,0.79,0.4180423089365575,0.0,45.34,662.0,3605.0,0.433,0.47,0.07,4.837,2016,0.8478889275220773,0.727438986903045,0.0,0.0,M,rocky,0.7883333333333334,0.44025000000000003,0,0,0,False,False,False,True,False,False,False,True,False
Kepler-1309 b,28.8431751,0.1679,2.66,7.50336669851212,0.0,13.77,491.0,5151.0,0.785,0.758,-0.16,4.528,2016,0.39866789365040795,1.6795280730945903,0.0,0.0,K,neptune,0.9733333333333333,0.296,0,0,0,False,False,True,False,False,False,True,False,False
Kepler-1309 b,28.8432647,0.1679,2.27,5.412691386935114,0.0,13.77,491.0,5151.0,0.785,0.758,-0.16,4.528,2016,0.4627385637030286,1.544164999248894,0.0,0.0,K,super_earth,0.9733333333333333,0.32666666666666666,0,0,0,False,False,True,False,False,False,False,False,True
