habitability_score,predicted_class,actual_class
5.520726461206229e-08,0,0
5.391549125287085e-08,0,0
5.3638329447654586e-08,0,0
5.3179369898291984e-08,0,0
5.0652885603832063e-08,0,0
4.9108361368849084e-08,0,0
4.872866783196292e-08,0,0
4.835650015910988e-08,0,0
4.8197207240389725e-08,0,0
4.6457155803210814e-08,0,0
4.555872702733501e-08,0,0
4.550014024501585e-08,0,0
4.4757425448389756e-08,0,0
4.312632758083013e-08,0,0
4.1368725369437595e-08,0,0
4.1321957785298526e-08,0,0
3.8637543882552164e-08,0,0
3.83637044463228e-08,0,0
3.5415820333269825e-08,0,0
3.533140875668339e-08,0,0
3.522405710079944e-08,0,0
3.494101512138789e-08,0,0
3.4269869828567976e-08,0,0
3.2834313099086436e-08,0,0
3.259103285639463e-08,0,0
3.1411853500318373e-08,0,0
3.051658186154217e-08,0,0
3.0290548257918056e-08,0,0
2.987511354412877e-08,0,0
2.8860139769212556e-08,0,0
2.790472586286121e-08,0,0
2.7370187359477348e-08,0,0
2.7166831923141395e-08,0,0
2.699386974560275e-08,0,0
2.6551985002107676e-08,0,0
2.652841167046983e-08,0,0
2.641355803347515e-08,0,0
2.6204203915623292e-08,0,0
2.530780976362497e-08,0,0
2.5050222551860332e-08,0,0
2.4585242875827123e-08,0,0
2.1963651793179908e-08,0,0
2.1128303995990692e-08,0,0
2.0016586577880106e-08,0,0
1.8578257234741055e-08,0,0
1.771970512912403e-08,0,0
1.5433726000707835e-08,0,0
1.487749643550807e-08,0,0
1.478459691060091e-08,0,0
1.4718098842570764e-08,0,0
1.4616272753057552e-08,0,0
1.445946004818504e-08,0,0
1.427503471376491e-08,0,0
1.422758480899124e-08,0,0
1.3716566597961014e-08,0,0
1.3552238679405725e-08,0,0
1.3307404674215839e-08,0,0
1.3169218811758601e-08,0,0
1.26856073472808e-08,0,0
1.1860362405663307e-08,0,0
1.1806909935823955e-08,0,0
1.1662361932563189e-08,0,0
1.1028121093425183e-08,0,0
1.063544011055284e-08,0,0
1.051317444934677e-08,0,0
1.0083916428903652e-08,0,0
9.784189708285358e-09,0,0
9.66771771760691e-09,0,0
9.617724710302063e-09,0,0
9.150439589792638e-09,0,0
8.860215369368182e-09,0,0
8.645805079567826e-09,0,0
8.516335677917837e-09,0,0
7.252410298630856e-09,0,0
7.105179986406608e-09,0,0
6.44887977735761e-09,0,0
6.446750732345126e-09,0,0
6.330191776502284e-09,0,0
5.518594564772618e-09,0,0
4.89997451504897e-09,0,0
4.690562439359641e-09,0,0
4.005279517139012e-09,0,0
3.815102858591519e-09,0,0
3.750595709428696e-09,0,0
3.7206545486390453e-09,0,0
3.555497122290043e-09,0,0
3.512517543211879e-09,0,0
3.4391962818967275e-09,0,0
3.2191940991083287e-09,0,0
3.1648043309538287e-09,0,0
3.052255031355133e-09,0,0
2.986645022607625e-09,0,0
2.800713553122781e-09,0,0
2.691652946094197e-09,0,0
2.6023091035022335e-09,0,0
2.582269996149656e-09,0,0
2.468278801124496e-09,0,0
2.4509738401072357e-09,0,0
2.298319525542901e-09,0,0
2.2362849342224074e-09,0,0
2.2324864491566514e-09,0,0
2.1027582088871397e-09,0,0
1.8265310210986645e-09,0,0
1.7329320581994658e-09,0,0
1.668923877805262e-09,0,0
1.5090864247574058e-09,0,0
1.4785443783171337e-09,0,0
1.470921129552918e-09,0,0
1.2851439949721688e-09,0,0
1.1824138925664708e-09,0,0
1.1803614541165316e-09,0,0
1.0301047688243658e-09,0,0
1.0229755138624034e-09,0,0
9.941458997844502e-10,0,0
9.75709449810264e-10,0,0
9.111890051013419e-10,0,0
8.949256038210721e-10,0,0
7.818977104450839e-10,0,0
7.146490816325354e-10,0,0
6.949947008372673e-10,0,0
6.909283561087133e-10,0,0
6.791484602696757e-10,0,0
6.736641930266801e-10,0,0
6.254476094013188e-10,0,0
6.190822824292894e-10,0,0
5.761294472948015e-10,0,0
5.548680675300891e-10,0,0
4.6177335694685684e-10,0,0
4.447006899486817e-10,0,0
3.9813236660211633e-10,0,0
3.8515480338211843e-10,0,0
3.347678776674705e-10,0,0
2.594138190399567e-10,0,0
2.5638341781240065e-10,0,0
2.488499466767671e-10,0,0
2.4258895194639937e-10,0,0
2.2605211186329493e-10,0,0
2.1646352297801855e-10,0,0
1.9492218740554873e-10,0,0
1.3546182683665684e-10,0,0
1.3165540403981688e-10,0,0
1.1170304997207228e-10,0,0
9.210042507755853e-11,0,0
9.111031111469317e-11,0,0
8.68286061134444e-11,0,0
7.136379656554057e-11,0,0
5.6543959939465796e-11,0,0
4.2395782191044276e-11,0,0
3.3298072021846366e-11,0,0
2.5799112445516917e-11,0,0
2.160627963655265e-11,0,0
1.879167240716363e-11,0,0
1.4327265946663088e-11,0,0
2.9845232971576262e-12,0,0
9.315173098158363e-15,0,0
4.119925552428244e-21,0,0
2.8924658759111403e-22,0,0
1.1065264482092895e-26,0,0
