pl_name,hostname,pl_rade,pl_orbper,pl_orbsmax,pl_eqt,st_teff,st_rad,st_mass,st_met,disc_year,discoverymethod,default_flag
K2-184 b,K2-184,1.4,16.996,0.10086,797.0,5613.0,0.816,0.959,-0.0039,2018,Transit,0
K2-184 b,K2-184,2.3,16.99291698,0.10086,797.0,5237.31,0.767142,0.89,-0.021,2018,Transit,0
K2-184 b,K2-184,1.47,16.9780102,0.1685,533.0,5245.0,0.75,0.84,-0.1,2018,Transit,1
K2-184 b,K2-184,1.53786409,16.993435,0.10086,797.0,5252.0,0.764371,0.818986,-0.22,2018,Transit,0
K2-184 b,K2-184,2.3,16.994,0.10086,797.0,5237.31,0.767142,0.89,-0.021,2018,Transit,0
K2-184 b,K2-184,1.55,16.995731,0.1229,580.0,5220.0,0.78,0.86,-0.07,2018,Transit,0
K2-185 b,K2-185,1.19,10.6161,0.10086,797.0,5613.0,0.891,0.959,-0.0039,2018,Transit,0
K2-185 b,K2-185,1.31284773,10.616646,0.10086,797.0,5722.0,0.914349,0.976219,-0.05,2018,Transit,0
K2-185 b,K2-185,1.15,10.616384,0.10086,809.0,5788.0,0.94,0.96,-0.1,2018,Transit,1
K2-185 c,K2-185,2.79551948,52.714072,0.10086,797.0,5613.0,0.951815,0.959,-0.0039,2018,Transit,0
K2-185 c,K2-185,2.39,52.713494,0.10086,477.0,5788.0,0.94,0.96,-0.1,2018,Transit,1
K2-185 c,K2-185,2.48,52.7099,0.10086,797.0,5613.0,0.891,0.959,-0.0039,2018,Transit,0
K2-186 b,K2-186,3.17207779,41.474219,0.10086,797.0,5784.0,0.98083,1.018617,0.06,2018,Transit,1
K2-186 b,K2-186,3.45,41.4661,0.10086,797.0,5613.0,1.0574,0.959,-0.0039,2018,Transit,0
K2-187 b,K2-187,1.3,0.77392,0.0164,1815.0,5484.0,0.92,0.98,0.23,2018,Transit,0
K2-187 b,K2-187,1.2,0.77401,0.10086,797.0,5438.0,0.83,0.959,0.0,2018,Transit,1
K2-187 b,K2-187,1.3833597,0.773981,0.10086,797.0,5477.0,0.894913,0.966999,0.26,2018,Transit,0
K2-187 b,K2-187,1.5,0.773987,0.10086,797.0,5613.0,0.919,0.959,-0.0039,2018,Transit,0
K2-187 c,K2-187,1.8,2.871348,0.10086,797.0,5613.0,0.96,0.959,-0.0039,2018,Transit,0
K2-187 c,K2-187,1.9,2.87162,0.10086,797.0,5613.0,0.919,0.959,-0.0039,2018,Transit,0
K2-187 c,K2-187,1.4,2.871512,0.10086,797.0,5438.0,0.83,0.959,0.0,2018,Transit,1
K2-187 c,K2-187,1.70058746,2.871788,0.10086,797.0,5477.0,0.894913,0.966999,0.26,2018,Transit,0
K2-187 c,K2-187,1.8,2.872042,0.0392,1173.0,5484.0,0.92,0.98,0.23,2018,Transit,0
K2-187 d,K2-187,2.3,7.15451552,0.10086,797.0,5374.67,0.92027,0.93,0.266,2018,Transit,0
K2-187 d,K2-187,3.17,7.14921,0.072,865.0,5484.0,0.92,0.98,0.23,2018,Transit,0
K2-187 d,K2-187,3.22104537,7.149079,0.10086,797.0,5477.0,0.894913,0.966999,0.26,2018,Transit,0
K2-187 d,K2-187,2.3,7.15,0.10086,797.0,5374.67,0.92027,0.93,0.266,2018,Transit,0
K2-187 d,K2-187,2.4,7.149584,0.10086,797.0,5438.0,0.83,0.959,0.0,2018,Transit,1
K2-187 d,K2-187,3.4,7.149336,0.10086,797.0,5613.0,0.96,0.959,-0.0039,2018,Transit,0
K2-187 d,K2-187,3.51,7.14998,0.10086,797.0,5613.0,0.919,0.959,-0.0039,2018,Transit,0
K2-187 e,K2-187,2.25541631,13.608341,0.10086,797.0,5477.0,0.894913,0.966999,0.26,2018,Transit,0
K2-187 e,K2-187,2.69,13.60496,0.10086,797.0,5613.0,0.919,0.959,-0.0039,2018,Transit,0
K2-187 e,K2-187,2.38,13.609878,0.1106,698.0,5484.0,0.92,0.98,0.23,2018,Transit,0
K2-187 e,K2-187,1.9,13.606629,0.10086,797.0,5438.0,0.83,0.959,0.0,2018,Transit,1
K2-187 e,K2-187,2.5,13.608511,0.10086,797.0,5613.0,0.96,0.959,-0.0039,2018,Transit,0
K2-188 b,K2-188,1.25908622,1.742983,0.10086,797.0,5982.0,1.109202,1.106611,0.16,2018,Transit,0
K2-188 b,K2-188,1.35,1.742169,0.0289,1692.0,5977.0,1.19,1.06,-0.01,2018,Transit,1
K2-188 c,K2-188,2.9,7.809757,0.10086,797.0,5613.0,1.19,0.959,-0.0039,2018,Transit,0
K2-188 c,K2-188,2.83,7.810253,0.0785,1026.0,5977.0,1.19,1.06,-0.01,2018,Transit,1
K2-188 c,K2-188,2.62511304,7.807595,0.10086,797.0,5982.0,1.109202,1.106611,0.16,2018,Transit,0
K2-188 c,K2-188,2.3,7.81110453,0.10086,797.0,5906.9,1.21722,1.07,-0.063,2018,Transit,0
K2-188 c,K2-188,2.79,7.80905,0.10086,797.0,5613.0,1.181,0.959,-0.0039,2018,Transit,0
K2-188 c,K2-188,2.70889,7.8092052,0.10086,1085.0,5906.9,1.22,0.959,-0.0039,2018,Transit,0
K2-188 c,K2-188,2.3,7.809,0.10086,797.0,5906.9,1.21722,1.07,-0.063,2018,Transit,0
K2-189 b,K2-189,1.403,2.58812,0.10086,1203.0,5442.0,0.879,0.85,-0.1,2018,Transit,1
K2-189 b,K2-189,1.52,2.588309,0.0361,1197.0,5519.0,0.87,0.94,0.0,2018,Transit,0
K2-189 b,K2-189,1.51234354,5.1763,0.10086,797.0,5503.0,0.862285,0.927528,-0.01,2018,Transit,0
K2-189 b,K2-189,1.587,2.58819,0.10086,797.0,5613.0,0.882,0.959,-0.0039,2018,Transit,0
K2-189 c,K2-189,2.31,6.67932,0.10086,877.0,5442.0,0.879,0.85,-0.1,2018,Transit,1
K2-189 c,K2-189,2.48429818,6.67934,0.10086,797.0,5503.0,0.862285,0.927528,-0.01,2018,Transit,0
K2-189 c,K2-189,2.6,6.679224,0.10086,797.0,5613.0,0.88,0.959,-0.0039,2018,Transit,0
K2-189 c,K2-189,2.58,6.67913,0.10086,797.0,5613.0,0.882,0.959,-0.0039,2018,Transit,0
K2-189 c,K2-189,2.3,6.679,0.10086,797.0,5468.0,0.866405,0.956,-0.0039,2018,Transit,0
K2-189 c,K2-189,2.3,6.67773603,0.10086,797.0,5468.0,0.866405,0.956,-0.0039,2018,Transit,0
K2-189 c,K2-189,2.5,6.679195,0.068,872.0,5519.0,0.87,0.94,0.0,2018,Transit,0
K2-19 b,K2-19,6.67,7.919454,0.10086,797.0,5613.0,0.823,0.959,-0.0039,2015,Transit,0
K2-19 b,K2-19,6.751484,7.919493,0.10086,797.0,5391.0,0.833805,0.895163,-0.03,2015,Transit,0
K2-19 b,K2-19,7.46,7.9194979,0.10086,797.0,5368.0,0.84,0.959,-0.0039,2015,Transit,0
K2-19 b,K2-19,8.2,7.91952,0.0775,797.0,5748.0,1.01,0.99,-0.0039,2015,Transit,0
K2-19 b,K2-19,7.11,7.91943,0.0735,913.0,5519.0,0.81,0.84,-0.27,2015,Transit,0
K2-19 b,K2-19,7.23,7.919454,0.077,797.0,5230.0,0.88,0.89,0.38,2015,Transit,0
K2-19 b,K2-19,7.0,7.9222,0.10086,779.0,5322.0,0.82,0.88,0.06,2015,Transit,0
K2-19 b,K2-19,7.0,7.9222,0.10086,797.0,5322.0,0.82,0.88,0.06,2015,Transit,1
K2-19 b,K2-19,2.3,7.920978,0.10086,797.0,5430.0,0.86,0.93,0.1,2015,Transit,0
K2-19 b,K2-19,7.34,7.920994,0.10086,797.0,5345.0,0.914,0.902,0.07,2015,Transit,0
K2-19 b,K2-19,2.3,7.91951,0.10086,797.0,5250.0,0.881,0.918,0.1,2015,Transit,0
K2-19 b,K2-19,7.74,7.9194,0.10086,797.0,5430.0,0.86,0.93,0.1,2015,Transit,0
K2-19 b,K2-19,6.59307857,7.9177855286,0.10086,782.72,5322.0,0.840476,0.959,-0.0039,2015,Transit,0
K2-19 b,K2-19,2.3,7.91952314,0.10086,797.0,5322.0,0.840476,0.92,0.05,2015,Transit,0
K2-19 b,K2-19,7.74,7.9194,0.074,854.0,5430.0,0.86,0.93,0.1,2015,Transit,0
K2-19 b,K2-19,7.46,7.921101,0.0762,797.0,5390.0,0.913,0.949,0.19,2015,Transit,0
K2-19 c,K2-19,4.51,11.90727,0.1001,797.0,5390.0,0.913,0.949,0.19,2015,Transit,0
K2-19 c,K2-19,4.43,11.90767,0.10086,797.0,5368.0,0.84,0.959,-0.0039,2015,Transit,0
K2-19 c,K2-19,4.05161714,11.907625,0.10086,797.0,5391.0,0.833805,0.895163,-0.03,2015,Transit,0
K2-19 c,K2-19,4.1,11.8993,0.10086,797.0,5322.0,0.82,0.88,0.06,2015,Transit,1
K2-19 c,K2-19,4.86,11.90715,0.0971,745.0,5430.0,0.86,0.93,0.1,2015,Transit,0
K2-19 c,K2-19,4.37,12.0028,0.10086,797.0,5345.0,0.914,0.902,0.07,2015,Transit,0
K2-19 c,K2-19,4.1,11.8993,0.10086,679.0,5322.0,0.82,0.88,0.06,2015,Transit,0
K2-19 c,K2-19,4.86,11.90715,0.10086,797.0,5430.0,0.86,0.93,0.1,2015,Transit,0
K2-19 c,K2-19,4.31,11.90691,0.0965,797.0,5519.0,0.81,0.84,-0.27,2015,Transit,0
K2-19 c,K2-19,4.21,11.90701,0.1032,797.0,5230.0,0.88,0.89,0.38,2015,Transit,0
K2-19 c,K2-19,4.1,23.81486,0.10086,797.0,5613.0,0.823,0.959,-0.0039,2015,Transit,0
K2-19 c,K2-19,2.3,11.9066,0.10086,797.0,5250.0,0.881,0.918,0.1,2015,Transit,0
K2-19 c,K2-19,4.93,11.90724,0.1017,797.0,5748.0,1.01,0.99,-0.0039,2015,Transit,0
K2-19 d,K2-19,1.26,2.5084894,0.10086,797.0,5368.0,0.84,0.959,-0.0039,2016,Transit,0
K2-19 d,K2-19,1.15876577,2.508283,0.10086,797.0,5391.0,0.833805,0.895163,-0.03,2016,Transit,0
K2-19 d,K2-19,1.22,2.50858,0.036,797.0,5748.0,1.01,0.99,-0.0039,2016,Transit,0
K2-19 d,K2-19,1.14,2.50856,0.10086,797.0,5430.0,0.86,0.93,0.1,2016,Transit,0
K2-19 d,K2-19,1.11,2.5081,0.10086,1142.0,5322.0,0.82,0.88,0.06,2016,Transit,0
K2-19 d,K2-19,1.11,2.5081,0.10086,797.0,5322.0,0.82,0.88,0.06,2016,Transit,1
K2-19 d,K2-19,1.14,2.50856,0.0344,1252.0,5430.0,0.86,0.93,0.1,2016,Transit,0
K2-190 b,K2-190,2.3,10.099,0.10086,797.0,5605.6,0.980624,0.991,-0.74,2018,Transit,0
K2-190 b,K2-190,0.91,10.1016,0.10086,797.0,5613.0,1.0,0.959,-0.0039,2018,Transit,0
K2-190 b,K2-190,1.35673729,10.098858,0.10086,797.0,5631.0,0.912206,0.904597,-0.19,2018,Transit,1
K2-190 c,K2-190,1.09308317,21.574023,0.10086,797.0,5631.0,0.912206,0.904597,-0.19,2018,Transit,1
K2-191 b,K2-191,1.57889322,2.858646,0.10086,797.0,5176.0,0.839696,0.900994,0.31,2018,Transit,1
K2-191 b,K2-191,1.63,2.85847,0.10086,797.0,5613.0,0.8988,0.959,-0.0039,2018,Transit,0
K2-191 b,K2-191,2.3,2.85794855,0.10086,797.0,5012.0,0.891502,0.832,-0.0039,2018,Transit,0
K2-191 b,K2-191,2.3,2.858,0.10086,797.0,5012.0,0.891502,0.832,-0.0039,2018,Transit,0
K2-192 b,K2-192,1.47,4.16328,0.10086,797.0,5613.0,0.791,0.959,-0.0039,2018,Transit,0
K2-192 b,K2-192,1.52,4.162817,0.049,939.0,5222.0,0.81,0.9,0.15,2018,Transit,1
K2-192 b,K2-192,1.57477412,4.163221,0.10086,797.0,5252.0,0.828268,0.872619,0.05,2018,Transit,0
K2-192 b,K2-192,2.3,4.163,0.10086,797.0,5163.0,0.825553,0.874,-0.0039,2018,Transit,0
K2-193 b,K2-193,4.18,14.78708,0.10086,797.0,5613.0,1.0085,0.959,-0.0039,2018,Transit,0
K2-193 b,K2-193,2.3,14.786,0.10086,797.0,5576.0,0.982083,0.984,-0.0039,2018,Transit,0
K2-193 b,K2-193,3.3,14.786747,0.10086,797.0,5613.0,0.83,0.959,-0.0039,2018,Transit,0
K2-193 b,K2-193,4.01454158,14.787207,0.10086,797.0,5623.0,0.95685,0.9943,0.21,2018,Transit,0
K2-193 b,K2-193,3.95,14.786889,0.1184,739.0,5817.0,0.98,1.01,0.0,2018,Transit,1
K2-194 b,K2-194,3.64229858,39.721386,0.10086,797.0,5979.0,1.281115,1.110086,0.1,2018,Transit,1
K2-194 b,K2-194,3.63,39.7268,0.10086,797.0,5613.0,1.312,0.959,-0.0039,2018,Transit,0
K2-194 b,K2-194,2.3,39.699,0.10086,797.0,6212.0,1.31129,1.2,-0.0039,2018,Transit,0
K2-195 b,K2-195,3.0,15.852989,0.10086,797.0,5613.0,0.95,0.959,-0.0039,2018,Transit,0
K2-195 b,K2-195,2.3,15.854,0.10086,797.0,5750.93,0.993569,1.03,-0.114,2018,Transit,0
K2-195 b,K2-195,3.13,15.852975,0.1208,720.0,5713.0,0.99,0.94,-0.1,2018,Transit,1
K2-195 b,K2-195,2.94026258,15.853543,0.10086,797.0,5712.0,0.906367,0.963364,-0.09,2018,Transit,0
K2-195 b,K2-195,3.29,15.85388,0.10086,797.0,5613.0,0.948,0.959,-0.0039,2018,Transit,0
K2-195 c,K2-195,2.68,28.4707,0.10086,797.0,5613.0,0.948,0.959,-0.0039,2018,Transit,0
K2-195 c,K2-195,2.57581891,28.482786,0.10086,797.0,5712.0,0.906367,0.963364,-0.09,2018,Transit,1
K2-196 b,K2-196,3.59970536,48.324222,0.10086,797.0,6045.0,1.538801,1.162095,0.01,2018,Transit,1
K2-197 b,K2-197,2.56,8.357881,0.0806,848.0,5667.0,0.93,1.0,0.08,2018,Transit,1
K2-197 b,K2-197,2.3,8.35470947,0.10086,797.0,5627.0,0.923,0.997,-0.0039,2018,Transit,0
K2-197 b,K2-197,2.3,8.358,0.10086,797.0,5627.0,0.923,0.997,-0.0039,2018,Transit,0
K2-197 b,K2-197,2.5015294,8.357954,0.10086,797.0,5675.0,0.910305,0.974836,-0.01,2018,Transit,0
K2-197 b,K2-197,2.5,8.357441,0.10086,797.0,5613.0,0.96,0.959,-0.0039,2018,Transit,0
K2-198 b,K2-198,2.3,17.043,0.10086,797.0,5183.84,0.781501,0.879,0.094,2018,Transit,0
K2-198 b,K2-198,4.189,17.0428683,0.10086,715.8,5212.9,0.757,0.799,-0.0039,2018,Transit,1
K2-198 b,K2-198,2.3,17.042849,0.10086,797.0,5262.0,0.778475,0.835734,-0.16,2018,Transit,0
K2-198 b,K2-198,4.28,17.04354,0.10086,797.0,5613.0,0.801,0.959,-0.0039,2018,Transit,0
K2-198 b,K2-198,4.11850271,17.043179,0.10086,797.0,5262.0,0.778475,0.835734,-0.16,2018,Transit,0
K2-198 c,K2-198,1.423,3.3596055,0.10086,1229.9,5212.9,0.757,0.799,-0.0039,2019,Transit,1
K2-198 c,K2-198,2.3,3.359,0.10086,797.0,5183.84,0.781501,0.879,0.094,2019,Transit,0
K2-198 d,K2-198,2.82,7.44976,0.10086,797.0,5613.0,0.801,0.959,-0.0039,2019,Transit,0
K2-198 d,K2-198,2.3,7.45,0.10086,797.0,5183.84,0.781501,0.879,0.094,2019,Transit,0
K2-198 d,K2-198,2.438,7.4500177,0.10086,943.2,5212.9,0.757,0.799,-0.0039,2019,Transit,1
K2-198 d,K2-198,2.3,7.4500372,0.10086,797.0,5262.0,0.778475,0.835734,-0.16,2019,Transit,0
K2-199 b,K2-199,1.593,3.225369,0.10086,797.0,5613.0,0.582,0.959,-0.0039,2018,Transit,0
K2-199 b,K2-199,2.3,3.225,0.10086,797.0,4550.0,0.701485,0.717,-0.0039,2018,Transit,0
K2-199 b,K2-199,3.17053923,10.3392924,0.10086,609.33,4550.0,0.701485,0.959,-0.0039,2018,Transit,0
K2-199 b,K2-199,1.87,3.225338,0.0385,861.0,4648.0,0.68,0.73,-0.11,2018,Transit,0
K2-199 b,K2-199,1.73,3.2253993,0.0382,913.0,4491.0,0.682,0.711,-0.01,2018,Transit,1
K2-199 b,K2-199,1.74,3.225286,0.10086,842.0,4507.0,0.68,0.69,-0.04,2018,Transit,0
K2-199 b,K2-199,1.9,3.225349,0.10086,797.0,5613.0,0.7,0.959,-0.0039,2018,Transit,0
K2-199 b,K2-199,1.88203097,3.225423,0.10086,797.0,4681.0,0.667422,0.705681,-0.23,2018,Transit,0
K2-199 c,K2-199,2.67,7.37442,0.10086,639.0,4507.0,0.68,0.69,-0.04,2018,Transit,0
K2-199 c,K2-199,2.83685639,7.374497,0.10086,797.0,4681.0,0.667422,0.705681,-0.23,2018,Transit,0
K2-199 c,K2-199,2.85,7.3744897,0.0662,694.0,4491.0,0.682,0.711,-0.01,2018,Transit,1
K2-199 c,K2-199,2.45,7.37426,0.10086,797.0,5613.0,0.582,0.959,-0.0039,2018,Transit,0
K2-199 c,K2-199,2.78,7.374694,0.0668,653.0,4648.0,0.68,0.73,-0.11,2018,Transit,0
K2-199 c,K2-199,2.3,7.3744828,0.10086,797.0,4681.0,0.667422,0.705681,-0.23,2018,Transit,0
K2-199 c,K2-199,2.3,7.374,0.10086,797.0,4550.0,0.701485,0.717,-0.0039,2018,Transit,0
K2-199 c,K2-199,3.0,7.374689,0.10086,797.0,5613.0,0.7,0.959,-0.0039,2018,Transit,0
K2-200 b,K2-200,1.38,2.85009,0.10086,797.0,5613.0,0.8,0.959,-0.0039,2018,Transit,0
K2-200 b,K2-200,2.3,2.85,0.10086,797.0,5017.84,0.807647,0.834,-0.01,2018,Transit,0
K2-200 b,K2-200,1.3643987,2.849883,0.10086,797.0,5233.0,0.791736,0.860208,-0.04,2018,Transit,1
K2-201 b,K2-201,1.47,1.059806,0.10086,797.0,5613.0,0.92,0.959,-0.0039,2018,Transit,0
K2-201 b,K2-201,1.40006712,1.05979,0.10086,797.0,5507.0,0.878161,0.956055,0.13,2018,Transit,1
K2-201 c,K2-201,3.28568401,22.779878,0.10086,797.0,5507.0,0.878161,0.956055,0.13,2018,Transit,1
K2-201 c,K2-201,3.39,22.7768,0.10086,797.0,5613.0,0.92,0.959,-0.0039,2018,Transit,0
K2-2016-BLG-0005L b,K2-2016-BLG-0005L,2.3,4700.0,4.16,797.0,5613.0,0.951815,0.584,-0.0039,2023,Microlensing,1
K2-2016-BLG-0005L b,K2-2016-BLG-0005L,2.3,4700.0,4.11,797.0,5613.0,0.951815,0.574,-0.0039,2023,Microlensing,0
K2-202 b,K2-202,2.30165603,3.405164,0.10086,797.0,5491.0,0.910685,0.971461,0.27,2018,Transit,1
K2-202 b,K2-202,2.31,3.405087,0.10086,797.0,5613.0,0.923,0.959,-0.0039,2018,Transit,0
K2-203 b,K2-203,1.37068602,9.695101,0.10086,797.0,5000.0,0.762994,0.793531,-0.07,2018,Transit,0
K2-203 b,K2-203,1.26549392,9.6952,0.0824,738.4,5026.0,0.765,0.793,-0.021,2018,Transit,1
K2-203 b,K2-203,1.37,9.6897,0.10086,797.0,5613.0,0.776,0.959,-0.0039,2018,Transit,0
K2-204 b,K2-204,2.76,7.05647,0.10086,797.0,5613.0,1.09,0.959,-0.0039,2018,Transit,0
K2-204 b,K2-204,3.17214154,7.055908,0.0738,1148.0,5783.0,1.253,1.076,0.21,2018,Transit,1
K2-204 b,K2-204,3.04584393,7.055784,0.10086,797.0,5755.0,1.177665,1.009256,0.07,2018,Transit,0
K2-205 b,K2-205,1.99552771,26.672263,0.10086,797.0,5890.0,1.077574,0.951027,-0.26,2018,Transit,1
K2-205 b,K2-205,2.209,26.682,0.10086,797.0,5613.0,1.197,0.959,-0.0039,2018,Transit,0
K2-206 b,K2-206,2.79522879,18.294549,0.10086,797.0,5043.0,0.758046,0.789481,-0.14,2018,Transit,1
K2-207 b,K2-207,3.59,12.4904,0.10086,797.0,5613.0,0.929,0.959,-0.0039,2018,Transit,0
K2-207 b,K2-207,2.60585269,12.48749,0.10086,797.0,5522.0,0.928158,0.941851,0.11,2018,Transit,1
K2-208 b,K2-208,1.67866113,4.190948,0.10086,797.0,5582.0,0.862368,0.925184,-0.11,2018,Transit,0
K2-208 b,K2-208,1.75,4.19121,0.10086,797.0,5613.0,0.889,0.959,-0.0039,2018,Transit,0
K2-208 b,K2-208,1.67462172,4.19097,0.04878,1122.0,5500.0,0.872,0.881,-0.064,2018,Transit,1
K2-209 b,K2-209,0.86850263,2.080615,0.10086,797.0,4720.0,0.712365,0.74479,-0.06,2018,Transit,1
K2-21 b,K2-21,1.7,9.32448,0.10086,797.0,5613.0,0.576,0.959,-0.0039,2015,Transit,0
K2-21 b,K2-21,1.59,9.32414,0.0731,500.0,4043.0,0.6,0.64,-0.11,2015,Transit,0
K2-21 b,K2-21,1.25,9.32389,0.0699,797.0,4006.0,0.46,0.523,-0.0039,2015,Transit,0
K2-21 b,K2-21,1.89,9.3251498,0.10086,797.0,4024.0,0.6,0.959,-0.0039,2015,Transit,0
K2-21 b,K2-21,1.84,9.325038,0.076,797.0,4222.06,0.646783,0.676023,-0.0039,2015,Transit,1
K2-21 c,K2-21,2.49,15.50192,0.107,797.0,4222.06,0.646783,0.676023,-0.0039,2015,Transit,1
K2-21 c,K2-21,2.29,15.504102,0.10086,797.0,4024.0,0.6,0.959,-0.0039,2015,Transit,0
K2-21 c,K2-21,1.53,15.50116,0.098,797.0,4006.0,0.46,0.523,-0.0039,2015,Transit,0
K2-21 c,K2-21,1.92,15.5012,0.1026,420.0,4043.0,0.6,0.64,-0.11,2015,Transit,0
K2-21 c,K2-21,2.3,15.4941223,0.10086,797.0,4047.0,0.654523,0.63,-0.0039,2015,Transit,0
K2-21 c,K2-21,2.17,15.50195,0.10086,797.0,5613.0,0.576,0.959,-0.0039,2015,Transit,0
K2-210 b,K2-210,0.86,0.57023,0.10086,797.0,5500.0,0.89,0.959,0.0,2018,Transit,1
K2-210 b,K2-210,0.81864346,0.570233,0.10086,797.0,5396.0,0.85179,0.911717,0.05,2018,Transit,0
K2-211 b,K2-211,1.33162691,0.669561,0.01419,1873.0,5117.0,0.818,0.851,0.134,2018,Transit,1
K2-211 b,K2-211,1.3,0.669532,0.10086,797.0,5360.0,0.79,0.959,-0.04,2018,Transit,0
K2-211 b,K2-211,1.44,0.669573,0.10086,797.0,5613.0,0.839,0.959,-0.0039,2018,Transit,0
K2-211 b,K2-211,1.37466396,0.669558,0.10086,797.0,5221.0,0.815727,0.881912,0.11,2018,Transit,0
K2-212 b,K2-212,2.6,9.795546,0.10086,797.0,5613.0,0.67,0.959,-0.0039,2018,Transit,0
K2-212 b,K2-212,2.82375991,9.79565352601,0.10086,552.14,4147.0,0.706632,0.959,-0.0039,2018,Transit,0
K2-212 b,K2-212,2.65,9.795647,0.10086,797.0,4349.0,0.678,0.622,-0.0039,2018,Transit,1
K2-212 b,K2-212,2.39257704,9.7954,0.10086,797.0,4349.0,0.598075,0.621928,-0.33,2018,Transit,0
K2-212 b,K2-212,2.52,9.79551,0.0785,542.0,4272.0,0.65,0.67,0.03,2018,Transit,0
K2-212 b,K2-212,2.57,9.79546,0.10086,797.0,5613.0,0.648,0.959,-0.0039,2018,Transit,0
K2-213 b,K2-213,1.51398464,8.13087,0.10086,797.0,5794.0,1.20424,1.069596,0.25,2018,Transit,1
K2-214 b,K2-214,2.6,8.59627,0.10086,797.0,5613.0,1.251,0.959,-0.0039,2018,Transit,0
K2-214 b,K2-214,2.21567504,8.596531,0.10086,797.0,5768.0,1.123168,1.022196,0.12,2018,Transit,0
K2-214 b,K2-214,2.5,8.596724,0.10086,797.0,5613.0,1.29,0.959,-0.0039,2018,Transit,0
K2-214 b,K2-214,2.51,8.59656,0.10086,1001.0,5875.0,1.236,1.03,0.04,2018,Transit,1
K2-214 b,K2-214,2.43,8.596802,0.0834,1006.0,5854.0,1.27,1.05,0.05,2018,Transit,0
K2-215 b,K2-215,2.63,8.26947,0.10086,797.0,5613.0,1.0807,0.959,-0.0039,2018,Transit,0
K2-215 b,K2-215,2.12381238,8.269648,0.10086,797.0,5704.0,0.974398,0.999987,0.11,2018,Transit,1
K2-216 b,K2-216,1.63,2.174829,0.10086,797.0,5613.0,0.638,0.959,-0.0039,2018,Transit,0
K2-216 b,K2-216,1.75,2.1748,0.028,1103.0,4503.0,0.72,0.7,0.0,2018,Transit,1
K2-216 b,K2-216,1.7,2.174769,0.10086,797.0,5613.0,0.71,0.959,-0.0039,2018,Transit,0
K2-216 b,K2-216,1.79105,2.1747824,0.10086,1013.0,4542.0,0.71,0.959,-0.0039,2018,Transit,0
K2-216 b,K2-216,1.66,2.174789,0.10086,967.0,4495.0,0.699,0.72,0.08,2018,Transit,0
K2-216 b,K2-216,1.67844825,2.174789,0.10086,797.0,4591.0,0.665648,0.699496,-0.18,2018,Transit,0
K2-216 b,K2-216,1.63,2.174782,0.0298,992.0,4658.0,0.69,0.74,-0.06,2018,Transit,0
K2-217 b,K2-217,3.36,14.0721,0.10086,797.0,5613.0,1.278,0.959,-0.0039,2018,Transit,0
K2-217 b,K2-217,3.57854073,14.074524,0.10086,797.0,5967.0,1.333718,1.102661,0.04,2018,Transit,1
K2-218 b,K2-218,2.79,8.68055,0.10086,797.0,5613.0,1.102,0.959,-0.0039,2018,Transit,0
K2-218 b,K2-218,2.56948149,8.679885,0.10086,797.0,5757.0,1.008231,1.047488,0.25,2018,Transit,1
K2-219 b,K2-219,1.47,3.9009,0.10086,797.0,5613.0,1.321,0.959,-0.0039,2018,Transit,0
K2-219 b,K2-219,1.34762583,3.901287,0.10086,797.0,5753.0,1.189232,1.021545,0.13,2018,Transit,1
K2-219 c,K2-219,1.43839723,6.66767,0.10086,797.0,5753.0,1.189232,1.021545,0.13,2018,Transit,1
K2-219 c,K2-219,1.66,6.6674,0.10086,797.0,5613.0,1.321,0.959,-0.0039,2018,Transit,0
K2-219 d,K2-219,2.84,11.13878,0.10086,797.0,5613.0,1.321,0.959,-0.0039,2018,Transit,0
K2-219 d,K2-219,2.57634456,11.137278,0.10086,797.0,5753.0,1.189232,1.021545,0.13,2018,Transit,1
K2-22 b,K2-22,2.3,0.381073,0.10086,797.0,3879.0,0.58,0.959,0.032,2015,Transit,1
K2-22 b,K2-22,3.0,1.143201,0.01604,797.0,3865.0,0.382,0.421,-0.0039,2015,Transit,0
K2-22 b,K2-22,4.31,0.381087,0.10086,797.0,3830.0,0.54,0.959,0.03,2015,Transit,0
K2-22 b,K2-22,5.4,0.3810654,0.10086,797.0,5613.0,0.64,0.959,-0.0039,2015,Transit,0
K2-22 b,K2-22,2.5,0.381078,0.0088,2100.0,3830.0,0.57,0.6,0.03,2015,Transit,0
K2-22 b,K2-22,4.75,0.381078,0.009,797.0,3879.18,0.581569,0.595292,-0.0039,2015,Transit,0
K2-22 b,K2-22,4.61,0.38107852,0.10086,797.0,3892.0,0.57,0.959,-0.0039,2015,Transit,0
K2-220 b,K2-220,2.21473364,13.682511,0.10086,797.0,5599.0,0.929546,0.959636,0.06,2018,Transit,0
K2-220 b,K2-220,2.62,13.68275,0.10086,797.0,5613.0,1.056,0.959,-0.0039,2018,Transit,0
K2-220 b,K2-220,2.3,13.683038,0.10086,797.0,5613.0,0.99,0.959,-0.0039,2018,Transit,0
K2-220 b,K2-220,2.39,13.683256,0.1104,758.0,5660.0,1.02,0.96,0.04,2018,Transit,0
K2-220 b,K2-220,2.37,13.68186,0.10086,761.0,5612.0,1.026,0.91,-0.05,2018,Transit,1
K2-221 b,K2-221,1.98,2.398982,0.10086,797.0,5613.0,1.0711,0.959,-0.0039,2018,Transit,0
