rank,planet_name,star_system,habitability_probability,habitability_score,predicted_habitable,actual_label,discovery_year
3907,Kepler-579 b,Kepler-579,0.005784369263214218,0.5784369263214217,0,0,2016
3908,Kepler-1878 b,Kepler-1878,0.005782449598332254,0.5782449598332253,0,0,2021
3909,Kepler-1906 b,Kepler-1906,0.005781107234955128,0.5781107234955128,0,0,2021
3910,Kepler-1906 b,Kepler-1906,0.005780101241099814,0.5780101241099814,0,0,2021
3911,Kepler-1906 b,Kepler-1906,0.005780101241099814,0.5780101241099814,0,0,2021
3912,Kepler-1906 b,Kepler-1906,0.005780101241099814,0.5780101241099814,0,0,2021
3913,TOI-784 b,TOI-784,0.005778461284302407,0.5778461284302406,0,0,2023
3914,Kepler-804 b,Kepler-804,0.005777840128995366,0.5777840128995366,0,0,2016
3915,Kepler-804 b,Kepler-804,0.005777840128995366,0.5777840128995366,0,0,2016
3916,Kepler-804 b,Kepler-804,0.005777840128995366,0.5777840128995366,0,0,2016
3917,Kepler-194 d,Kepler-194,0.00577225032046832,0.577225032046832,0,0,2014
3918,Kepler-194 d,Kepler-194,0.00577225032046832,0.577225032046832,0,0,2014
3919,Kepler-194 d,Kepler-194,0.00577225032046832,0.577225032046832,0,0,2014
3920,Kepler-1645 b,Kepler-1645,0.005768842490906883,0.5768842490906883,0,0,2016
3921,Kepler-1645 b,Kepler-1645,0.005768842490906883,0.5768842490906883,0,0,2016
3922,TOI-733 b,TOI-733,0.0057539885297483075,0.5753988529748307,0,0,2023
3923,Kepler-868 b,Kepler-868,0.005749761730812232,0.5749761730812232,0,0,2016
3924,Kepler-868 b,Kepler-868,0.005749761730812232,0.5749761730812232,0,0,2016
3925,Kepler-868 b,Kepler-868,0.005749761730812232,0.5749761730812232,0,0,2016
3926,Kepler-671 b,Kepler-671,0.005743848694770763,0.5743848694770762,0,0,2016
3927,Kepler-37 b,Kepler-37,0.0057432125642519535,0.5743212564251954,0,0,2013
3928,Kepler-37 b,Kepler-37,0.0057432125642519535,0.5743212564251954,0,0,2013
3929,Kepler-1332 b,Kepler-1332,0.005741025184526635,0.5741025184526635,0,0,2016
3930,Kepler-1332 b,Kepler-1332,0.005741025184526635,0.5741025184526635,0,0,2016
3931,Kepler-1332 b,Kepler-1332,0.005741025184526635,0.5741025184526635,0,0,2016
3932,Kepler-671 b,Kepler-671,0.005735105285289489,0.5735105285289489,0,0,2016
3933,Kepler-671 b,Kepler-671,0.005735105285289489,0.5735105285289489,0,0,2016
3934,Kepler-671 b,Kepler-671,0.005735105285289489,0.5735105285289489,0,0,2016
3935,Kepler-983 b,Kepler-983,0.005731604676507745,0.5731604676507746,0,0,2016
3936,Kepler-1645 b,Kepler-1645,0.005730940038253918,0.5730940038253918,0,0,2016
3937,TOI-1062 b,TOI-1062,0.005717643101520043,0.5717643101520042,0,0,2021
3938,Kepler-1556 b,Kepler-1556,0.005714322260226401,0.5714322260226401,0,0,2016
3939,Kepler-85 e,Kepler-85,0.0057011195500293104,0.570111955002931,0,0,2014
3940,Kepler-1322 b,Kepler-1322,0.00569994181564551,0.5699941815645511,0,0,2016
3941,Kepler-172 d,Kepler-172,0.0056983622669834685,0.5698362266983469,0,0,2014
3942,Kepler-172 d,Kepler-172,0.0056983622669834685,0.5698362266983469,0,0,2014
3943,Kepler-172 d,Kepler-172,0.0056983622669834685,0.5698362266983469,0,0,2014
3944,Kepler-523 b,Kepler-523,0.005693869910521312,0.5693869910521312,0,0,2016
3945,TOI-2260 b,TOI-2260,0.005683465980478753,0.5683465980478754,0,0,2022
3946,HD 109833 b,HD 109833,0.005680042438450841,0.5680042438450841,0,0,2022
3947,Kepler-1468 b,Kepler-1468,0.005679204759321387,0.5679204759321387,0,0,2016
3948,Kepler-1468 b,Kepler-1468,0.005679204759321387,0.5679204759321387,0,0,2016
3949,Kepler-1468 b,Kepler-1468,0.005679204759321387,0.5679204759321387,0,0,2016
3950,Kepler-523 b,Kepler-523,0.0056784377978622,0.5678437797862199,0,0,2016
3951,Kepler-523 b,Kepler-523,0.0056784377978622,0.5678437797862199,0,0,2016
3952,Kepler-523 b,Kepler-523,0.0056784377978622,0.5678437797862199,0,0,2016
3953,K2-265 b,K2-265,0.005676132001779348,0.5676132001779348,0,0,2018
3954,Kepler-778 b,Kepler-778,0.00567513690705041,0.567513690705041,0,0,2016
3955,Kepler-998 b,Kepler-998,0.005673279615391455,0.5673279615391454,0,0,2016
3956,K2-37 c,K2-37,0.005671851797874549,0.5671851797874549,0,0,2016
3957,Kepler-295 c,Kepler-295,0.005671304311870273,0.5671304311870273,0,0,2014
3958,Kepler-295 c,Kepler-295,0.005671304311870273,0.5671304311870273,0,0,2014
3959,Kepler-295 c,Kepler-295,0.005671304311870273,0.5671304311870273,0,0,2014
3960,Kepler-713 b,Kepler-713,0.005668851128453828,0.5668851128453828,0,0,2016
3961,Kepler-713 b,Kepler-713,0.005668851128453828,0.5668851128453828,0,0,2016
3962,Kepler-713 b,Kepler-713,0.005668851128453828,0.5668851128453828,0,0,2016
3963,Kepler-998 b,Kepler-998,0.005667750953699468,0.5667750953699469,0,0,2016
3964,Kepler-998 b,Kepler-998,0.005667750953699468,0.5667750953699469,0,0,2016
3965,Kepler-998 b,Kepler-998,0.005667750953699468,0.5667750953699469,0,0,2016
3966,Kepler-213 c,Kepler-213,0.005665863702696445,0.5665863702696444,0,0,2014
3967,Kepler-213 c,Kepler-213,0.005665863702696445,0.5665863702696444,0,0,2014
3968,Kepler-213 c,Kepler-213,0.005665863702696445,0.5665863702696444,0,0,2014
3969,Kepler-109 c,Kepler-109,0.00566500553831334,0.566500553831334,0,0,2014
3970,Kepler-778 b,Kepler-778,0.005664088732484954,0.5664088732484954,0,0,2016
3971,Kepler-778 b,Kepler-778,0.005664088732484954,0.5664088732484954,0,0,2016
3972,Kepler-778 b,Kepler-778,0.005664088732484954,0.5664088732484954,0,0,2016
3973,Kepler-260 b,Kepler-260,0.005663939642952852,0.5663939642952852,0,0,2014
3974,Kepler-542 b,Kepler-542,0.00566329593275679,0.566329593275679,0,0,2016
3975,Kepler-542 b,Kepler-542,0.00566329593275679,0.566329593275679,0,0,2016
3976,Kepler-542 b,Kepler-542,0.00566329593275679,0.566329593275679,0,0,2016
3977,TOI-1799 b,TOI-1799,0.005662660594959961,0.5662660594959962,0,0,2024
3978,Kepler-784 b,Kepler-784,0.005662514092894937,0.5662514092894937,0,0,2016
3979,Kepler-1138 b,Kepler-1138,0.005659307716849958,0.5659307716849957,0,0,2016
3980,Kepler-1138 b,Kepler-1138,0.005659307716849958,0.5659307716849957,0,0,2016
3981,Kepler-1138 b,Kepler-1138,0.005659307716849958,0.5659307716849957,0,0,2016
3982,Kepler-1017 b,Kepler-1017,0.00565558451867918,0.565558451867918,0,0,2016
3983,Kepler-1534 b,Kepler-1534,0.005655291805646817,0.5655291805646817,0,0,2016
3984,Kepler-713 b,Kepler-713,0.005654699368086488,0.5654699368086489,0,0,2016
3985,Kepler-1534 b,Kepler-1534,0.005652359460586109,0.5652359460586109,0,0,2016
3986,Kepler-1534 b,Kepler-1534,0.005652359460586109,0.5652359460586109,0,0,2016
3987,Kepler-1243 b,Kepler-1243,0.00565111485710183,0.565111485710183,0,0,2016
3988,K2-277 b,K2-277,0.005647763145035444,0.5647763145035444,0,0,2018
3989,Kepler-295 c,Kepler-295,0.005646415538261594,0.5646415538261594,0,0,2014
3990,Kepler-265 d,Kepler-265,0.005646184349916066,0.5646184349916066,0,0,2014
3991,Kepler-265 d,Kepler-265,0.005646184349916066,0.5646184349916066,0,0,2014
3992,Kepler-265 d,Kepler-265,0.005646184349916066,0.5646184349916066,0,0,2014
3993,Kepler-1516 b,Kepler-1516,0.005642209662967261,0.5642209662967261,0,0,2016
3994,Kepler-272 c,Kepler-272,0.0056399117592425925,0.5639911759242593,0,0,2014
3995,Kepler-272 c,Kepler-272,0.0056399117592425925,0.5639911759242593,0,0,2014
3996,Kepler-272 c,Kepler-272,0.0056399117592425925,0.5639911759242593,0,0,2014
3997,Kepler-804 b,Kepler-804,0.005639383652036876,0.5639383652036877,0,0,2016
3998,Kepler-1516 b,Kepler-1516,0.005638951746540411,0.563895174654041,0,0,2016
3999,Kepler-1516 b,Kepler-1516,0.005638951746540411,0.563895174654041,0,0,2016
4000,Kepler-1516 b,Kepler-1516,0.005638951746540411,0.563895174654041,0,0,2016
4001,EPIC 229004835 b,EPIC 229004835,0.005627445027419871,0.5627445027419871,0,0,2023
4002,Kepler-571 b,Kepler-571,0.005624059291451618,0.5624059291451617,0,0,2016
4003,Kepler-571 b,Kepler-571,0.005624059291451618,0.5624059291451617,0,0,2016
4004,Kepler-571 b,Kepler-571,0.005624059291451618,0.5624059291451617,0,0,2016
4005,Kepler-203 c,Kepler-203,0.0056232593026587134,0.5623259302658713,0,0,2014
4006,Kepler-203 c,Kepler-203,0.0056232593026587134,0.5623259302658713,0,0,2014
4007,Kepler-203 c,Kepler-203,0.0056232593026587134,0.5623259302658713,0,0,2014
4008,Kepler-1844 b,Kepler-1844,0.0056230107655018974,0.5623010765501898,0,0,2021
4009,Kepler-556 b,Kepler-556,0.005622236017271758,0.5622236017271758,0,0,2016
4010,Kepler-93 b,Kepler-93,0.00561736575913981,0.561736575913981,0,0,2014
4011,Kepler-384 b,Kepler-384,0.005615443485177433,0.5615443485177434,0,0,2014
4012,Kepler-384 b,Kepler-384,0.005615443485177433,0.5615443485177434,0,0,2014
4013,Kepler-384 b,Kepler-384,0.005615443485177433,0.5615443485177434,0,0,2014
4014,Kepler-1033 b,Kepler-1033,0.005615332883355701,0.56153328833557,0,0,2016
4015,Kepler-467 b,Kepler-467,0.005612269488803489,0.5612269488803489,0,0,2016
4016,Kepler-748 b,Kepler-748,0.005612150607743382,0.5612150607743382,0,0,2016
4017,Kepler-1614 b,Kepler-1614,0.005611592953222244,0.5611592953222244,0,0,2016
4018,Kepler-1614 b,Kepler-1614,0.005611592953222244,0.5611592953222244,0,0,2016
4019,Kepler-1614 b,Kepler-1614,0.005611592953222244,0.5611592953222244,0,0,2016
4020,Kepler-1844 b,Kepler-1844,0.005609161661074539,0.560916166107454,0,0,2021
4021,Kepler-1844 b,Kepler-1844,0.005609161661074539,0.560916166107454,0,0,2021
4022,Kepler-1844 b,Kepler-1844,0.005609161661074539,0.560916166107454,0,0,2021
4023,Kepler-794 b,Kepler-794,0.005608425417066609,0.5608425417066609,0,0,2016
4024,Kepler-794 b,Kepler-794,0.005608425417066609,0.5608425417066609,0,0,2016
4025,Kepler-794 b,Kepler-794,0.005608425417066609,0.5608425417066609,0,0,2016
4026,Kepler-131 c,Kepler-131,0.005602174391218065,0.5602174391218064,0,0,2014
4027,Kepler-131 c,Kepler-131,0.005602174391218065,0.5602174391218064,0,0,2014
4028,Kepler-131 c,Kepler-131,0.005602174391218065,0.5602174391218064,0,0,2014
4029,Kepler-467 b,Kepler-467,0.005599824747439473,0.5599824747439472,0,0,2016
4030,Kepler-467 b,Kepler-467,0.005599824747439473,0.5599824747439472,0,0,2016
4031,Kepler-467 b,Kepler-467,0.005599824747439473,0.5599824747439472,0,0,2016
4032,Kepler-313 c,Kepler-313,0.005598329616364643,0.5598329616364643,0,0,2014
4033,HD 6061 b,HD 6061,0.005591132470222193,0.5591132470222193,0,0,2023
4034,Kepler-1295 b,Kepler-1295,0.005589277007472679,0.5589277007472679,0,0,2016
4035,Kepler-1295 b,Kepler-1295,0.005589277007472679,0.5589277007472679,0,0,2016
4036,Kepler-1295 b,Kepler-1295,0.005589277007472679,0.5589277007472679,0,0,2016
4037,Kepler-748 b,Kepler-748,0.005588996882481683,0.5588996882481683,0,0,2016
4038,Kepler-748 b,Kepler-748,0.005588996882481683,0.5588996882481683,0,0,2016
4039,Kepler-748 b,Kepler-748,0.005588996882481683,0.5588996882481683,0,0,2016
4040,Kepler-1476 b,Kepler-1476,0.0055888322010713394,0.558883220107134,0,0,2016
4041,K2-12 b,K2-12,0.005586216020348713,0.5586216020348713,0,0,2015
4042,Kepler-1522 b,Kepler-1522,0.005585613753117082,0.5585613753117082,0,0,2016
4043,K2-189 c,K2-189,0.005585461469070872,0.5585461469070873,0,0,2018
4044,Kepler-1476 b,Kepler-1476,0.005578485896195329,0.5578485896195329,0,0,2016
4045,Kepler-1476 b,Kepler-1476,0.005578485896195329,0.5578485896195329,0,0,2016
4046,Kepler-1476 b,Kepler-1476,0.005578485896195329,0.5578485896195329,0,0,2016
4047,Kepler-253 b,Kepler-253,0.005575641135645857,0.5575641135645857,0,0,2014
4048,Kepler-253 b,Kepler-253,0.005575641135645857,0.5575641135645857,0,0,2014
4049,Kepler-253 b,Kepler-253,0.005575641135645857,0.5575641135645857,0,0,2014
4050,pi Men c,pi Men,0.005570882476964786,0.5570882476964787,0,0,2018
4051,Kepler-206 c,Kepler-206,0.005568862548867441,0.5568862548867441,0,0,2014
4052,Kepler-206 c,Kepler-206,0.005568862548867441,0.5568862548867441,0,0,2014
4053,Kepler-206 c,Kepler-206,0.005568862548867441,0.5568862548867441,0,0,2014
4054,Kepler-1302 b,Kepler-1302,0.005566667750783997,0.5566667750783997,0,0,2016
4055,Kepler-763 d,Kepler-763,0.0055665489588198214,0.5566548958819821,0,0,2023
4056,Kepler-763 d,Kepler-763,0.0055665489588198214,0.5566548958819821,0,0,2023
4057,Kepler-763 d,Kepler-763,0.0055665489588198214,0.5566548958819821,0,0,2023
4058,Kepler-93 b,Kepler-93,0.0055632371939900085,0.5563237193990008,0,0,2014
4059,Kepler-93 b,Kepler-93,0.0055632371939900085,0.5563237193990008,0,0,2014
4060,Kepler-93 b,Kepler-93,0.0055632371939900085,0.5563237193990008,0,0,2014
4061,Kepler-215 c,Kepler-215,0.005562562048429039,0.5562562048429038,0,0,2014
4062,Kepler-701 b,Kepler-701,0.0055618368128083325,0.5561836812808333,0,0,2016
4063,Kepler-872 b,Kepler-872,0.00555546028135047,0.5555460281350469,0,0,2016
4064,Kepler-223 b,Kepler-223,0.0055538855343194886,0.5553885534319488,0,0,2014
4065,Kepler-223 b,Kepler-223,0.0055538855343194886,0.5553885534319488,0,0,2014
4066,Kepler-223 b,Kepler-223,0.0055538855343194886,0.5553885534319488,0,0,2014
4067,Kepler-872 b,Kepler-872,0.005553375062161426,0.5553375062161426,0,0,2016
4068,Kepler-872 b,Kepler-872,0.005553375062161426,0.5553375062161426,0,0,2016
4069,Kepler-872 b,Kepler-872,0.005553375062161426,0.5553375062161426,0,0,2016
4070,Kepler-851 b,Kepler-851,0.005547104746914319,0.554710474691432,0,0,2016
4071,Kepler-851 b,Kepler-851,0.005545202883402868,0.5545202883402868,0,0,2016
4072,Kepler-851 b,Kepler-851,0.005545202883402868,0.5545202883402868,0,0,2016
4073,Kepler-851 b,Kepler-851,0.005545202883402868,0.5545202883402868,0,0,2016
4074,TOI-1659.01,TOI-1659.01,0.005540552754638626,0.5540552754638626,0,0,2024
4075,Kepler-1330 b,Kepler-1330,0.005531480321744066,0.5531480321744067,0,0,2016
4076,Kepler-1330 b,Kepler-1330,0.005531480321744066,0.5531480321744067,0,0,2016
4077,Kepler-1330 b,Kepler-1330,0.005531480321744066,0.5531480321744067,0,0,2016
4078,Kepler-1508 b,Kepler-1508,0.005530668472319061,0.5530668472319061,0,0,2016
4079,Kepler-1508 b,Kepler-1508,0.005530668472319061,0.5530668472319061,0,0,2016
4080,Kepler-1508 b,Kepler-1508,0.005530668472319061,0.5530668472319061,0,0,2016
4081,Kepler-109 b,Kepler-109,0.005530628810858222,0.5530628810858221,0,0,2014
4082,TOI-757 b,TOI-757,0.005530069462811411,0.5530069462811411,0,0,2024
4083,Kepler-1497 b,Kepler-1497,0.005523274020475734,0.5523274020475734,0,0,2016
4084,Kepler-1497 b,Kepler-1497,0.005523274020475734,0.5523274020475734,0,0,2016
4085,Kepler-1497 b,Kepler-1497,0.005523274020475734,0.5523274020475734,0,0,2016
4086,Kepler-1829 b,Kepler-1829,0.005521509343594984,0.5521509343594984,0,0,2021
4087,Kepler-1829 b,Kepler-1829,0.005521509343594984,0.5521509343594984,0,0,2021
4088,Kepler-1829 b,Kepler-1829,0.005521509343594984,0.5521509343594984,0,0,2021
4089,Kepler-321 c,Kepler-321,0.005519437873786307,0.5519437873786307,0,0,2014
4090,Kepler-321 c,Kepler-321,0.005519437873786307,0.5519437873786307,0,0,2014
4091,Kepler-321 c,Kepler-321,0.005519437873786307,0.5519437873786307,0,0,2014
4092,Kepler-1829 b,Kepler-1829,0.005517585227606496,0.5517585227606496,0,0,2021
4093,Kepler-510 b,Kepler-510,0.0055167624426049125,0.5516762442604912,0,0,2016
4094,Kepler-269 b,Kepler-269,0.0055153218532094685,0.5515321853209468,0,0,2014
4095,HD 108236 b,HD 108236,0.005514098560613967,0.5514098560613967,0,0,2020
4096,Kepler-142 d,Kepler-142,0.005512245799138051,0.551224579913805,0,0,2014
4097,Kepler-142 d,Kepler-142,0.005512245799138051,0.551224579913805,0,0,2014
4098,Kepler-142 d,Kepler-142,0.005512245799138051,0.551224579913805,0,0,2014
4099,HD 108236 c,HD 108236,0.005510864727195939,0.5510864727195939,0,0,2020
4100,Kepler-499 b,Kepler-499,0.005509771088105622,0.5509771088105622,0,0,2016
4101,Kepler-499 b,Kepler-499,0.005509771088105622,0.5509771088105622,0,0,2016
4102,Kepler-499 b,Kepler-499,0.005509771088105622,0.5509771088105622,0,0,2016
4103,HIP 8152 b,HIP 8152,0.005509258982471448,0.5509258982471449,0,0,2023
4104,Kepler-310 b,Kepler-310,0.005502275280413947,0.5502275280413947,0,0,2014
4105,Kepler-310 b,Kepler-310,0.005502275280413947,0.5502275280413947,0,0,2014
4106,Kepler-310 b,Kepler-310,0.005502275280413947,0.5502275280413947,0,0,2014
4107,Kepler-499 b,Kepler-499,0.005501493528498146,0.5501493528498146,0,0,2016
4108,Kepler-85 d,Kepler-85,0.0055002983713958635,0.5500298371395863,0,0,2014
4109,Kepler-85 d,Kepler-85,0.0055002983713958635,0.5500298371395863,0,0,2014
4110,Kepler-981 b,Kepler-981,0.005499323436441735,0.5499323436441734,0,0,2016
4111,HD 86226 c,HD 86226,0.005498534230804878,0.5498534230804878,0,0,2020
4112,Kepler-981 b,Kepler-981,0.005498225726866044,0.5498225726866044,0,0,2016
4113,Kepler-981 b,Kepler-981,0.005498225726866044,0.5498225726866044,0,0,2016
4114,Kepler-981 b,Kepler-981,0.005498225726866044,0.5498225726866044,0,0,2016
4115,Kepler-389 c,Kepler-389,0.005495486606033939,0.5495486606033939,0,0,2014
4116,Kepler-389 c,Kepler-389,0.005495486606033939,0.5495486606033939,0,0,2014
4117,Kepler-389 c,Kepler-389,0.005495486606033939,0.5495486606033939,0,0,2014
4118,Kepler-269 b,Kepler-269,0.005494583423579283,0.5494583423579282,0,0,2014
4119,Kepler-269 b,Kepler-269,0.005494583423579283,0.5494583423579282,0,0,2014
4120,Kepler-269 b,Kepler-269,0.005494583423579283,0.5494583423579282,0,0,2014
4121,Kepler-980 b,Kepler-980,0.005494568053849325,0.5494568053849325,0,0,2016
4122,Kepler-1522 b,Kepler-1522,0.005491626562384085,0.5491626562384085,0,0,2016
4123,Kepler-1522 b,Kepler-1522,0.005491626562384085,0.5491626562384085,0,0,2016
4124,Kepler-1522 b,Kepler-1522,0.005491626562384085,0.5491626562384085,0,0,2016
4125,Kepler-1927 b,Kepler-1927,0.005486155549508325,0.5486155549508325,0,0,2021
4126,Kepler-1927 b,Kepler-1927,0.005486155549508325,0.5486155549508325,0,0,2021
4127,Kepler-1927 b,Kepler-1927,0.005486155549508325,0.5486155549508325,0,0,2021
4128,HIP 8152 c,HIP 8152,0.00548431110942921,0.548431110942921,0,0,2023
4129,Kepler-243 b,Kepler-243,0.0054840352594383865,0.5484035259438387,0,0,2014
4130,Kepler-243 b,Kepler-243,0.0054840352594383865,0.5484035259438387,0,0,2014
4131,Kepler-243 b,Kepler-243,0.0054840352594383865,0.5484035259438387,0,0,2014
4132,Kepler-373 c,Kepler-373,0.0054831606267727075,0.5483160626772707,0,0,2014
4133,Kepler-11 b,Kepler-11,0.005482754191318109,0.5482754191318109,0,0,2010
4134,Kepler-11 b,Kepler-11,0.005481910377640167,0.5481910377640167,0,0,2010
4135,Kepler-11 b,Kepler-11,0.005481910377640167,0.5481910377640167,0,0,2010
4136,Kepler-11 b,Kepler-11,0.005481910377640167,0.5481910377640167,0,0,2010
4137,Kepler-927 b,Kepler-927,0.005480474278722945,0.5480474278722944,0,0,2016
4138,Kepler-927 b,Kepler-927,0.005480474081755087,0.5480474081755087,0,0,2016
4139,Kepler-927 b,Kepler-927,0.005480474081755087,0.5480474081755087,0,0,2016
4140,Kepler-927 b,Kepler-927,0.005480474081755087,0.5480474081755087,0,0,2016
4141,HD 213885 b,HD 213885,0.00547946204515702,0.547946204515702,0,0,2019
4142,Kepler-183 b,Kepler-183,0.005473164224134752,0.5473164224134752,0,0,2014
4143,Kepler-183 b,Kepler-183,0.005473164224134752,0.5473164224134752,0,0,2014
4144,Kepler-183 b,Kepler-183,0.005473164224134752,0.5473164224134752,0,0,2014
4145,Kepler-1025 b,Kepler-1025,0.005467058443384852,0.5467058443384851,0,0,2016
4146,Kepler-1025 b,Kepler-1025,0.005467058443384852,0.5467058443384851,0,0,2016
4147,Kepler-1025 b,Kepler-1025,0.005467058443384852,0.5467058443384851,0,0,2016
4148,Kepler-10 b,Kepler-10,0.005462880241112795,0.5462880241112795,0,0,2011
4149,Kepler-336 d,Kepler-336,0.005462229857077158,0.5462229857077159,0,0,2014
4150,Kepler-1556 b,Kepler-1556,0.0054583846665196495,0.545838466651965,0,0,2016
4151,Kepler-1556 b,Kepler-1556,0.0054583846665196495,0.545838466651965,0,0,2016
4152,Kepler-1556 b,Kepler-1556,0.0054583846665196495,0.545838466651965,0,0,2016
4153,Kepler-334 d,Kepler-334,0.005455279836498332,0.5455279836498332,0,0,2014
4154,Kepler-334 d,Kepler-334,0.005455279836498332,0.5455279836498332,0,0,2014
4155,Kepler-334 d,Kepler-334,0.005455279836498332,0.5455279836498332,0,0,2014
4156,Kepler-1815 b,Kepler-1815,0.005453689965014814,0.5453689965014814,0,0,2021
4157,Kepler-1370 b,Kepler-1370,0.005453264415525141,0.5453264415525141,0,0,2016
4158,Kepler-256 d,Kepler-256,0.005449349657069895,0.5449349657069895,0,0,2014
4159,Kepler-256 d,Kepler-256,0.005449349657069895,0.5449349657069895,0,0,2014
4160,Kepler-256 d,Kepler-256,0.005449349657069895,0.5449349657069895,0,0,2014
4161,HD 135694 b,HD 135694,0.005443400681980766,0.5443400681980767,0,0,2023
4162,Kepler-319 b,Kepler-319,0.005442387818143849,0.5442387818143849,0,0,2014
4163,Kepler-1290 b,Kepler-1290,0.0054371246534872025,0.5437124653487202,0,0,2016
4164,Kepler-1290 b,Kepler-1290,0.0054371246534872025,0.5437124653487202,0,0,2016
4165,Kepler-1290 b,Kepler-1290,0.0054371246534872025,0.5437124653487202,0,0,2016
4166,K2-37 b,K2-37,0.005432106214487154,0.5432106214487153,0,0,2016
4167,Kepler-1486 b,Kepler-1486,0.005425503315396081,0.5425503315396081,0,0,2016
4168,Kepler-1486 b,Kepler-1486,0.005425503315396081,0.5425503315396081,0,0,2016
4169,Kepler-1486 b,Kepler-1486,0.005425503315396081,0.5425503315396081,0,0,2016
4170,Kepler-227 b,Kepler-227,0.005422963843584946,0.5422963843584946,0,0,2014
4171,Kepler-1683 b,Kepler-1683,0.005416310023508989,0.5416310023508989,0,0,2020
4172,Kepler-1683 b,Kepler-1683,0.005416310023508989,0.5416310023508989,0,0,2020
4173,Kepler-1683 b,Kepler-1683,0.005416310023508989,0.5416310023508989,0,0,2020
4174,Kepler-810 b,Kepler-810,0.0054146133313782725,0.5414613331378273,0,0,2016
4175,Kepler-625 b,Kepler-625,0.005414524687824583,0.5414524687824583,0,0,2016
4176,TOI-4443.01,TOI-4443.01,0.005413716678234202,0.5413716678234202,0,0,2024
4177,Kepler-311 b,Kepler-311,0.005410653073228333,0.5410653073228333,0,0,2014
4178,Kepler-311 b,Kepler-311,0.005410653073228333,0.5410653073228333,0,0,2014
4179,Kepler-311 b,Kepler-311,0.005410653073228333,0.5410653073228333,0,0,2014
4180,Kepler-810 b,Kepler-810,0.005410591752824186,0.5410591752824186,0,0,2016
4181,Kepler-810 b,Kepler-810,0.005410591752824186,0.5410591752824186,0,0,2016
4182,Kepler-810 b,Kepler-810,0.005410591752824186,0.5410591752824186,0,0,2016
4183,Kepler-1312 b,Kepler-1312,0.005410139281441741,0.5410139281441741,0,0,2016
4184,Kepler-1252 b,Kepler-1252,0.005409348099827022,0.5409348099827022,0,0,2016
4185,Kepler-1252 b,Kepler-1252,0.005409348099827022,0.5409348099827022,0,0,2016
4186,Kepler-1252 b,Kepler-1252,0.005409348099827022,0.5409348099827022,0,0,2016
4187,Kepler-115 c,Kepler-115,0.0054088800993387625,0.5408880099338762,0,0,2014
4188,Kepler-115 c,Kepler-115,0.0054088800993387625,0.5408880099338762,0,0,2014
4189,Kepler-115 c,Kepler-115,0.0054088800993387625,0.5408880099338762,0,0,2014
4190,Kepler-221 b,Kepler-221,0.005405858536825335,0.5405858536825335,0,0,2014
4191,Kepler-1396 b,Kepler-1396,0.005405484766264691,0.5405484766264691,0,0,2016
4192,Kepler-1705 b,Kepler-1705,0.005404781401396022,0.5404781401396023,0,0,2021
4193,Kepler-1705 b,Kepler-1705,0.005404781401396022,0.5404781401396023,0,0,2021
4194,Kepler-255 b,Kepler-255,0.0054044930128749075,0.5404493012874908,0,0,2014
4195,Kepler-255 b,Kepler-255,0.0054044930128749075,0.5404493012874908,0,0,2014
4196,Kepler-255 b,Kepler-255,0.0054044930128749075,0.5404493012874908,0,0,2014
4197,Kepler-246 b,Kepler-246,0.005395978307558297,0.5395978307558297,0,0,2014
4198,Kepler-246 b,Kepler-246,0.005395978307558297,0.5395978307558297,0,0,2014
4199,Kepler-246 b,Kepler-246,0.005395978307558297,0.5395978307558297,0,0,2014
4200,Kepler-1600 c,Kepler-1600,0.005395591989254409,0.5395591989254409,0,0,2021
4201,Kepler-1600 c,Kepler-1600,0.005395591989254409,0.5395591989254409,0,0,2021
4202,Kepler-1600 c,Kepler-1600,0.005395591989254409,0.5395591989254409,0,0,2021
4203,HD 93963 A b,HD 93963 A,0.005392140512771194,0.5392140512771194,0,0,2022
4204,Kepler-680 b,Kepler-680,0.005390618214553134,0.5390618214553133,0,0,2016
4205,Kepler-1313 b,Kepler-1313,0.005387647328501964,0.5387647328501964,0,0,2016
4206,TOI-1742 b,TOI-1742,0.0053871314757152605,0.538713147571526,0,0,2024
4207,Kepler-106 d,Kepler-106,0.005386159302688863,0.5386159302688863,0,0,2014
4208,Kepler-106 d,Kepler-106,0.005386159302688863,0.5386159302688863,0,0,2014
4209,Kepler-106 d,Kepler-106,0.005386159302688863,0.5386159302688863,0,0,2014
4210,Kepler-397 c,Kepler-397,0.005386015743708846,0.5386015743708846,0,0,2014
4211,Kepler-397 c,Kepler-397,0.005386015743708846,0.5386015743708846,0,0,2014
4212,Kepler-397 c,Kepler-397,0.005386015743708846,0.5386015743708846,0,0,2014
4213,Kepler-680 b,Kepler-680,0.0053843448902284475,0.5384344890228447,0,0,2016
4214,Kepler-680 b,Kepler-680,0.0053843448902284475,0.5384344890228447,0,0,2016
4215,Kepler-680 b,Kepler-680,0.0053843448902284475,0.5384344890228447,0,0,2016
4216,Kepler-238 c,Kepler-238,0.00538246439252848,0.538246439252848,0,0,2014
4217,Kepler-238 c,Kepler-238,0.00538246439252848,0.538246439252848,0,0,2014
4218,Kepler-238 c,Kepler-238,0.00538246439252848,0.538246439252848,0,0,2014
4219,Kepler-1252 b,Kepler-1252,0.005379373093572346,0.5379373093572346,0,0,2016
