pl_rad,pl_mass,pl_orbper,pl_sma,pl_ecc,st_temp,st_met,st_rad,st_age,st_mass,habitable,predicted_habitability_score,habitability_score
2.43818351,7.0,33.688,0.197,0.16,5726.0,-0.24,0.95,9.225,0.83,0,0.0,0.0
2.43818351,1598.676887,92.086427889875,2.00484242875,0.5305,5551.0,0.02,0.95,4.17,1.415,0,0.0,0.0
2.43818351,572.0911326,92.086427889875,2.00484242875,0.34,5551.0,0.02,0.95,4.17,1.0,0,0.0,0.0
2.43818351,19.069,17.111,0.1304,0.237,5549.0,0.19,1.16804,4.17,0.98,0,0.0,0.0
2.43818351,630.89255,92.086427889875,2.00484242875,0.224,5656.0,0.23,1.376,7.957,1.069,0,0.0033333333333333,0.0
2.43818351,985.2,92.086427889875,2.00484242875,0.5305,5988.0,-0.38,1.53,4.17,0.91,0,0.0,0.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.213,5551.0,0.02,0.95,4.17,1.07,0,0.0,0.0
3.41,10.0,8.8803256,0.0804,0.031,5348.0,-0.15,0.94,8.7,0.81,0,0.0,0.0
3.195,8.0,28.579743,0.1752,0.034,5348.0,-0.15,0.94,8.7,0.81,0,0.0,0.0
2.995,2.8,38.353037,0.2132,0.031,5348.0,-0.15,0.94,8.7,0.81,0,0.0,0.0
2.43818351,112.2,92.086427889875,0.407,0.031,5348.0,-0.15,0.94,8.7,0.81,0,0.0,0.0
2.43818351,915.3458122,92.086427889875,2.00484242875,0.09,5348.0,-0.15,0.94,8.7,0.81,0,0.0033333333333333,0.0
4.72,29.32,0.792052,0.01679,0.0,5443.0,0.27,0.949,2.0,1.02,0,0.0,0.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.344,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0033333333333333,0.0
7.777125000000002,257.431,3.91405,0.0464,0.0,5000.0,0.02,0.82,4.17,0.87,0,0.0,0.0
2.43818351,13.5,92.086427889875,0.812,0.03,5348.0,-0.15,0.94,8.7,0.81,0,0.0066666666666666,0.0
2.43818351,16.9,74.72,0.32,0.13,5166.0,-0.04,0.95,7.81,0.8,0,0.0,0.0
7.777125000000002,532.3625817,2.8240932,0.0474,0.09,7380.0,0.02,1.79,4.17,1.5950000000000002,0,0.0,0.0
2.43818351,24.0,92.086427889875,1.18,0.32,5166.0,-0.04,0.95,7.81,0.8,0,0.0033333333333333,0.0
2.43818351,540.3082919,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.69,0,0.0,0.0
2.43818351,23.4,11.087324335,1.1,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,1300.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.56,0,0.0,0.0
2.43818351,10.4,92.086427889875,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.56,0,0.0066666666666666,0.0
2.43818351,67.3,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.524,0,0.0,0.0
2.43818351,666.17168,92.086427889875,1.063,0.082,5041.0,0.02,1.9420000000000004,4.17,1.38,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,1.21,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.251,5551.0,0.02,0.95,4.17,1.06,0,0.0,0.0
2.43818351,9.2,11.087324335,0.92,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,86.0,11.087324335,1.72,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,480.0,11.087324335,2.0,0.09,5950.0,0.02,0.95,4.17,0.67,0,0.0,0.0
2.43818351,30.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.75,0,0.0,0.0
2.43818351,17.0,11.087324335,0.95,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,1264.9634,18.20132,0.14,0.01,5751.0,0.05,1.48,4.17,1.21,0,0.0,0.0
2.43818351,1500.0,11.087324335,1.1,0.09,5551.0,0.02,0.95,4.17,0.86,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.39,0,0.0,0.0
2.43818351,6.7,11.087324335,0.9,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,871.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.88,0,0.0,0.0
2.43818351,1493.793513,92.086427889875,2.00484242875,0.2,5551.0,0.02,0.95,4.3,1.27,0,0.0,0.0
2.43818351,33.7,11.087324335,0.24,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,890.0,11.087324335,1.39,0.09,5551.0,0.02,0.95,4.17,0.29,0,0.0,0.0
2.43818351,200.0,11.087324335,0.95,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,14.93793513,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.37,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,0.11415,0.09,5551.0,0.02,0.95,4.17,0.9,0,0.0033333333333333,0.0
2.43818351,11.3,11.087324335,1.11,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,46.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.43,0,0.0033333333333333,0.0
2.43818351,12.15,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.51,0,0.0,0.0
2.43818351,1141.003981,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.75,0,0.0,0.0
2.43818351,4.83,11.087324335,1.63,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,127.1313628,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.48,0,0.0,0.0
2.43818351,1200.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.75,0,0.0,0.0
2.43818351,190.0,11.087324335,0.48,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,10.4,4.601088,0.11415,0.235,6072.0,0.213,1.71,4.2,1.16,0,0.0,0.0
2.43818351,1728.9864384999996,92.086427889875,1.613,0.09,5551.0,0.02,0.95,4.17,0.948,0,0.0,0.0
2.43818351,572.0911326,77.48,0.384,0.0,6000.0,-0.013,1.9420000000000004,4.3,1.26,0,0.0033333333333333,0.0
2.43818351,251.0,92.086427889875,2.00484242875,0.22,6150.0,-0.2,0.95,1.9,1.11,0,0.0033333333333333,0.0
2.43818351,101.7056,6.959,0.11415,0.3,5780.0,0.02,0.95,4.17,1.01,0,0.0,0.0
2.43818351,127.132,5.118,0.11415,0.28,5725.0,0.02,0.95,4.17,0.96,0,0.0,0.0
2.43818351,146.2018,4.087,0.11415,0.15,6165.0,0.02,0.95,4.17,1.14,0,0.0,0.0
2.43818351,43.22466335,92.086427889875,0.426,0.373,5551.0,0.02,0.95,4.17,1.04,0,0.0,0.0
2.43818351,11.66,11.8482,0.0974,0.36,5494.0,0.04,0.95,4.17,0.875,0,0.0,0.0
7.777125000000002,109.33352,35.45533,0.201,0.13,5050.0,0.22,0.832,3.9,0.862,0,0.0,0.0
7.777125000000002,66.10864,7.532806,0.0757,0.0,5690.0,-0.03,1.589,9.225,1.021,0,0.0,0.0
7.777125000000002,1538.2972,4.119027,0.0549,0.086,5819.0,0.25,1.788,4.23,1.3,0,0.0,0.0
4.976796,29.24036,3.5357173,0.0403,0.0,5187.0,0.1,0.842,5.9,0.898,0,0.0,0.0
7.777125000000002,238.6891337,3.27623,0.0441,0.0,5600.0,0.15,0.954,3.28,0.995,0,0.0033333333333333,0.0
7.777125000000002,211.9915475,4.84532,0.0523,0.0,5550.0,0.35,1.213,9.225,1.002,0,0.0,0.0
2.43818351,14.44,33.9239,0.1964,0.1,5494.0,0.04,0.95,4.17,0.875,0,0.0,0.0
7.777125000000002,129.9918185,3.05125,0.0448,0.0,5610.0,0.15,1.392,9.225,1.003,0,0.0,0.0
7.777125000000002,235.1942,4.511164,0.063,0.0,6478.0,-0.06,1.702,2.17,1.5950000000000002,0,0.0,0.0
7.777125000000002,947.1286529,54.18915,0.313,0.432,5980.0,0.15,1.78,4.1,1.47,0,0.0,0.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.22,5766.0,0.3,1.04,2.9,1.07,0,0.0,0.0
7.777125000000002,194.8288135,4.0764326,0.0504,0.0,6057.0,-0.26,1.24,6.39,1.01,0,0.0,0.0
7.777125000000002,165.2707716,3.4678796,0.0479,0.0,5820.0,0.27,1.64,4.77,1.26,0,0.0,0.0
7.777125000000002,203.0923521,2.823093,0.0388,0.0,5321.0,0.12,0.86,3.49,0.91,0,0.0,0.0
7.777125000000002,92.80589484,4.5199279,0.049,0.0,5550.0,0.2,1.16,9.225,0.96,0,0.0,0.0
7.777125000000002,188.4722454,3.3704181,0.0446,0.0,5700.0,0.0,1.77,7.9,1.07,0,0.0,0.0
7.777125000000002,756.4354,1.6753728,0.023,0.09,5600.0,0.12,0.93,4.17,1.017,0,0.0,0.0
7.777125000000002,305.1152707,92.086427889875,0.408,0.294,5455.0,-0.03,0.913,1.1,0.94,0,0.0,0.0
7.777125000000002,355.9678158,4.162734,0.064,0.0,5710.0,0.0,1.7,9.225,0.96,0,0.0,0.0
7.777125000000002,181.162192,3.31211,0.044,0.0,5680.0,-0.03,1.85,8.03,1.07,0,0.0,0.0
7.777125000000002,1153.717117,2.827972,0.048,0.0,7380.0,-0.11,1.47,0.03,1.5950000000000002,0,0.0066666666666666,0.0
7.777125000000002,323.23311,3.308958,0.05208,0.038,6272.0,0.3,1.9420000000000004,1.7,1.5950000000000002,0,0.0,0.0
7.777125000000002,1728.9864384999996,11.087324335,0.11415,0.09,5551.0,0.02,0.95,0.1,0.948,0,0.0,0.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.202,5551.0,0.02,0.95,4.17,1.5950000000000002,0,0.0,0.0
7.777125000000002,295.5819,2.4997,0.035,0.01,5241.0,0.24,0.98,9.225,0.89,0,0.0,0.0
7.777125000000002,921.707,4.43527,0.058,0.06,6330.0,0.31,1.38,0.96,1.34,0,0.0,0.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.5305,5945.0,0.3,1.19,4.17,1.23,0,0.0,0.0
2.43818351,1466.778098,92.086427889875,2.00484242875,0.1,5551.0,0.02,0.95,4.17,1.03,0,0.0,0.0
2.43818351,17.16273398,34.95875,0.211,0.059,5551.0,0.02,0.95,4.17,1.03,0,0.0,0.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.253,5551.0,0.02,0.95,4.17,1.03,0,0.0,0.0
2.43818351,124.5887355,25.33798,0.177,0.145,5551.0,0.02,0.95,4.17,1.16,0,0.0,0.0
2.43818351,830.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.63,0,0.0,0.0
2.43818351,1200.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.46,0,0.0,0.0
2.43818351,14.1,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.69,0,0.0,0.0
2.43818351,435.41,92.086427889875,0.896,0.27,6176.0,0.19,1.33,2.84,1.22,0,0.0,0.0
2.43818351,231.0,92.086427889875,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.51,0,0.0,0.0
2.43818351,86.0,92.086427889875,2.00484242875,0.15,5551.0,0.02,0.95,4.17,0.51,0,0.0,0.0
2.43818351,144.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.35,0,0.0,0.0
2.43818351,80.0,92.086427889875,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.41,0,0.0033333333333333,0.0
2.43818351,20.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.64,0,0.0,0.0
2.43818351,34.2,92.086427889875,0.461,0.23,5635.0,0.02,0.95,4.17,1.42,0,0.0033333333333333,0.0
2.43818351,1500.0,11.087324335,1.7,0.09,5551.0,0.02,0.95,4.17,0.37,0,0.0,0.0
2.43818351,60.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.41,0,0.0,0.0
2.43818351,170.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,280.0,11.087324335,1.89,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,46.1,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,5.0,1.06,0,0.0,0.0
2.43818351,270.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,5.0,1.06,0,0.0,0.0
2.43818351,588.0,11.087324335,0.87,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,868.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.44,0,0.0,0.0
2.43818351,120.0,11.087324335,0.74,0.09,5551.0,0.02,0.95,4.17,0.34,0,0.0,0.0
2.43818351,150.0,11.087324335,1.6,0.09,5551.0,0.02,0.95,4.17,0.29,0,0.0,0.0
2.43818351,53.1,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.4,0,0.0,0.0
2.43818351,35.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.57,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,0.8,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,92.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.54,0,0.0,0.0
7.777125000000002,1728.9864384999996,92.086427889875,2.00484242875,0.14,5551.0,0.02,0.95,0.155,1.32,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,0.39,0.09,5551.0,0.02,0.95,4.17,0.29,0,0.0,0.0
2.43818351,200.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.46,0,0.0,0.0
2.43818351,860.0,11.087324335,1.8,0.09,5551.0,0.02,0.95,4.17,0.33,0,0.0,0.0
2.43818351,206.5884646,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.9,0,0.0,0.0
2.43818351,1382.55357,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.69,0,0.0,0.0
2.43818351,181.162192,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.52,0,0.0,0.0
2.43818351,1169.608538,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.73,0,0.0,0.0
2.43818351,55.3,11.087324335,1.5,0.09,5551.0,0.02,0.95,4.17,0.4,0,0.0,0.0
2.43818351,83.7,11.087324335,1.7,0.09,5551.0,0.02,0.95,4.17,0.4,0,0.0,0.0
2.43818351,180.0,11.087324335,1.75,0.09,5551.0,0.02,0.95,4.17,0.51,0,0.0,0.0
2.43818351,230.0,11.087324335,0.73,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,1100.0,11.087324335,1.6,0.09,5551.0,0.02,0.95,4.17,0.3,0,0.0,0.0
2.43818351,21.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.38,0,0.0,0.0
2.43818351,76.27881768,11.087324335,0.11415,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,807.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.34,0,0.0,0.0
2.43818351,17.9,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.55,0,0.0,0.0
2.43818351,138.0,11.087324335,0.85,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,1.32,92.086427889875,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.59,0,0.0033333333333333,0.0
2.43818351,1300.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,1330.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.72,0,0.0,0.0
2.43818351,140.0,11.087324335,1.7,0.09,5551.0,0.02,0.95,4.17,0.3,0,0.0,0.0
2.43818351,225.658169,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.46,0,0.0,0.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.42,5551.0,0.02,0.95,4.17,0.88,0,0.0,0.0
2.43818351,1.43,11.087324335,1.16,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,250.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,0.43,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,120.7747947,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.55,0,0.0,0.0
2.43818351,823.1755741,11.087324335,1.88,0.09,5551.0,0.02,0.95,4.17,0.41,0,0.0,0.0
2.43818351,3.269,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.396,0,0.0,0.0
2.43818351,75.8,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.49,0,0.0,0.0
2.43818351,127.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,130.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.56,0,0.0,0.0
2.43818351,15.6,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.5,0,0.0,0.0
2.43818351,9.0,11.087324335,1.8,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
7.777125000000002,1728.9864384999996,92.086427889875,2.00484242875,0.41,5551.0,0.02,0.95,0.155,1.32,0,0.0,0.0
2.43818351,514.8820193,11.087324335,1.14,0.09,5551.0,0.02,0.95,4.17,0.32,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.55,0,0.0,0.0
2.43818351,959.8417891,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.45,0,0.0,0.0
2.43818351,505.0,11.087324335,1.02,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,1207.747947,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.46,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.63,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.81,0,0.0066666666666666,0.0
2.43818351,4.43,11.087324335,1.18,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,240.0,11.087324335,0.59,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,14.62010672,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.45,0,0.0,0.0
2.43818351,5.27,11.087324335,1.75,0.09,5551.0,0.02,0.95,4.17,0.38,0,0.0,0.0
2.43818351,177.9848,92.086427889875,0.586,0.197,5726.0,0.14,0.89,1.36,1.05,0,0.0,0.0
2.43818351,6.4,11.087324335,1.8,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,16.3,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.63,0,0.0,0.0
2.43818351,20.1,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.47,0,0.0,0.0
2.43818351,6.228,11.087324335,1.064,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,101.7050902,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,13.93,11.087324335,0.97,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,232.0159,92.086427889875,2.00484242875,0.27,5710.0,0.06,0.901,4.17,0.94,0,0.0,0.0
2.43818351,1500.0,92.086427889875,2.00484242875,0.0,5912.0,-0.24,0.95,4.17,1.0,0,0.0033333333333333,0.0
2.43818351,82.63538582,11.087324335,1.28,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,282.8672822,11.087324335,1.75,0.09,5551.0,0.02,0.95,4.17,0.72,0,0.0,0.0
2.43818351,425.8900654,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.54,0,0.0,0.0
2.43818351,6.4,11.087324335,2.0,0.09,5551.0,0.02,0.95,4.17,0.47,0,0.0,0.0
2.43818351,570.0,11.087324335,1.8,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,890.0,11.087324335,0.8,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,289.2238504,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.48,0,0.0,0.0
2.43818351,17.79839079,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.69,0,0.0,0.0
2.43818351,8.4,11.087324335,1.54,0.09,5551.0,0.02,0.95,4.17,0.37,0,0.0,0.0
2.43818351,63.5656814,11.087324335,1.68,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,210.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,1.11,0,0.0,0.0
2.43818351,301.9369867,11.087324335,0.11415,0.09,5551.0,0.02,0.95,4.17,0.28,0,0.0,0.0
2.43818351,240.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.43,0,0.0,0.0
2.43818351,308.2935548,11.087324335,1.36,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,1400.0,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.42,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,1.84,0.09,5551.0,0.02,0.95,4.17,0.91,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.59,0,0.0,0.0
2.43818351,162.0924876,11.087324335,1.23,0.09,5551.0,0.02,0.95,4.17,0.2749999999999999,0,0.0,0.0
2.43818351,1036.120607,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.42,0,0.0,0.0
2.43818351,1090.151436,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.92,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.92,0,0.0,0.0
2.43818351,1061.546879,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.66,0,0.0,0.0
2.43818351,1728.9864384999996,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.8,0,0.0,0.0
2.43818351,2.5,11.087324335,1.9,0.09,5551.0,0.02,0.95,4.17,0.5,0,0.0,0.0
2.43818351,2.48,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.61,0,0.0,0.0
2.43818351,555.246227,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.545,0,0.0,0.0
2.43818351,699.2224954,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.57,0,0.0,0.0
2.43818351,37.1,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.68,0,0.0,0.0
2.43818351,1385.731855,11.087324335,2.00484242875,0.09,5551.0,0.02,0.95,4.17,0.71,0,0.0,0.0
7.777125000000002,197.046,3.101278,0.0434,0.09,5950.0,0.02,1.17,4.17,1.14,0,0.0,0.0
7.777125000000002,176.0769375,4.0144463,0.0473,0.09,5551.0,0.02,0.83,4.17,0.948,0,0.0,0.0
2.34302132,14.8,16.20166,0.117,0.0,5106.0,-0.03,0.7827,4.7,0.8208,0,0.0033333333333333,0.0
7.777125000000002,375.02,1.689868,0.03035,0.09,6210.0,0.37,1.32,1.2,1.305,0,0.0,0.0
7.777125000000002,320.995,3.9791,0.051,0.0,5924.0,0.37,1.14,4.17,1.14,0,0.0,0.0
2.43818351,2.15,18.314,0.1257,0.064,5368.0,-0.38,0.93,4.17,0.79,0,0.0,0.0
7.777125000000002,441.77,1.2119189,0.02383,0.09,6050.0,0.02,1.363,4.17,1.228,0,0.0,0.0
7.777125000000002,1430.175,2.4855335,0.0308,0.09,6933.0,-0.05,1.53,4.17,1.52,0,0.0,0.0
2.43818351,2.98,89.68,0.3625,0.077,5368.0,-0.38,0.93,4.17,0.79,0,0.0033333333333333,0.0
2.43818351,165.265,92.086427889875,0.524,0.24,6067.0,0.022,0.95,4.17,1.13,0,0.0,0.0
7.777125000000002,232.0159,3.52474859,0.11415,0.0,6091.0,0.01,1.19,4.17,1.23,0,0.0,0.0
6.18,169.0,92.086427889875,0.652,0.0702,6407.0,0.21,1.734,2.0,1.528,0,0.0,0.0
7.777125000000002,87.08498352,92.086427889875,0.833,0.215,5734.0,0.017,0.949,4.1,0.966,0,0.0,0.0
2.43818351,153.1,92.086427889875,1.487,0.24,5790.0,0.02,0.95,4.17,1.04,0,0.0,0.0
2.43818351,212.9461,92.086427889875,2.00484242875,0.5305,5652.0,0.17,1.13,4.17,1.03,0,0.0,0.0
2.43818351,0.02,25.262,0.19,0.0,5551.0,0.02,0.95,3.0,1.4,0,0.0,0.0
2.43818351,4.3,66.5419,0.36,0.0186,5551.0,0.02,0.95,3.0,1.4,0,0.0,0.0
2.43818351,3.9,92.086427889875,0.46,0.09,5551.0,0.02,0.95,3.0,1.4,0,0.0033333333333333,0.0
2.43818351,1728.9864384999996,92.086427889875,1.89,0.42,5979.0,0.15,1.51,4.17,1.57,0,0.0,0.0
2.43818351,1112.399425,92.086427889875,2.00484242875,0.53,5729.54,0.1249,1.433902,4.17,1.048132,0,0.0,0.0
2.43818351,9.2170238,11.12214,0.099,0.413,5551.0,0.02,0.95,4.17,1.05,0,0.0,0.0
1.745,8.83,1.008035,0.02012,0.0,5978.0,-0.04,1.1011,3.8,1.068,0,0.0,0.0
2.43818351,19.95,4.78503,0.056798,0.0,5978.0,-0.04,1.1011,3.8,1.068,0,0.0,0.0
2.43818351,597.5204,2.1461,0.03176,0.011,5300.0,0.18,0.827,0.578,0.935,0,0.0,0.0
2.43818351,65.9,84.288,0.362,0.4,5605.0,0.02,0.95,4.17,0.89,0,0.0,0.0
2.43818351,1728.9864384999996,92.086427889875,2.00484242875,0.161,5551.0,0.02,0.95,4.17,1.115,0,0.0,0.0
2.43818351,1.819,5.75999,0.057638,0.0,4935.0,-0.1,0.73,4.17,0.77,0,0.0166666666666666,0.0
2.697,17.7,25.1292,0.1726,0.0,5871.0,0.049,1.044,5.3,1.09,0,0.0,0.0
7.777125000000002,233.92288,1.645321,0.0286,0.0,6124.0,0.016,1.254,3.2,1.156,0,0.0,0.0
2.43818351,111.2399425,92.086427889875,1.31,0.47,5551.0,0.02,0.95,5.8,0.92,0,0.0,0.0
7.777125000000002,1369.8473,2.5079204,0.03783,0.0,6007.0,-0.041,1.272,0.31,1.145,0,0.0,0.0
7.777125000000002,1728.9864384999996,1.8053564,0.02803,0.0,5215.0,0.103,0.849,0.17,0.896,0,0.0,0.0
7.777125000000002,1373.0256,2.8792319,0.04127,0.0,5747.0,0.377,1.076,0.53,1.128,0,0.0,0.0
2.43818351,400.4,92.086427889875,2.00484242875,0.07,5999.0,0.244,0.95,3.0,1.3,0,0.0,0.0
